SearchBayesianSkopt: New best config found. Config 0: {'topK': 603, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 3.342331819625258e-12, 'lambda_j': 1.360018789913614e-09, 'learning_rate': 2.097996130063154e-06} - results: ROC_AUC: 0.0854758, PRECISION: 0.0138776, PRECISION_RECALL_MIN_DEN: 0.0462588, RECALL: 0.0462588, MAP: 0.0207897, MRR: 0.0592251, NDCG: 0.0370572, F1: 0.0213502, HIT_RATE: 0.1387763, ARHR: 0.0607971, RMSE: 0.9998942, NOVELTY: 0.0147860, AVERAGE_POPULARITY: 0.7433067, DIVERSITY_MEAN_INTER_LIST: 0.7228117, DIVERSITY_HERFINDAHL: 0.9722678, COVERAGE_ITEM: 0.0802955, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1018578, SHANNON_ENTROPY: 5.9212897, 
SearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-06, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1279341, PRECISION: 0.0207335, PRECISION_RECALL_MIN_DEN: 0.0691117, RECALL: 0.0691117, MAP: 0.0306701, MRR: 0.0860623, NDCG: 0.0547996, F1: 0.0318977, HIT_RATE: 0.2073351, ARHR: 0.0890047, RMSE: 0.9999755, NOVELTY: 0.0170991, AVERAGE_POPULARITY: 0.3619066, DIVERSITY_MEAN_INTER_LIST: 0.9728071, DIVERSITY_HERFINDAHL: 0.9972628, COVERAGE_ITEM: 0.3956962, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2253491, SHANNON_ENTROPY: 9.4094125, 
SearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-06, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1252229, PRECISION: 0.0204571, PRECISION_RECALL_MIN_DEN: 0.0681902, RECALL: 0.0681902, MAP: 0.0298632, MRR: 0.0836149, NDCG: 0.0536156, F1: 0.0314724, HIT_RATE: 0.2045706, ARHR: 0.0865930, RMSE: 0.9999758, NOVELTY: 0.0171577, AVERAGE_POPULARITY: 0.3543412, DIVERSITY_MEAN_INTER_LIST: 0.9738084, DIVERSITY_HERFINDAHL: 0.9973629, COVERAGE_ITEM: 0.3963385, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2311166, SHANNON_ENTROPY: 9.4554918, 
SearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1279669, PRECISION: 0.0206414, PRECISION_RECALL_MIN_DEN: 0.0688045, RECALL: 0.0688045, MAP: 0.0308554, MRR: 0.0864663, NDCG: 0.0548861, F1: 0.0317559, HIT_RATE: 0.2064136, ARHR: 0.0895031, RMSE: 0.9999757, NOVELTY: 0.0171547, AVERAGE_POPULARITY: 0.3545514, DIVERSITY_MEAN_INTER_LIST: 0.9734169, DIVERSITY_HERFINDAHL: 0.9973238, COVERAGE_ITEM: 0.3918420, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2317416, SHANNON_ENTROPY: 9.4418788, 
SearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 3, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 3.2096053563638155e-08, 'lambda_j': 1.1397427911511394e-12, 'learning_rate': 3.890890864251999e-06} - results: ROC_AUC: 0.1146594, PRECISION: 0.0204755, PRECISION_RECALL_MIN_DEN: 0.0682516, RECALL: 0.0682516, MAP: 0.0278672, MRR: 0.0779711, NDCG: 0.0513715, F1: 0.0315008, HIT_RATE: 0.2047549, ARHR: 0.0807749, RMSE: 0.9989535, NOVELTY: 0.0163609, AVERAGE_POPULARITY: 0.4474382, DIVERSITY_MEAN_INTER_LIST: 0.9544141, DIVERSITY_HERFINDAHL: 0.9954238, COVERAGE_ITEM: 0.2723623, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1889756, SHANNON_ENTROPY: 8.6178383, 
SearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 9, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 2.2247505423398666e-12, 'lambda_j': 1.3128855535329247e-12, 'learning_rate': 2.8489574442897097e-09} - results: ROC_AUC: 0.1172619, PRECISION: 0.0208257, PRECISION_RECALL_MIN_DEN: 0.0694188, RECALL: 0.0694188, MAP: 0.0281590, MRR: 0.0784211, NDCG: 0.0520099, F1: 0.0320395, HIT_RATE: 0.2082565, ARHR: 0.0814359, RMSE: 1.0000000, NOVELTY: 0.0158766, AVERAGE_POPULARITY: 0.5182686, DIVERSITY_MEAN_INTER_LIST: 0.9317411, DIVERSITY_HERFINDAHL: 0.9931569, COVERAGE_ITEM: 0.1588245, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1961340, SHANNON_ENTROPY: 7.9534947, 
SearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 995, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 7.924467788980463e-07, 'lambda_j': 2.5088317570176017e-12, 'learning_rate': 3.152834508787468e-09} - results: ROC_AUC: 0.0739623, PRECISION: 0.0121821, PRECISION_RECALL_MIN_DEN: 0.0406070, RECALL: 0.0406070, MAP: 0.0182592, MRR: 0.0520992, NDCG: 0.0325270, F1: 0.0187417, HIT_RATE: 0.1218209, ARHR: 0.0534384, RMSE: 0.9999916, NOVELTY: 0.0145925, AVERAGE_POPULARITY: 0.7929422, DIVERSITY_MEAN_INTER_LIST: 0.6092405, DIVERSITY_HERFINDAHL: 0.9609128, COVERAGE_ITEM: 0.0452867, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1085202, SHANNON_ENTROPY: 5.2532189, 
SearchBayesianSkopt: Config 182 is suboptimal. Config: {'topK': 21, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 2.2303509678699328e-12, 'lambda_j': 1.6737619525572414e-12, 'learning_rate': 9.948544204274437e-06} - results: ROC_AUC: 0.1055652, PRECISION: 0.0178769, PRECISION_RECALL_MIN_DEN: 0.0595896, RECALL: 0.0595896, MAP: 0.0264194, MRR: 0.0743946, NDCG: 0.0471445, F1: 0.0275029, HIT_RATE: 0.1787689, ARHR: 0.0768019, RMSE: 0.9998866, NOVELTY: 0.0157195, AVERAGE_POPULARITY: 0.5459773, DIVERSITY_MEAN_INTER_LIST: 0.9219073, DIVERSITY_HERFINDAHL: 0.9921737, COVERAGE_ITEM: 0.1662117, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1736062, SHANNON_ENTROPY: 7.8069230, 
SearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-06, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1265409, PRECISION: 0.0204755, PRECISION_RECALL_MIN_DEN: 0.0682516, RECALL: 0.0682516, MAP: 0.0301127, MRR: 0.0843829, NDCG: 0.0539303, F1: 0.0315008, HIT_RATE: 0.2047549, ARHR: 0.0873473, RMSE: 0.9999756, NOVELTY: 0.0171323, AVERAGE_POPULARITY: 0.3565190, DIVERSITY_MEAN_INTER_LIST: 0.9739381, DIVERSITY_HERFINDAHL: 0.9973759, COVERAGE_ITEM: 0.4001927, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2295904, SHANNON_ENTROPY: 9.4602483, 
SearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 11, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 2.5312129572051476e-12, 'lambda_j': 6.838797941417247e-12, 'learning_rate': 1.1035929477782431e-09} - results: ROC_AUC: 0.1027162, PRECISION: 0.0175267, PRECISION_RECALL_MIN_DEN: 0.0584224, RECALL: 0.0584224, MAP: 0.0249087, MRR: 0.0705144, NDCG: 0.0452548, F1: 0.0269642, HIT_RATE: 0.1752672, ARHR: 0.0726111, RMSE: 0.9999998, NOVELTY: 0.0155189, AVERAGE_POPULARITY: 0.5799026, DIVERSITY_MEAN_INTER_LIST: 0.9046182, DIVERSITY_HERFINDAHL: 0.9904451, COVERAGE_ITEM: 0.1308816, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1677377, SHANNON_ENTROPY: 7.4450766, 
SearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-06, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1271260, PRECISION: 0.0207704, PRECISION_RECALL_MIN_DEN: 0.0692345, RECALL: 0.0692345, MAP: 0.0305005, MRR: 0.0858605, NDCG: 0.0546983, F1: 0.0319544, HIT_RATE: 0.2077036, ARHR: 0.0886678, RMSE: 0.9999758, NOVELTY: 0.0171475, AVERAGE_POPULARITY: 0.3557566, DIVERSITY_MEAN_INTER_LIST: 0.9736456, DIVERSITY_HERFINDAHL: 0.9973466, COVERAGE_ITEM: 0.4021198, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2265379, SHANNON_ENTROPY: 9.4431881, 
SearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-06, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1273986, PRECISION: 0.0209731, PRECISION_RECALL_MIN_DEN: 0.0699103, RECALL: 0.0699103, MAP: 0.0307823, MRR: 0.0859803, NDCG: 0.0550804, F1: 0.0322663, HIT_RATE: 0.2097309, ARHR: 0.0891505, RMSE: 0.9999756, NOVELTY: 0.0171185, AVERAGE_POPULARITY: 0.3598836, DIVERSITY_MEAN_INTER_LIST: 0.9731553, DIVERSITY_HERFINDAHL: 0.9972976, COVERAGE_ITEM: 0.3899149, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2302008, SHANNON_ENTROPY: 9.4228392, 
SearchBayesianSkopt: Config 187 is suboptimal. Config: {'topK': 4, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 5.4658069115034947e-11, 'lambda_j': 9.695468387636854e-07, 'learning_rate': 6.003228148501779e-06} - results: ROC_AUC: 0.1123604, PRECISION: 0.0198673, PRECISION_RECALL_MIN_DEN: 0.0662244, RECALL: 0.0662244, MAP: 0.0272088, MRR: 0.0760397, NDCG: 0.0500253, F1: 0.0305651, HIT_RATE: 0.1986731, ARHR: 0.0788239, RMSE: 0.9981937, NOVELTY: 0.0160804, AVERAGE_POPULARITY: 0.4856246, DIVERSITY_MEAN_INTER_LIST: 0.9433068, DIVERSITY_HERFINDAHL: 0.9943133, COVERAGE_ITEM: 0.2142284, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1807962, SHANNON_ENTROPY: 8.2370863, 
SearchBayesianSkopt: Config 188 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 1.4310668584553087e-07, 'lambda_j': 3.9511693932031284e-07, 'learning_rate': 2.2863052389706945e-09} - results: ROC_AUC: 0.1244224, PRECISION: 0.0206414, PRECISION_RECALL_MIN_DEN: 0.0688045, RECALL: 0.0688045, MAP: 0.0296683, MRR: 0.0829563, NDCG: 0.0535668, F1: 0.0317559, HIT_RATE: 0.2064136, ARHR: 0.0859561, RMSE: 1.0000000, NOVELTY: 0.0170541, AVERAGE_POPULARITY: 0.3577842, DIVERSITY_MEAN_INTER_LIST: 0.9720877, DIVERSITY_HERFINDAHL: 0.9971909, COVERAGE_ITEM: 0.3576361, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2318669, SHANNON_ENTROPY: 9.3299298, 
SearchBayesianSkopt: Config 189 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 7.200204571815098e-07, 'lambda_j': 1.2809403788306425e-12, 'learning_rate': 5.053444215458418e-09} - results: ROC_AUC: 0.1172930, PRECISION: 0.0197383, PRECISION_RECALL_MIN_DEN: 0.0657943, RECALL: 0.0657943, MAP: 0.0281405, MRR: 0.0792683, NDCG: 0.0510347, F1: 0.0303666, HIT_RATE: 0.1973830, ARHR: 0.0818318, RMSE: 0.9999994, NOVELTY: 0.0169418, AVERAGE_POPULARITY: 0.3802168, DIVERSITY_MEAN_INTER_LIST: 0.9696672, DIVERSITY_HERFINDAHL: 0.9969488, COVERAGE_ITEM: 0.3701622, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2205512, SHANNON_ENTROPY: 9.2708915, 
SearchBayesianSkopt: Config 190 is suboptimal. Config: {'topK': 4, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 7.799328922397894e-07, 'lambda_j': 2.6944400690694134e-11, 'learning_rate': 1.218523648993186e-09} - results: ROC_AUC: 0.1210824, PRECISION: 0.0212495, PRECISION_RECALL_MIN_DEN: 0.0708318, RECALL: 0.0708318, MAP: 0.0290608, MRR: 0.0810537, NDCG: 0.0534669, F1: 0.0326916, HIT_RATE: 0.2124954, ARHR: 0.0841181, RMSE: 1.0000000, NOVELTY: 0.0163548, AVERAGE_POPULARITY: 0.4415688, DIVERSITY_MEAN_INTER_LIST: 0.9537043, DIVERSITY_HERFINDAHL: 0.9953529, COVERAGE_ITEM: 0.2131042, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2100040, SHANNON_ENTROPY: 8.4842319, 
SearchBayesianSkopt: Config 191 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-06, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1265073, PRECISION: 0.0204386, PRECISION_RECALL_MIN_DEN: 0.0681288, RECALL: 0.0681288, MAP: 0.0302777, MRR: 0.0848650, NDCG: 0.0540696, F1: 0.0314440, HIT_RATE: 0.2043863, ARHR: 0.0878256, RMSE: 0.9999757, NOVELTY: 0.0171194, AVERAGE_POPULARITY: 0.3589621, DIVERSITY_MEAN_INTER_LIST: 0.9731876, DIVERSITY_HERFINDAHL: 0.9973008, COVERAGE_ITEM: 0.3939297, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2264196, SHANNON_ENTROPY: 9.4162245, 
SearchBayesianSkopt: Config 192 is suboptimal. Config: {'topK': 3, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1.7198178874896015e-12, 'lambda_j': 2.4995500898329396e-12, 'learning_rate': 1.5068502142040137e-09} - results: ROC_AUC: 0.1247515, PRECISION: 0.0213417, PRECISION_RECALL_MIN_DEN: 0.0711390, RECALL: 0.0711390, MAP: 0.0296453, MRR: 0.0828457, NDCG: 0.0542423, F1: 0.0328334, HIT_RATE: 0.2134169, ARHR: 0.0858713, RMSE: 1.0000000, NOVELTY: 0.0165313, AVERAGE_POPULARITY: 0.4200219, DIVERSITY_MEAN_INTER_LIST: 0.9622727, DIVERSITY_HERFINDAHL: 0.9962095, COVERAGE_ITEM: 0.2951662, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2028119, SHANNON_ENTROPY: 8.8608363, 
SearchBayesianSkopt: Config 193 is suboptimal. Config: {'topK': 991, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 2.5603460391093884e-12, 'lambda_j': 8.523780693802103e-07, 'learning_rate': 8.13914863694593e-06} - results: ROC_AUC: 0.0751935, PRECISION: 0.0124585, PRECISION_RECALL_MIN_DEN: 0.0415284, RECALL: 0.0415284, MAP: 0.0186970, MRR: 0.0534795, NDCG: 0.0333007, F1: 0.0191670, HIT_RATE: 0.1245853, ARHR: 0.0547853, RMSE: 0.9997656, NOVELTY: 0.0146304, AVERAGE_POPULARITY: 0.7824005, DIVERSITY_MEAN_INTER_LIST: 0.6439629, DIVERSITY_HERFINDAHL: 0.9643844, COVERAGE_ITEM: 0.0515497, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1078059, SHANNON_ENTROPY: 5.4169979, 
SearchBayesianSkopt: Config 194 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1269880, PRECISION: 0.0206966, PRECISION_RECALL_MIN_DEN: 0.0689888, RECALL: 0.0689888, MAP: 0.0302938, MRR: 0.0851958, NDCG: 0.0543916, F1: 0.0318410, HIT_RATE: 0.2069665, ARHR: 0.0880270, RMSE: 0.9999756, NOVELTY: 0.0171412, AVERAGE_POPULARITY: 0.3550764, DIVERSITY_MEAN_INTER_LIST: 0.9735770, DIVERSITY_HERFINDAHL: 0.9973398, COVERAGE_ITEM: 0.3981050, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2298710, SHANNON_ENTROPY: 9.4490609, 
SearchBayesianSkopt: Config 195 is suboptimal. Config: {'topK': 6, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 8.697516928091327e-07, 'lambda_j': 1.133307016163799e-12, 'learning_rate': 6.734966903345857e-09} - results: ROC_AUC: 0.1078552, PRECISION: 0.0189090, PRECISION_RECALL_MIN_DEN: 0.0630299, RECALL: 0.0630299, MAP: 0.0262276, MRR: 0.0735821, NDCG: 0.0480067, F1: 0.0290907, HIT_RATE: 0.1890896, ARHR: 0.0761324, RMSE: 0.9999977, NOVELTY: 0.0157942, AVERAGE_POPULARITY: 0.5320375, DIVERSITY_MEAN_INTER_LIST: 0.9255130, DIVERSITY_HERFINDAHL: 0.9925342, COVERAGE_ITEM: 0.1670146, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1726258, SHANNON_ENTROPY: 7.8250843, 
SearchBayesianSkopt: Config 196 is suboptimal. Config: {'topK': 8, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 1.1435158600055767e-12, 'lambda_j': 6.231999996325001e-07, 'learning_rate': 7.91353317458734e-06} - results: ROC_AUC: 0.1048872, PRECISION: 0.0181533, PRECISION_RECALL_MIN_DEN: 0.0605111, RECALL: 0.0605111, MAP: 0.0253364, MRR: 0.0711431, NDCG: 0.0462880, F1: 0.0279282, HIT_RATE: 0.1815334, ARHR: 0.0735762, RMSE: 0.9971149, NOVELTY: 0.0156704, AVERAGE_POPULARITY: 0.5542463, DIVERSITY_MEAN_INTER_LIST: 0.9152789, DIVERSITY_HERFINDAHL: 0.9915110, COVERAGE_ITEM: 0.1475831, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1717350, SHANNON_ENTROPY: 7.6430327, 
SearchBayesianSkopt: Config 197 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-06, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1272434, PRECISION: 0.0209178, PRECISION_RECALL_MIN_DEN: 0.0697260, RECALL: 0.0697260, MAP: 0.0307336, MRR: 0.0859464, NDCG: 0.0549954, F1: 0.0321812, HIT_RATE: 0.2091780, ARHR: 0.0890529, RMSE: 0.9999755, NOVELTY: 0.0171194, AVERAGE_POPULARITY: 0.3574824, DIVERSITY_MEAN_INTER_LIST: 0.9733525, DIVERSITY_HERFINDAHL: 0.9973173, COVERAGE_ITEM: 0.3973021, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2284626, SHANNON_ENTROPY: 9.4393959, 
SearchBayesianSkopt: Config 198 is suboptimal. Config: {'topK': 3, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 2.860000771173575e-12, 'lambda_j': 3.5057619522742614e-07, 'learning_rate': 1.254310073503865e-09} - results: ROC_AUC: 0.1217741, PRECISION: 0.0210284, PRECISION_RECALL_MIN_DEN: 0.0700946, RECALL: 0.0700946, MAP: 0.0292827, MRR: 0.0814498, NDCG: 0.0534400, F1: 0.0323514, HIT_RATE: 0.2102838, ARHR: 0.0846295, RMSE: 1.0000000, NOVELTY: 0.0165457, AVERAGE_POPULARITY: 0.4166370, DIVERSITY_MEAN_INTER_LIST: 0.9610457, DIVERSITY_HERFINDAHL: 0.9960869, COVERAGE_ITEM: 0.2559820, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2120794, SHANNON_ENTROPY: 8.7538500, 
SearchBayesianSkopt: Config 199 is suboptimal. Config: {'topK': 983, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 8.909674687344411e-07, 'lambda_j': 4.809558892099981e-07, 'learning_rate': 1.235149925598215e-09} - results: ROC_AUC: 0.0829174, PRECISION: 0.0135827, PRECISION_RECALL_MIN_DEN: 0.0452758, RECALL: 0.0452758, MAP: 0.0202929, MRR: 0.0578734, NDCG: 0.0362075, F1: 0.0208965, HIT_RATE: 0.1358275, ARHR: 0.0593760, RMSE: 0.9999999, NOVELTY: 0.0147207, AVERAGE_POPULARITY: 0.7602641, DIVERSITY_MEAN_INTER_LIST: 0.6882207, DIVERSITY_HERFINDAHL: 0.9688094, COVERAGE_ITEM: 0.0684118, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1020841, SHANNON_ENTROPY: 5.7105172, 
SearchBayesianSkopt: Search complete. Best config is 153: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05}
