CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 393, 'regularization': 10.941195511447303, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 1.109454314053172} - results: ROC_AUC: 0.039110±0.0027, PRECISION: 0.005822±0.0003, PRECISION_RECALL_MIN_DEN: 0.058220±0.0033, RECALL: 0.058220±0.0033, MAP: 0.025845±0.0020, MRR: 0.025845±0.0020, NDCG: 0.033454±0.0023, F1: 0.010586±0.0006, HIT_RATE: 0.058220±0.0033, ARHR: 0.025845±0.0020, RMSE: 0.978296±0.0002, NOVELTY: 0.005954±0.0000, AVERAGE_POPULARITY: 0.279889±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.977922±0.0001, DIVERSITY_HERFINDAHL: 0.997770±0.0000, COVERAGE_ITEM: 0.050511±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.445151±0.0028, SHANNON_ENTROPY: 9.101458±0.0053, 
CrossSearchBayesianSkopt: Config 135 is suboptimal. Config: {'num_factors': 301, 'regularization': 0.33304560081330903, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 9.479609541044992} - results: ROC_AUC: 0.034192±0.0023, PRECISION: 0.005343±0.0003, PRECISION_RECALL_MIN_DEN: 0.053433±0.0029, RECALL: 0.053433±0.0029, MAP: 0.022431±0.0018, MRR: 0.022431±0.0018, NDCG: 0.029661±0.0019, F1: 0.009715±0.0005, HIT_RATE: 0.053433±0.0029, ARHR: 0.022431±0.0018, RMSE: 0.899795±0.0012, NOVELTY: 0.005919±0.0000, AVERAGE_POPULARITY: 0.327076±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.985280±0.0001, DIVERSITY_HERFINDAHL: 0.998506±0.0000, COVERAGE_ITEM: 0.105823±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.352940±0.0018, SHANNON_ENTROPY: 9.862737±0.0065, 
CrossSearchBayesianSkopt: Config 136 is suboptimal. Config: {'num_factors': 544, 'regularization': 0.04273208561923023, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 2.5141044180559784} - results: ROC_AUC: 0.034663±0.0012, PRECISION: 0.005235±0.0001, PRECISION_RECALL_MIN_DEN: 0.052349±0.0013, RECALL: 0.052349±0.0013, MAP: 0.023674±0.0008, MRR: 0.023674±0.0008, NDCG: 0.030374±0.0009, F1: 0.009518±0.0002, HIT_RATE: 0.052349±0.0013, ARHR: 0.023674±0.0008, RMSE: 0.956546±0.0012, NOVELTY: 0.006201±0.0000, AVERAGE_POPULARITY: 0.210222±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.989692±0.0000, DIVERSITY_HERFINDAHL: 0.998947±0.0000, COVERAGE_ITEM: 0.103358±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.458523±0.0032, SHANNON_ENTROPY: 10.180286±0.0039, 
CrossSearchBayesianSkopt: Config 137 is suboptimal. Config: {'num_factors': 528, 'regularization': 27.08102998895166, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 97.80666203926637} - results: ROC_AUC: 0.033052±0.0013, PRECISION: 0.005163±0.0002, PRECISION_RECALL_MIN_DEN: 0.051626±0.0020, RECALL: 0.051626±0.0020, MAP: 0.021928±0.0013, MRR: 0.021928±0.0013, NDCG: 0.028853±0.0014, F1: 0.009387±0.0004, HIT_RATE: 0.051626±0.0020, ARHR: 0.021928±0.0013, RMSE: 0.881881±0.0018, NOVELTY: 0.006138±0.0000, AVERAGE_POPULARITY: 0.281277±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.989659±0.0001, DIVERSITY_HERFINDAHL: 0.998944±0.0000, COVERAGE_ITEM: 0.207656±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.304773±0.0011, SHANNON_ENTROPY: 10.571375±0.0109, 
CrossSearchBayesianSkopt: Config 138 is suboptimal. Config: {'num_factors': 550, 'regularization': 0.010318160412039213, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 2.7109819218894677} - results: ROC_AUC: 0.034819±0.0004, PRECISION: 0.005212±0.0002, PRECISION_RECALL_MIN_DEN: 0.052123±0.0018, RECALL: 0.052123±0.0018, MAP: 0.023418±0.0007, MRR: 0.023418±0.0007, NDCG: 0.030146±0.0006, F1: 0.009477±0.0003, HIT_RATE: 0.052123±0.0018, ARHR: 0.023418±0.0007, RMSE: 0.955961±0.0011, NOVELTY: 0.006230±0.0000, AVERAGE_POPULARITY: 0.203960±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.990373±0.0000, DIVERSITY_HERFINDAHL: 0.999015±0.0000, COVERAGE_ITEM: 0.111338±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.456698±0.0022, SHANNON_ENTROPY: 10.283580±0.0029, 
CrossSearchBayesianSkopt: Config 139 is suboptimal. Config: {'num_factors': 550, 'regularization': 20.40539940437037, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 9.967799107930432} - results: ROC_AUC: 0.037945±0.0016, PRECISION: 0.005759±0.0002, PRECISION_RECALL_MIN_DEN: 0.057588±0.0022, RECALL: 0.057588±0.0022, MAP: 0.025834±0.0009, MRR: 0.025834±0.0009, NDCG: 0.033248±0.0011, F1: 0.010471±0.0004, HIT_RATE: 0.057588±0.0022, ARHR: 0.025834±0.0009, RMSE: 0.922442±0.0014, NOVELTY: 0.006119±0.0000, AVERAGE_POPULARITY: 0.260096±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.989807±0.0000, DIVERSITY_HERFINDAHL: 0.998958±0.0000, COVERAGE_ITEM: 0.137075±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.383659±0.0004, SHANNON_ENTROPY: 10.352326±0.0047, 
CrossSearchBayesianSkopt: Config 140 is suboptimal. Config: {'num_factors': 305, 'regularization': 0.11122234891873557, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.010265623429577245} - results: ROC_AUC: 0.028516±0.0010, PRECISION: 0.004354±0.0002, PRECISION_RECALL_MIN_DEN: 0.043541±0.0018, RECALL: 0.043541±0.0018, MAP: 0.019038±0.0008, MRR: 0.019038±0.0008, NDCG: 0.024770±0.0009, F1: 0.007917±0.0003, HIT_RATE: 0.043541±0.0018, ARHR: 0.019038±0.0008, RMSE: 0.999708±0.0000, NOVELTY: 0.005647±0.0000, AVERAGE_POPULARITY: 0.403582±0.0068, DIVERSITY_MEAN_INTER_LIST: 0.943536±0.0032, DIVERSITY_HERFINDAHL: 0.994332±0.0003, COVERAGE_ITEM: 0.030700±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.318079±0.0074, SHANNON_ENTROPY: 7.917754±0.0363, 
CrossSearchBayesianSkopt: Config 141 is suboptimal. Config: {'num_factors': 550, 'regularization': 34.68560221722446, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 14.653962502832682} - results: ROC_AUC: 0.038553±0.0012, PRECISION: 0.005881±0.0002, PRECISION_RECALL_MIN_DEN: 0.058808±0.0024, RECALL: 0.058808±0.0024, MAP: 0.026113±0.0009, MRR: 0.026113±0.0009, NDCG: 0.033743±0.0011, F1: 0.010692±0.0004, HIT_RATE: 0.058808±0.0024, ARHR: 0.026113±0.0009, RMSE: 0.910258±0.0014, NOVELTY: 0.006070±0.0000, AVERAGE_POPULARITY: 0.280607±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.988691±0.0000, DIVERSITY_HERFINDAHL: 0.998847±0.0000, COVERAGE_ITEM: 0.137313±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.360203±0.0014, SHANNON_ENTROPY: 10.262169±0.0046, 
CrossSearchBayesianSkopt: Config 142 is suboptimal. Config: {'num_factors': 535, 'regularization': 0.3528090565199225, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 99.79955733711725} - results: ROC_AUC: 0.027110±0.0014, PRECISION: 0.004250±0.0003, PRECISION_RECALL_MIN_DEN: 0.042502±0.0026, RECALL: 0.042502±0.0026, MAP: 0.018086±0.0009, MRR: 0.018086±0.0009, NDCG: 0.023768±0.0012, F1: 0.007728±0.0005, HIT_RATE: 0.042502±0.0026, ARHR: 0.018086±0.0009, RMSE: 0.899795±0.0022, NOVELTY: 0.006297±0.0000, AVERAGE_POPULARITY: 0.233236±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.992789±0.0000, DIVERSITY_HERFINDAHL: 0.999257±0.0000, COVERAGE_ITEM: 0.239784±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.340390±0.0006, SHANNON_ENTROPY: 10.966057±0.0069, 
CrossSearchBayesianSkopt: Config 143 is suboptimal. Config: {'num_factors': 358, 'regularization': 0.010257000538076634, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.01012854964070701} - results: ROC_AUC: 0.022152±0.0009, PRECISION: 0.003446±0.0003, PRECISION_RECALL_MIN_DEN: 0.034463±0.0025, RECALL: 0.034463±0.0025, MAP: 0.015533±0.0005, MRR: 0.015533±0.0005, NDCG: 0.019922±0.0008, F1: 0.006266±0.0005, HIT_RATE: 0.034463±0.0025, ARHR: 0.015533±0.0005, RMSE: 0.999684±0.0000, NOVELTY: 0.005720±0.0000, AVERAGE_POPULARITY: 0.375827±0.0082, DIVERSITY_MEAN_INTER_LIST: 0.956572±0.0027, DIVERSITY_HERFINDAHL: 0.995636±0.0003, COVERAGE_ITEM: 0.034150±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.357087±0.0124, SHANNON_ENTROPY: 8.236099±0.0405, 
CrossSearchBayesianSkopt: Config 144 is suboptimal. Config: {'num_factors': 550, 'regularization': 16.39935263601026, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 8.372333819429642} - results: ROC_AUC: 0.037770±0.0010, PRECISION: 0.005659±0.0001, PRECISION_RECALL_MIN_DEN: 0.056594±0.0014, RECALL: 0.056594±0.0014, MAP: 0.026092±0.0010, MRR: 0.026092±0.0010, NDCG: 0.033222±0.0010, F1: 0.010290±0.0003, HIT_RATE: 0.056594±0.0014, ARHR: 0.026092±0.0010, RMSE: 0.927552±0.0013, NOVELTY: 0.006133±0.0000, AVERAGE_POPULARITY: 0.253062±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.990069±0.0000, DIVERSITY_HERFINDAHL: 0.998984±0.0000, COVERAGE_ITEM: 0.134025±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.395222±0.0013, SHANNON_ENTROPY: 10.361933±0.0055, 
CrossSearchBayesianSkopt: Config 145 is suboptimal. Config: {'num_factors': 531, 'regularization': 0.011006872403844285, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 98.5244607016035} - results: ROC_AUC: 0.029168±0.0005, PRECISION: 0.004530±0.0001, PRECISION_RECALL_MIN_DEN: 0.045303±0.0009, RECALL: 0.045303±0.0009, MAP: 0.018939±0.0004, MRR: 0.018939±0.0004, NDCG: 0.025099±0.0004, F1: 0.008237±0.0002, HIT_RATE: 0.045303±0.0009, ARHR: 0.018939±0.0004, RMSE: 0.897884±0.0015, NOVELTY: 0.006258±0.0000, AVERAGE_POPULARITY: 0.246536±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.992088±0.0000, DIVERSITY_HERFINDAHL: 0.999186±0.0000, COVERAGE_ITEM: 0.235837±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.328773±0.0008, SHANNON_ENTROPY: 10.881345±0.0035, 
CrossSearchBayesianSkopt: Config 146 is suboptimal. Config: {'num_factors': 550, 'regularization': 38.1318289802408, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 15.806510610365596} - results: ROC_AUC: 0.038131±0.0011, PRECISION: 0.005935±0.0002, PRECISION_RECALL_MIN_DEN: 0.059350±0.0022, RECALL: 0.059350±0.0022, MAP: 0.025496±0.0010, MRR: 0.025496±0.0010, NDCG: 0.033387±0.0012, F1: 0.010791±0.0004, HIT_RATE: 0.059350±0.0022, ARHR: 0.025496±0.0010, RMSE: 0.907299±0.0017, NOVELTY: 0.006060±0.0000, AVERAGE_POPULARITY: 0.284895±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.988415±0.0001, DIVERSITY_HERFINDAHL: 0.998819±0.0000, COVERAGE_ITEM: 0.136956±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.356113±0.0026, SHANNON_ENTROPY: 10.240633±0.0069, 
CrossSearchBayesianSkopt: Config 147 is suboptimal. Config: {'num_factors': 550, 'regularization': 12.196376628435301, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 6.910434140993839} - results: ROC_AUC: 0.037504±0.0016, PRECISION: 0.005619±0.0002, PRECISION_RECALL_MIN_DEN: 0.056188±0.0017, RECALL: 0.056188±0.0017, MAP: 0.025756±0.0013, MRR: 0.025756±0.0013, NDCG: 0.032873±0.0013, F1: 0.010216±0.0003, HIT_RATE: 0.056188±0.0017, ARHR: 0.025756±0.0013, RMSE: 0.932794±0.0014, NOVELTY: 0.006152±0.0000, AVERAGE_POPULARITY: 0.244093±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.990333±0.0000, DIVERSITY_HERFINDAHL: 0.999011±0.0000, COVERAGE_ITEM: 0.131755±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.406271±0.0005, SHANNON_ENTROPY: 10.375339±0.0021, 
CrossSearchBayesianSkopt: Config 148 is suboptimal. Config: {'num_factors': 303, 'regularization': 0.010436971781212397, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 13.268792856111196} - results: ROC_AUC: 0.032510±0.0015, PRECISION: 0.005104±0.0002, PRECISION_RECALL_MIN_DEN: 0.051039±0.0017, RECALL: 0.051039±0.0017, MAP: 0.020989±0.0009, MRR: 0.020989±0.0009, NDCG: 0.028010±0.0009, F1: 0.009280±0.0003, HIT_RATE: 0.051039±0.0017, ARHR: 0.020989±0.0009, RMSE: 0.889973±0.0012, NOVELTY: 0.005925±0.0000, AVERAGE_POPULARITY: 0.328276±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.985456±0.0001, DIVERSITY_HERFINDAHL: 0.998523±0.0000, COVERAGE_ITEM: 0.114301±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.341031±0.0002, SHANNON_ENTROPY: 9.920072±0.0038, 
CrossSearchBayesianSkopt: Config 149 is suboptimal. Config: {'num_factors': 531, 'regularization': 186.77153417549016, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 91.27557567744317} - results: ROC_AUC: 0.036465±0.0020, PRECISION: 0.005772±0.0003, PRECISION_RECALL_MIN_DEN: 0.057724±0.0030, RECALL: 0.057724±0.0030, MAP: 0.023729±0.0014, MRR: 0.023729±0.0014, NDCG: 0.031650±0.0017, F1: 0.010495±0.0005, HIT_RATE: 0.057724±0.0030, ARHR: 0.023729±0.0014, RMSE: 0.816121±0.0019, NOVELTY: 0.005787±0.0000, AVERAGE_POPULARITY: 0.398626±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.976103±0.0001, DIVERSITY_HERFINDAHL: 0.997588±0.0000, COVERAGE_ITEM: 0.118486±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.257358±0.0009, SHANNON_ENTROPY: 9.487041±0.0033, 
CrossSearchBayesianSkopt: Config 150 is suboptimal. Config: {'num_factors': 549, 'regularization': 0.10391594434421206, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 10.377977804812774} - results: ROC_AUC: 0.035055±0.0018, PRECISION: 0.005361±0.0002, PRECISION_RECALL_MIN_DEN: 0.053613±0.0024, RECALL: 0.053613±0.0024, MAP: 0.023756±0.0013, MRR: 0.023756±0.0013, NDCG: 0.030726±0.0015, F1: 0.009748±0.0004, HIT_RATE: 0.053613±0.0024, ARHR: 0.023756±0.0013, RMSE: 0.924437±0.0021, NOVELTY: 0.006202±0.0000, AVERAGE_POPULARITY: 0.238172±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.991579±0.0000, DIVERSITY_HERFINDAHL: 0.999136±0.0000, COVERAGE_ITEM: 0.160681±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.391429±0.0039, SHANNON_ENTROPY: 10.611162±0.0052, 
CrossSearchBayesianSkopt: Config 151 is suboptimal. Config: {'num_factors': 550, 'regularization': 10.56386346171565, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 6.370486963942557} - results: ROC_AUC: 0.036977±0.0013, PRECISION: 0.005515±0.0002, PRECISION_RECALL_MIN_DEN: 0.055149±0.0023, RECALL: 0.055149±0.0023, MAP: 0.025249±0.0010, MRR: 0.025249±0.0010, NDCG: 0.032256±0.0011, F1: 0.010027±0.0004, HIT_RATE: 0.055149±0.0023, ARHR: 0.025249±0.0010, RMSE: 0.934940±0.0013, NOVELTY: 0.006159±0.0000, AVERAGE_POPULARITY: 0.240563±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.990424±0.0000, DIVERSITY_HERFINDAHL: 0.999020±0.0000, COVERAGE_ITEM: 0.130749±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.410717±0.0027, SHANNON_ENTROPY: 10.379066±0.0046, 
CrossSearchBayesianSkopt: Config 152 is suboptimal. Config: {'num_factors': 550, 'regularization': 191.8185911029574, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 17.85249513347687} - results: ROC_AUC: 0.035883±0.0014, PRECISION: 0.005845±0.0003, PRECISION_RECALL_MIN_DEN: 0.058446±0.0030, RECALL: 0.058446±0.0030, MAP: 0.023483±0.0014, MRR: 0.023483±0.0014, NDCG: 0.031593±0.0014, F1: 0.010627±0.0005, HIT_RATE: 0.058446±0.0030, ARHR: 0.023483±0.0014, RMSE: 0.848393±0.0009, NOVELTY: 0.005388±0.0000, AVERAGE_POPULARITY: 0.574812±0.0053, DIVERSITY_MEAN_INTER_LIST: 0.927480±0.0004, DIVERSITY_HERFINDAHL: 0.992727±0.0000, COVERAGE_ITEM: 0.029835±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.272006±0.0017, SHANNON_ENTROPY: 7.651133±0.0060, 
CrossSearchBayesianSkopt: Config 153 is suboptimal. Config: {'num_factors': 550, 'regularization': 41.34056126365235, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 17.04324493145604} - results: ROC_AUC: 0.038974±0.0015, PRECISION: 0.006066±0.0003, PRECISION_RECALL_MIN_DEN: 0.060659±0.0028, RECALL: 0.060659±0.0028, MAP: 0.026288±0.0012, MRR: 0.026288±0.0012, NDCG: 0.034286±0.0015, F1: 0.011029±0.0005, HIT_RATE: 0.060659±0.0028, ARHR: 0.026288±0.0012, RMSE: 0.904227±0.0015, NOVELTY: 0.006051±0.0000, AVERAGE_POPULARITY: 0.288780±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.988168±0.0000, DIVERSITY_HERFINDAHL: 0.998795±0.0000, COVERAGE_ITEM: 0.137562±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.350829±0.0030, SHANNON_ENTROPY: 10.223958±0.0038, 
CrossSearchBayesianSkopt: Config 154 is suboptimal. Config: {'num_factors': 301, 'regularization': 0.040952308592673924, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 2.29392722765648} - results: ROC_AUC: 0.036390±0.0013, PRECISION: 0.005551±0.0002, PRECISION_RECALL_MIN_DEN: 0.055510±0.0018, RECALL: 0.055510±0.0018, MAP: 0.024161±0.0016, MRR: 0.024161±0.0016, NDCG: 0.031499±0.0013, F1: 0.010093±0.0003, HIT_RATE: 0.055510±0.0018, ARHR: 0.024161±0.0016, RMSE: 0.948927±0.0008, NOVELTY: 0.005932±0.0000, AVERAGE_POPULARITY: 0.294784±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.983472±0.0000, DIVERSITY_HERFINDAHL: 0.998325±0.0000, COVERAGE_ITEM: 0.067175±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.441181±0.0023, SHANNON_ENTROPY: 9.500473±0.0041, 
CrossSearchBayesianSkopt: Config 155 is suboptimal. Config: {'num_factors': 550, 'regularization': 41.670854891486904, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 17.079675279009347} - results: ROC_AUC: 0.038598±0.0014, PRECISION: 0.005890±0.0002, PRECISION_RECALL_MIN_DEN: 0.058898±0.0020, RECALL: 0.058898±0.0020, MAP: 0.026008±0.0011, MRR: 0.026008±0.0011, NDCG: 0.033689±0.0012, F1: 0.010709±0.0004, HIT_RATE: 0.058898±0.0020, ARHR: 0.026008±0.0011, RMSE: 0.904475±0.0014, NOVELTY: 0.006049±0.0000, AVERAGE_POPULARITY: 0.289675±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.988098±0.0000, DIVERSITY_HERFINDAHL: 0.998787±0.0000, COVERAGE_ITEM: 0.137107±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.350644±0.0017, SHANNON_ENTROPY: 10.218094±0.0061, 
CrossSearchBayesianSkopt: Config 156 is suboptimal. Config: {'num_factors': 327, 'regularization': 0.010008346616505421, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 2.3132412666142748} - results: ROC_AUC: 0.036109±0.0020, PRECISION: 0.005501±0.0002, PRECISION_RECALL_MIN_DEN: 0.055014±0.0016, RECALL: 0.055014±0.0016, MAP: 0.024084±0.0020, MRR: 0.024084±0.0020, NDCG: 0.031320±0.0017, F1: 0.010002±0.0003, HIT_RATE: 0.055014±0.0016, ARHR: 0.024084±0.0020, RMSE: 0.950279±0.0012, NOVELTY: 0.005975±0.0000, AVERAGE_POPULARITY: 0.279142±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.984769±0.0000, DIVERSITY_HERFINDAHL: 0.998455±0.0000, COVERAGE_ITEM: 0.071922±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.446496±0.0019, SHANNON_ENTROPY: 9.615916±0.0020, 
CrossSearchBayesianSkopt: Config 157 is suboptimal. Config: {'num_factors': 548, 'regularization': 0.12712736749255288, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 1.1284917636207508} - results: ROC_AUC: 0.031105±0.0025, PRECISION: 0.004372±0.0003, PRECISION_RECALL_MIN_DEN: 0.043722±0.0026, RECALL: 0.043722±0.0026, MAP: 0.021500±0.0021, MRR: 0.021500±0.0021, NDCG: 0.026757±0.0020, F1: 0.007949±0.0005, HIT_RATE: 0.043722±0.0026, ARHR: 0.021500±0.0021, RMSE: 0.977116±0.0010, NOVELTY: 0.006247±0.0000, AVERAGE_POPULARITY: 0.185400±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.985788±0.0001, DIVERSITY_HERFINDAHL: 0.998557±0.0000, COVERAGE_ITEM: 0.075447±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.451964±0.0032, SHANNON_ENTROPY: 9.693589±0.0022, 
CrossSearchBayesianSkopt: Config 158 is suboptimal. Config: {'num_factors': 549, 'regularization': 0.5276763600522728, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 19.312994050352383} - results: ROC_AUC: 0.033228±0.0010, PRECISION: 0.005086±0.0002, PRECISION_RECALL_MIN_DEN: 0.050858±0.0016, RECALL: 0.050858±0.0016, MAP: 0.021872±0.0010, MRR: 0.021872±0.0010, NDCG: 0.028658±0.0010, F1: 0.009247±0.0003, HIT_RATE: 0.050858±0.0016, ARHR: 0.021872±0.0010, RMSE: 0.914767±0.0022, NOVELTY: 0.006214±0.0000, AVERAGE_POPULARITY: 0.242322±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.991764±0.0000, DIVERSITY_HERFINDAHL: 0.999154±0.0000, COVERAGE_ITEM: 0.183217±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.367383±0.0014, SHANNON_ENTROPY: 10.705654±0.0091, 
CrossSearchBayesianSkopt: Config 159 is suboptimal. Config: {'num_factors': 519, 'regularization': 4.206175210703354, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 98.3925013404844} - results: ROC_AUC: 0.028716±0.0012, PRECISION: 0.004499±0.0002, PRECISION_RECALL_MIN_DEN: 0.044986±0.0017, RECALL: 0.044986±0.0017, MAP: 0.019222±0.0009, MRR: 0.019222±0.0009, NDCG: 0.025220±0.0008, F1: 0.008179±0.0003, HIT_RATE: 0.044986±0.0017, ARHR: 0.019222±0.0009, RMSE: 0.898033±0.0023, NOVELTY: 0.006296±0.0000, AVERAGE_POPULARITY: 0.233751±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.992635±0.0000, DIVERSITY_HERFINDAHL: 0.999241±0.0000, COVERAGE_ITEM: 0.241233±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.336820±0.0005, SHANNON_ENTROPY: 10.955089±0.0059, 
CrossSearchBayesianSkopt: Config 160 is suboptimal. Config: {'num_factors': 304, 'regularization': 0.010645991626263673, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 96.71588693606625} - results: ROC_AUC: 0.024972±0.0009, PRECISION: 0.004196±0.0002, PRECISION_RECALL_MIN_DEN: 0.041960±0.0019, RECALL: 0.041960±0.0019, MAP: 0.015882±0.0007, MRR: 0.015882±0.0007, NDCG: 0.021927±0.0008, F1: 0.007629±0.0003, HIT_RATE: 0.041960±0.0019, ARHR: 0.015882±0.0007, RMSE: 0.853732±0.0015, NOVELTY: 0.005994±0.0000, AVERAGE_POPULARITY: 0.315451±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.987204±0.0000, DIVERSITY_HERFINDAHL: 0.998698±0.0000, COVERAGE_ITEM: 0.154280±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.316404±0.0023, SHANNON_ENTROPY: 10.218691±0.0034, 
CrossSearchBayesianSkopt: Config 161 is suboptimal. Config: {'num_factors': 521, 'regularization': 187.1078058718335, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 97.58064120553833} - results: ROC_AUC: 0.036420±0.0015, PRECISION: 0.005786±0.0003, PRECISION_RECALL_MIN_DEN: 0.057859±0.0032, RECALL: 0.057859±0.0032, MAP: 0.023254±0.0009, MRR: 0.023254±0.0009, NDCG: 0.031325±0.0014, F1: 0.010520±0.0006, HIT_RATE: 0.057859±0.0032, ARHR: 0.023254±0.0009, RMSE: 0.815092±0.0014, NOVELTY: 0.005793±0.0000, AVERAGE_POPULARITY: 0.396612±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.976435±0.0002, DIVERSITY_HERFINDAHL: 0.997621±0.0000, COVERAGE_ITEM: 0.120822±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.256636±0.0009, SHANNON_ENTROPY: 9.509547±0.0100, 
