CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 547, 'shrink': 603, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.4283654890234154, 'tversky_beta': 0.41701133104262167} - results: ROC_AUC: 0.066121±0.0015, PRECISION: 0.008963±0.0002, PRECISION_RECALL_MIN_DEN: 0.089634±0.0017, RECALL: 0.089634±0.0017, MAP: 0.048763±0.0013, MRR: 0.048763±0.0013, NDCG: 0.058424±0.0014, F1: 0.016297±0.0003, HIT_RATE: 0.089634±0.0017, ARHR: 0.048763±0.0013, RMSE: 0.978286±0.0001, NOVELTY: 0.005504±0.0000, AVERAGE_POPULARITY: 0.512449±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.932363±0.0003, DIVERSITY_HERFINDAHL: 0.993231±0.0000, COVERAGE_ITEM: 0.324736±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.092321±0.0004, SHANNON_ENTROPY: 8.699944±0.0064, 
CrossSearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 240, 'shrink': 80, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.7418760440023381, 'tversky_beta': 2.0} - results: ROC_AUC: 0.072839±0.0014, PRECISION: 0.009801±0.0001, PRECISION_RECALL_MIN_DEN: 0.098007±0.0009, RECALL: 0.098007±0.0009, MAP: 0.053813±0.0011, MRR: 0.053813±0.0011, NDCG: 0.064273±0.0011, F1: 0.017819±0.0002, HIT_RATE: 0.098007±0.0009, ARHR: 0.053813±0.0011, RMSE: 0.977803±0.0001, NOVELTY: 0.005676±0.0000, AVERAGE_POPULARITY: 0.461590±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.952123±0.0003, DIVERSITY_HERFINDAHL: 0.995207±0.0000, COVERAGE_ITEM: 0.402509±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.120425±0.0007, SHANNON_ENTROPY: 9.379439±0.0075, 
CrossSearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 1000, 'shrink': 1682, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.061642±0.0013, PRECISION: 0.008390±0.0002, PRECISION_RECALL_MIN_DEN: 0.083905±0.0016, RECALL: 0.083905±0.0016, MAP: 0.045717±0.0012, MRR: 0.045717±0.0012, NDCG: 0.054725±0.0012, F1: 0.015255±0.0003, HIT_RATE: 0.083905±0.0016, ARHR: 0.045717±0.0012, RMSE: 0.990698±0.0001, NOVELTY: 0.005292±0.0000, AVERAGE_POPULARITY: 0.623387±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.864190±0.0007, DIVERSITY_HERFINDAHL: 0.986414±0.0001, COVERAGE_ITEM: 0.268191±0.0042, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.067852±0.0003, SHANNON_ENTROPY: 7.677181±0.0074, 
CrossSearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 1, 'shrink': 1602, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.048540±0.0011, PRECISION: 0.006051±0.0001, PRECISION_RECALL_MIN_DEN: 0.060508±0.0008, RECALL: 0.060508±0.0008, MAP: 0.037227±0.0009, MRR: 0.037227±0.0009, NDCG: 0.042816±0.0009, F1: 0.011001±0.0001, HIT_RATE: 0.060508±0.0008, ARHR: 0.037227±0.0009, RMSE: 0.997329±0.0001, NOVELTY: 0.006920±0.0000, AVERAGE_POPULARITY: 0.163593±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.973757±0.0002, DIVERSITY_HERFINDAHL: 0.997370±0.0000, COVERAGE_ITEM: 0.413993±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.250782±0.0012, SHANNON_ENTROPY: 10.842953±0.0082, 
CrossSearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 1000, 'shrink': 2000, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 1.2755066605618544} - results: ROC_AUC: 0.060511±0.0012, PRECISION: 0.008214±0.0001, PRECISION_RECALL_MIN_DEN: 0.082139±0.0014, RECALL: 0.082139±0.0014, MAP: 0.044752±0.0013, MRR: 0.044752±0.0013, NDCG: 0.053580±0.0013, F1: 0.014934±0.0003, HIT_RATE: 0.082139±0.0014, ARHR: 0.044752±0.0013, RMSE: 0.991030±0.0001, NOVELTY: 0.005277±0.0000, AVERAGE_POPULARITY: 0.631323±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.858348±0.0007, DIVERSITY_HERFINDAHL: 0.985830±0.0001, COVERAGE_ITEM: 0.265866±0.0041, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.065686±0.0003, SHANNON_ENTROPY: 7.594802±0.0084, 
CrossSearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 1, 'shrink': 126, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.5960787787521903} - results: ROC_AUC: 0.058294±0.0011, PRECISION: 0.007186±0.0002, PRECISION_RECALL_MIN_DEN: 0.071865±0.0017, RECALL: 0.071865±0.0017, MAP: 0.044526±0.0006, MRR: 0.044526±0.0006, NDCG: 0.051115±0.0008, F1: 0.013066±0.0003, HIT_RATE: 0.071865±0.0017, ARHR: 0.044526±0.0006, RMSE: 0.993358±0.0002, NOVELTY: 0.006936±0.0000, AVERAGE_POPULARITY: 0.147891±0.0004, DIVERSITY_MEAN_INTER_LIST: 0.969594±0.0005, DIVERSITY_HERFINDAHL: 0.996954±0.0000, COVERAGE_ITEM: 0.527624±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.254519±0.0010, SHANNON_ENTROPY: 11.072403±0.0101, 
CrossSearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.4716579780578543} - results: ROC_AUC: 0.050760±0.0009, PRECISION: 0.006322±0.0001, PRECISION_RECALL_MIN_DEN: 0.063219±0.0011, RECALL: 0.063219±0.0011, MAP: 0.038752±0.0009, MRR: 0.038752±0.0009, NDCG: 0.044631±0.0009, F1: 0.011494±0.0002, HIT_RATE: 0.063219±0.0011, ARHR: 0.038752±0.0009, RMSE: 0.997943±0.0001, NOVELTY: 0.006863±0.0000, AVERAGE_POPULARITY: 0.163439±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.973213±0.0003, DIVERSITY_HERFINDAHL: 0.997316±0.0000, COVERAGE_ITEM: 0.425164±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.249575±0.0006, SHANNON_ENTROPY: 10.865067±0.0099, 
CrossSearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 832, 'shrink': 355, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.720174364651173, 'tversky_beta': 0.9482724639336854} - results: ROC_AUC: 0.064987±0.0012, PRECISION: 0.008774±0.0002, PRECISION_RECALL_MIN_DEN: 0.087743±0.0016, RECALL: 0.087743±0.0016, MAP: 0.048185±0.0011, MRR: 0.048185±0.0011, NDCG: 0.057536±0.0012, F1: 0.015953±0.0003, HIT_RATE: 0.087743±0.0016, ARHR: 0.048185±0.0011, RMSE: 0.969733±0.0002, NOVELTY: 0.005375±0.0000, AVERAGE_POPULARITY: 0.580687±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.894416±0.0003, DIVERSITY_HERFINDAHL: 0.989437±0.0000, COVERAGE_ITEM: 0.292122±0.0032, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.078863±0.0004, SHANNON_ENTROPY: 8.111124±0.0086, 
CrossSearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 1, 'shrink': 1298, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.055787±0.0008, PRECISION: 0.006929±0.0001, PRECISION_RECALL_MIN_DEN: 0.069290±0.0010, RECALL: 0.069290±0.0010, MAP: 0.042220±0.0007, MRR: 0.042220±0.0007, NDCG: 0.048737±0.0007, F1: 0.012598±0.0002, HIT_RATE: 0.069290±0.0010, ARHR: 0.042220±0.0007, RMSE: 0.997603±0.0001, NOVELTY: 0.006835±0.0000, AVERAGE_POPULARITY: 0.156813±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.979362±0.0002, DIVERSITY_HERFINDAHL: 0.997931±0.0000, COVERAGE_ITEM: 0.508116±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.261527±0.0011, SHANNON_ENTROPY: 11.221415±0.0075, 
CrossSearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 1, 'shrink': 1346, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.049612±0.0010, PRECISION: 0.006127±0.0001, PRECISION_RECALL_MIN_DEN: 0.061271±0.0009, RECALL: 0.061271±0.0009, MAP: 0.038095±0.0009, MRR: 0.038095±0.0009, NDCG: 0.043674±0.0009, F1: 0.011140±0.0002, HIT_RATE: 0.061271±0.0009, ARHR: 0.038095±0.0009, RMSE: 0.997572±0.0001, NOVELTY: 0.006949±0.0000, AVERAGE_POPULARITY: 0.159908±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.973783±0.0002, DIVERSITY_HERFINDAHL: 0.997373±0.0000, COVERAGE_ITEM: 0.398540±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.255880±0.0008, SHANNON_ENTROPY: 10.831670±0.0086, 
CrossSearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 102, 'shrink': 183, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.058544±0.0009, PRECISION: 0.008027±0.0001, PRECISION_RECALL_MIN_DEN: 0.080271±0.0013, RECALL: 0.080271±0.0013, MAP: 0.042925±0.0010, MRR: 0.042925±0.0010, NDCG: 0.051732±0.0011, F1: 0.014595±0.0002, HIT_RATE: 0.080271±0.0013, ARHR: 0.042925±0.0010, RMSE: 0.920976±0.0008, NOVELTY: 0.005557±0.0000, AVERAGE_POPULARITY: 0.536302±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.916933±0.0006, DIVERSITY_HERFINDAHL: 0.991688±0.0001, COVERAGE_ITEM: 0.452544±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.109204±0.0005, SHANNON_ENTROPY: 8.844241±0.0092, 
CrossSearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 1, 'shrink': 617, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.058501±0.0009, PRECISION: 0.007248±0.0001, PRECISION_RECALL_MIN_DEN: 0.072480±0.0014, RECALL: 0.072480±0.0014, MAP: 0.044421±0.0005, MRR: 0.044421±0.0005, NDCG: 0.051176±0.0007, F1: 0.013178±0.0003, HIT_RATE: 0.072480±0.0014, ARHR: 0.044421±0.0005, RMSE: 0.996189±0.0001, NOVELTY: 0.007003±0.0000, AVERAGE_POPULARITY: 0.139743±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.968431±0.0003, DIVERSITY_HERFINDAHL: 0.996838±0.0000, COVERAGE_ITEM: 0.541292±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.269913±0.0014, SHANNON_ENTROPY: 11.161075±0.0060, 
CrossSearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 1000, 'shrink': 1191, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.063422±0.0014, PRECISION: 0.008576±0.0002, PRECISION_RECALL_MIN_DEN: 0.085761±0.0018, RECALL: 0.085761±0.0018, MAP: 0.046820±0.0013, MRR: 0.046820±0.0013, NDCG: 0.056028±0.0014, F1: 0.015593±0.0003, HIT_RATE: 0.085761±0.0018, ARHR: 0.046820±0.0013, RMSE: 0.984573±0.0001, NOVELTY: 0.005396±0.0000, AVERAGE_POPULARITY: 0.562772±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.905626±0.0005, DIVERSITY_HERFINDAHL: 0.990557±0.0001, COVERAGE_ITEM: 0.291062±0.0039, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.078350±0.0004, SHANNON_ENTROPY: 8.198915±0.0098, 
CrossSearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 1, 'shrink': 1780, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.054771±0.0008, PRECISION: 0.006787±0.0001, PRECISION_RECALL_MIN_DEN: 0.067866±0.0010, RECALL: 0.067866±0.0010, MAP: 0.041524±0.0005, MRR: 0.041524±0.0005, NDCG: 0.047869±0.0006, F1: 0.012339±0.0002, HIT_RATE: 0.067866±0.0010, ARHR: 0.041524±0.0005, RMSE: 0.998367±0.0000, NOVELTY: 0.006823±0.0000, AVERAGE_POPULARITY: 0.160902±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.978222±0.0002, DIVERSITY_HERFINDAHL: 0.997817±0.0000, COVERAGE_ITEM: 0.475642±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.258349±0.0008, SHANNON_ENTROPY: 11.113315±0.0054, 
CrossSearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 329, 'shrink': 586, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069042±0.0013, PRECISION: 0.009248±0.0001, PRECISION_RECALL_MIN_DEN: 0.092482±0.0013, RECALL: 0.092482±0.0013, MAP: 0.050849±0.0012, MRR: 0.050849±0.0012, NDCG: 0.060717±0.0012, F1: 0.016815±0.0002, HIT_RATE: 0.092482±0.0013, ARHR: 0.050849±0.0012, RMSE: 0.987167±0.0001, NOVELTY: 0.005584±0.0000, AVERAGE_POPULARITY: 0.484689±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.943929±0.0002, DIVERSITY_HERFINDAHL: 0.994387±0.0000, COVERAGE_ITEM: 0.358605±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.103951±0.0004, SHANNON_ENTROPY: 9.035450±0.0061, 
CrossSearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 1000, 'shrink': 1580, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.061808±0.0013, PRECISION: 0.008357±0.0002, PRECISION_RECALL_MIN_DEN: 0.083574±0.0016, RECALL: 0.083574±0.0016, MAP: 0.045750±0.0013, MRR: 0.045750±0.0013, NDCG: 0.054688±0.0013, F1: 0.015195±0.0003, HIT_RATE: 0.083574±0.0016, ARHR: 0.045750±0.0013, RMSE: 0.987415±0.0001, NOVELTY: 0.005337±0.0000, AVERAGE_POPULARITY: 0.596675±0.0053, DIVERSITY_MEAN_INTER_LIST: 0.884581±0.0005, DIVERSITY_HERFINDAHL: 0.988453±0.0000, COVERAGE_ITEM: 0.284553±0.0042, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.071356±0.0004, SHANNON_ENTROPY: 7.905696±0.0091, 
CrossSearchBayesianSkopt: Search complete. Best config is 74: {'topK': 82, 'shrink': 54, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 1.9964469113747991, 'tversky_beta': 1.7374274136475703}
