SearchBayesianSkoptObject: New best config found. Config 0: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 31, 'USER_CBF_CF': 0.16846477975408072, 'ITEM_CBF_CF': 0.8914940503512917, 'RP3BETA_SIDE': 0.7270686266661155, 'ITEM_CBF_FW': 0.14068526745594015, 'PURE_SVD_SIDE': 0.21433366376899637, 'IALS_SIDE': 0.4045180459390272} - results: ROC_AUC: 0.0738573, PRECISION: 0.0104859, PRECISION_RECALL_MIN_DEN: 0.1048594, RECALL: 0.1048594, MAP: 0.0520695, MRR: 0.0520695, NDCG: 0.0644914, F1: 0.0190654, HIT_RATE: 0.1048594, ARHR: 0.0520695, RMSE: 0.0000000, NOVELTY: 0.0062700, AVERAGE_POPULARITY: 0.2421413, DIVERSITY_MEAN_INTER_LIST: 0.9877337, DIVERSITY_HERFINDAHL: 0.9987690, COVERAGE_ITEM: 0.7043525, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1710073, SHANNON_ENTROPY: 11.0066744, 
SearchBayesianSkoptObject: Config 125 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 2, 'USER_CBF_CF': 0.05144031781676241, 'ITEM_CBF_CF': 0.9045560578726822, 'RP3BETA_SIDE': 0.3323481504208518, 'ITEM_CBF_FW': 0.925451163501197, 'PURE_SVD_SIDE': 0.0003644570304641715, 'IALS_SIDE': 0.96320096175} - results: ROC_AUC: 0.0768230, PRECISION: 0.0108318, PRECISION_RECALL_MIN_DEN: 0.1083178, RECALL: 0.1083178, MAP: 0.0541350, MRR: 0.0541350, NDCG: 0.0669075, F1: 0.0196941, HIT_RATE: 0.1083178, ARHR: 0.0541350, RMSE: 0.0000000, NOVELTY: 0.0062102, AVERAGE_POPULARITY: 0.2509276, DIVERSITY_MEAN_INTER_LIST: 0.9885275, DIVERSITY_HERFINDAHL: 0.9988484, COVERAGE_ITEM: 0.7623141, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1940392, SHANNON_ENTROPY: 11.2729168, 
SearchBayesianSkoptObject: Config 126 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 0.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770743, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0547880, MRR: 0.0547880, NDCG: 0.0673685, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0547880, RMSE: 0.0000000, NOVELTY: 0.0062227, AVERAGE_POPULARITY: 0.2491592, DIVERSITY_MEAN_INTER_LIST: 0.9886231, DIVERSITY_HERFINDAHL: 0.9988579, COVERAGE_ITEM: 0.7632333, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1948257, SHANNON_ENTROPY: 11.2820234, 
SearchBayesianSkoptObject: Config 127 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 128 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 129 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 1, 'USER_CBF_CF': 0.07914499778700913, 'ITEM_CBF_CF': 0.10643255792843367, 'RP3BETA_SIDE': 0.8775655638687875, 'ITEM_CBF_FW': 0.05931308506512302, 'PURE_SVD_SIDE': 0.9755655437093829, 'IALS_SIDE': 0.11642284139931305} - results: ROC_AUC: 0.0549595, PRECISION: 0.0070719, PRECISION_RECALL_MIN_DEN: 0.0707192, RECALL: 0.0707192, MAP: 0.0445197, MRR: 0.0445197, NDCG: 0.0506883, F1: 0.0128580, HIT_RATE: 0.0707192, ARHR: 0.0445197, RMSE: 0.0000000, NOVELTY: 0.0063919, AVERAGE_POPULARITY: 0.2052097, DIVERSITY_MEAN_INTER_LIST: 0.9922010, DIVERSITY_HERFINDAHL: 0.9992157, COVERAGE_ITEM: 0.8765612, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2506124, SHANNON_ENTROPY: 11.8800934, 
SearchBayesianSkoptObject: Config 130 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 4, 'USER_CBF_CF': 0.8668655927031492, 'ITEM_CBF_CF': 0.7180242820069506, 'RP3BETA_SIDE': 0.9566400533360733, 'ITEM_CBF_FW': 0.9552073203301578, 'PURE_SVD_SIDE': 0.03693983093581444, 'IALS_SIDE': 0.00911988256851748} - results: ROC_AUC: 0.0760348, PRECISION: 0.0107653, PRECISION_RECALL_MIN_DEN: 0.1076527, RECALL: 0.1076527, MAP: 0.0527372, MRR: 0.0527372, NDCG: 0.0657032, F1: 0.0195732, HIT_RATE: 0.1076527, ARHR: 0.0527372, RMSE: 0.0000000, NOVELTY: 0.0061984, AVERAGE_POPULARITY: 0.2586166, DIVERSITY_MEAN_INTER_LIST: 0.9876225, DIVERSITY_HERFINDAHL: 0.9987579, COVERAGE_ITEM: 0.7565829, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1874487, SHANNON_ENTROPY: 11.1773433, 
SearchBayesianSkoptObject: Config 131 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 132 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 133 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.07280833354522444, 'ITEM_CBF_CF': 0.974648909088622, 'RP3BETA_SIDE': 0.4260079625086495, 'ITEM_CBF_FW': 0.9755105685954152, 'PURE_SVD_SIDE': 0.022146174202279937, 'IALS_SIDE': 0.9990671121420481} - results: ROC_AUC: 0.0765718, PRECISION: 0.0107830, PRECISION_RECALL_MIN_DEN: 0.1078301, RECALL: 0.1078301, MAP: 0.0542903, MRR: 0.0542903, NDCG: 0.0668935, F1: 0.0196055, HIT_RATE: 0.1078301, ARHR: 0.0542903, RMSE: 0.0000000, NOVELTY: 0.0062168, AVERAGE_POPULARITY: 0.2490909, DIVERSITY_MEAN_INTER_LIST: 0.9886449, DIVERSITY_HERFINDAHL: 0.9988601, COVERAGE_ITEM: 0.7639903, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1949535, SHANNON_ENTROPY: 11.2844086, 
SearchBayesianSkoptObject: Config 134 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 135 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 136 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 3, 'USER_CBF_CF': 0.9831938501833781, 'ITEM_CBF_CF': 0.811518616503657, 'RP3BETA_SIDE': 0.10514496487764782, 'ITEM_CBF_FW': 0.9795304214692305, 'PURE_SVD_SIDE': 0.9142094877698268, 'IALS_SIDE': 0.12871409329997377} - results: ROC_AUC: 0.0758821, PRECISION: 0.0108007, PRECISION_RECALL_MIN_DEN: 0.1080074, RECALL: 0.1080074, MAP: 0.0526443, MRR: 0.0526443, NDCG: 0.0657008, F1: 0.0196377, HIT_RATE: 0.1080074, ARHR: 0.0526443, RMSE: 0.0000000, NOVELTY: 0.0061948, AVERAGE_POPULARITY: 0.2554303, DIVERSITY_MEAN_INTER_LIST: 0.9881354, DIVERSITY_HERFINDAHL: 0.9988092, COVERAGE_ITEM: 0.7577183, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1894403, SHANNON_ENTROPY: 11.2171624, 
SearchBayesianSkoptObject: Config 137 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 138 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 139 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 6, 'USER_CBF_CF': 0.06268672478289396, 'ITEM_CBF_CF': 0.9712156286038, 'RP3BETA_SIDE': 0.1416799920140738, 'ITEM_CBF_FW': 0.018762190413010752, 'PURE_SVD_SIDE': 0.09275497254991528, 'IALS_SIDE': 0.12330827896668942} - results: ROC_AUC: 0.0761727, PRECISION: 0.0107475, PRECISION_RECALL_MIN_DEN: 0.1074754, RECALL: 0.1074754, MAP: 0.0537582, MRR: 0.0537582, NDCG: 0.0664207, F1: 0.0195410, HIT_RATE: 0.1074754, ARHR: 0.0537582, RMSE: 0.0000000, NOVELTY: 0.0061870, AVERAGE_POPULARITY: 0.2661395, DIVERSITY_MEAN_INTER_LIST: 0.9865995, DIVERSITY_HERFINDAHL: 0.9986556, COVERAGE_ITEM: 0.7398216, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1763105, SHANNON_ENTROPY: 11.0310019, 
SearchBayesianSkoptObject: Config 140 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 141 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 6, 'USER_CBF_CF': 0.9690710226732491, 'ITEM_CBF_CF': 0.18695078992776828, 'RP3BETA_SIDE': 0.009250999323215938, 'ITEM_CBF_FW': 0.042981957448234194, 'PURE_SVD_SIDE': 0.019404432739593917, 'IALS_SIDE': 0.842591557626329} - results: ROC_AUC: 0.0756702, PRECISION: 0.0107564, PRECISION_RECALL_MIN_DEN: 0.1075641, RECALL: 0.1075641, MAP: 0.0530709, MRR: 0.0530709, NDCG: 0.0659055, F1: 0.0195571, HIT_RATE: 0.1075641, ARHR: 0.0530709, RMSE: 0.0000000, NOVELTY: 0.0061901, AVERAGE_POPULARITY: 0.2634051, DIVERSITY_MEAN_INTER_LIST: 0.9869768, DIVERSITY_HERFINDAHL: 0.9986933, COVERAGE_ITEM: 0.7398756, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1795734, SHANNON_ENTROPY: 11.0804263, 
SearchBayesianSkoptObject: Config 142 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 143 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 144 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.05076523067267526, 'ITEM_CBF_CF': 0.9337052129880608, 'RP3BETA_SIDE': 0.9161038459396096, 'ITEM_CBF_FW': 0.14187340420286101, 'PURE_SVD_SIDE': 0.8811327948503174, 'IALS_SIDE': 0.972371609613452} - results: ROC_AUC: 0.0736258, PRECISION: 0.0106589, PRECISION_RECALL_MIN_DEN: 0.1065886, RECALL: 0.1065886, MAP: 0.0521416, MRR: 0.0521416, NDCG: 0.0649023, F1: 0.0193798, HIT_RATE: 0.1065886, ARHR: 0.0521416, RMSE: 0.0000000, NOVELTY: 0.0062291, AVERAGE_POPULARITY: 0.2436123, DIVERSITY_MEAN_INTER_LIST: 0.9881560, DIVERSITY_HERFINDAHL: 0.9988112, COVERAGE_ITEM: 0.6758043, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1622723, SHANNON_ENTROPY: 10.9404598, 
SearchBayesianSkoptObject: Config 145 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 49, 'USER_CBF_CF': 0.923263914770201, 'ITEM_CBF_CF': 0.24221673930360105, 'RP3BETA_SIDE': 0.9598013959312491, 'ITEM_CBF_FW': 0.9720077189519041, 'PURE_SVD_SIDE': 0.17113025518613115, 'IALS_SIDE': 0.8387548695883523} - results: ROC_AUC: 0.0726947, PRECISION: 0.0105392, PRECISION_RECALL_MIN_DEN: 0.1053915, RECALL: 0.1053915, MAP: 0.0498972, MRR: 0.0498972, NDCG: 0.0629466, F1: 0.0191621, HIT_RATE: 0.1053915, ARHR: 0.0498972, RMSE: 0.0000000, NOVELTY: 0.0062282, AVERAGE_POPULARITY: 0.2527842, DIVERSITY_MEAN_INTER_LIST: 0.9874353, DIVERSITY_HERFINDAHL: 0.9987392, COVERAGE_ITEM: 0.6844012, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1669189, SHANNON_ENTROPY: 10.9518823, 
SearchBayesianSkoptObject: Config 146 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 3, 'USER_CBF_CF': 0.9778830679091155, 'ITEM_CBF_CF': 0.2881019166046542, 'RP3BETA_SIDE': 0.9429512237048263, 'ITEM_CBF_FW': 0.987693937682881, 'PURE_SVD_SIDE': 0.8370984039140064, 'IALS_SIDE': 0.020926669245066257} - results: ROC_AUC: 0.0759855, PRECISION: 0.0107963, PRECISION_RECALL_MIN_DEN: 0.1079631, RECALL: 0.1079631, MAP: 0.0529217, MRR: 0.0529217, NDCG: 0.0659028, F1: 0.0196297, HIT_RATE: 0.1079631, ARHR: 0.0529217, RMSE: 0.0000000, NOVELTY: 0.0061965, AVERAGE_POPULARITY: 0.2555095, DIVERSITY_MEAN_INTER_LIST: 0.9881015, DIVERSITY_HERFINDAHL: 0.9988058, COVERAGE_ITEM: 0.7582590, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1897491, SHANNON_ENTROPY: 11.2180217, 
