SearchBayesianSkoptObject: New best config found. Config 0: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 31, 'USER_CBF_CF': 0.16846477975408072, 'ITEM_CBF_CF': 0.8914940503512917, 'RP3BETA_SIDE': 0.7270686266661155, 'ITEM_CBF_FW': 0.14068526745594015, 'PURE_SVD_SIDE': 0.21433366376899637, 'IALS_SIDE': 0.4045180459390272} - results: ROC_AUC: 0.0757097, PRECISION: 0.0107032, PRECISION_RECALL_MIN_DEN: 0.1070320, RECALL: 0.1070320, MAP: 0.0540359, MRR: 0.0540359, NDCG: 0.0665021, F1: 0.0194604, HIT_RATE: 0.1070320, ARHR: 0.0540359, RMSE: 0.0000000, NOVELTY: 0.0061533, AVERAGE_POPULARITY: 0.2778263, DIVERSITY_MEAN_INTER_LIST: 0.9860544, DIVERSITY_HERFINDAHL: 0.9986011, COVERAGE_ITEM: 0.7164098, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1761020, SHANNON_ENTROPY: 10.9898272, 
SearchBayesianSkoptObject: Config 125 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 10, 'USER_CBF_CF': 0.019068818346342668, 'ITEM_CBF_CF': 0.980108504199845, 'RP3BETA_SIDE': 0.04968698221022429, 'ITEM_CBF_FW': 0.05292945417640883, 'PURE_SVD_SIDE': 0.9868905350807159, 'IALS_SIDE': 0.08627589850900287} - results: ROC_AUC: 0.0750298, PRECISION: 0.0108007, PRECISION_RECALL_MIN_DEN: 0.1080074, RECALL: 0.1080074, MAP: 0.0530513, MRR: 0.0530513, NDCG: 0.0659431, F1: 0.0196377, HIT_RATE: 0.1080074, ARHR: 0.0530513, RMSE: 0.0000000, NOVELTY: 0.0061355, AVERAGE_POPULARITY: 0.2707677, DIVERSITY_MEAN_INTER_LIST: 0.9868192, DIVERSITY_HERFINDAHL: 0.9986775, COVERAGE_ITEM: 0.7423628, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1758188, SHANNON_ENTROPY: 11.0310964, 
SearchBayesianSkoptObject: Config 126 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0762171, PRECISION: 0.0106722, PRECISION_RECALL_MIN_DEN: 0.1067216, RECALL: 0.1067216, MAP: 0.0542371, MRR: 0.0542371, NDCG: 0.0666105, F1: 0.0194039, HIT_RATE: 0.1067216, ARHR: 0.0542371, RMSE: 0.0000000, NOVELTY: 0.0062217, AVERAGE_POPULARITY: 0.2565360, DIVERSITY_MEAN_INTER_LIST: 0.9876746, DIVERSITY_HERFINDAHL: 0.9987631, COVERAGE_ITEM: 0.7591241, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1921679, SHANNON_ENTROPY: 11.2046880, 
SearchBayesianSkoptObject: Config 127 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 48, 'USER_CBF_CF': 0.8489169780863315, 'ITEM_CBF_CF': 0.9440809574066917, 'RP3BETA_SIDE': 0.9664420313406782, 'ITEM_CBF_FW': 0.6312389657395818, 'PURE_SVD_SIDE': 0.007557605265080427, 'IALS_SIDE': 0.06061027445293811} - results: ROC_AUC: 0.0745027, PRECISION: 0.0105125, PRECISION_RECALL_MIN_DEN: 0.1051255, RECALL: 0.1051255, MAP: 0.0534119, MRR: 0.0534119, NDCG: 0.0655720, F1: 0.0191137, HIT_RATE: 0.1051255, ARHR: 0.0534119, RMSE: 0.0000000, NOVELTY: 0.0060907, AVERAGE_POPULARITY: 0.2984693, DIVERSITY_MEAN_INTER_LIST: 0.9840949, DIVERSITY_HERFINDAHL: 0.9984051, COVERAGE_ITEM: 0.6758583, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1630128, SHANNON_ENTROPY: 10.7807920, 
SearchBayesianSkoptObject: Config 128 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0764535, PRECISION: 0.0106943, PRECISION_RECALL_MIN_DEN: 0.1069433, RECALL: 0.1069433, MAP: 0.0543598, MRR: 0.0543598, NDCG: 0.0667613, F1: 0.0194442, HIT_RATE: 0.1069433, ARHR: 0.0543598, RMSE: 0.0000000, NOVELTY: 0.0062134, AVERAGE_POPULARITY: 0.2584142, DIVERSITY_MEAN_INTER_LIST: 0.9876661, DIVERSITY_HERFINDAHL: 0.9987622, COVERAGE_ITEM: 0.7312247, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1851446, SHANNON_ENTROPY: 11.1408503, 
SearchBayesianSkoptObject: Config 129 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 49, 'USER_CBF_CF': 0.048488690934936365, 'ITEM_CBF_CF': 0.9273446526771632, 'RP3BETA_SIDE': 0.034127514618017336, 'ITEM_CBF_FW': 0.9428715227147872, 'PURE_SVD_SIDE': 0.9973976028006613, 'IALS_SIDE': 0.013953408134304127} - results: ROC_AUC: 0.0740691, PRECISION: 0.0105303, PRECISION_RECALL_MIN_DEN: 0.1053028, RECALL: 0.1053028, MAP: 0.0526785, MRR: 0.0526785, NDCG: 0.0650462, F1: 0.0191460, HIT_RATE: 0.1053028, ARHR: 0.0526785, RMSE: 0.0000000, NOVELTY: 0.0060789, AVERAGE_POPULARITY: 0.2806596, DIVERSITY_MEAN_INTER_LIST: 0.9861331, DIVERSITY_HERFINDAHL: 0.9986089, COVERAGE_ITEM: 0.6950527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1604682, SHANNON_ENTROPY: 10.8375484, 
SearchBayesianSkoptObject: Config 130 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 3, 'USER_CBF_CF': 0.0002387811431702192, 'ITEM_CBF_CF': 0.9928243283034471, 'RP3BETA_SIDE': 0.11601369054395219, 'ITEM_CBF_FW': 0.08484553285089626, 'PURE_SVD_SIDE': 0.18347869100527206, 'IALS_SIDE': 0.9324057947902443} - results: ROC_AUC: 0.0770447, PRECISION: 0.0108007, PRECISION_RECALL_MIN_DEN: 0.1080074, RECALL: 0.1080074, MAP: 0.0545760, MRR: 0.0545760, NDCG: 0.0671749, F1: 0.0196377, HIT_RATE: 0.1080074, ARHR: 0.0545760, RMSE: 0.0000000, NOVELTY: 0.0062011, AVERAGE_POPULARITY: 0.2528473, DIVERSITY_MEAN_INTER_LIST: 0.9884095, DIVERSITY_HERFINDAHL: 0.9988366, COVERAGE_ITEM: 0.7577183, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1899875, SHANNON_ENTROPY: 11.2321782, 
SearchBayesianSkoptObject: Config 131 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0764535, PRECISION: 0.0106943, PRECISION_RECALL_MIN_DEN: 0.1069433, RECALL: 0.1069433, MAP: 0.0543598, MRR: 0.0543598, NDCG: 0.0667613, F1: 0.0194442, HIT_RATE: 0.1069433, ARHR: 0.0543598, RMSE: 0.0000000, NOVELTY: 0.0062134, AVERAGE_POPULARITY: 0.2584142, DIVERSITY_MEAN_INTER_LIST: 0.9876661, DIVERSITY_HERFINDAHL: 0.9987622, COVERAGE_ITEM: 0.7312247, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1851446, SHANNON_ENTROPY: 11.1408503, 
SearchBayesianSkoptObject: Config 132 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0764535, PRECISION: 0.0106943, PRECISION_RECALL_MIN_DEN: 0.1069433, RECALL: 0.1069433, MAP: 0.0543598, MRR: 0.0543598, NDCG: 0.0667613, F1: 0.0194442, HIT_RATE: 0.1069433, ARHR: 0.0543598, RMSE: 0.0000000, NOVELTY: 0.0062134, AVERAGE_POPULARITY: 0.2584142, DIVERSITY_MEAN_INTER_LIST: 0.9876661, DIVERSITY_HERFINDAHL: 0.9987622, COVERAGE_ITEM: 0.7312247, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1851446, SHANNON_ENTROPY: 11.1408503, 
SearchBayesianSkoptObject: Config 133 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 10, 'USER_CBF_CF': 0.9591766117613872, 'ITEM_CBF_CF': 0.09883629673743491, 'RP3BETA_SIDE': 0.8912463021909686, 'ITEM_CBF_FW': 0.08569300083939792, 'PURE_SVD_SIDE': 0.04412865069326478, 'IALS_SIDE': 0.10634847791845539} - results: ROC_AUC: 0.0749313, PRECISION: 0.0106899, PRECISION_RECALL_MIN_DEN: 0.1068990, RECALL: 0.1068990, MAP: 0.0533710, MRR: 0.0533710, NDCG: 0.0659315, F1: 0.0194362, HIT_RATE: 0.1068990, ARHR: 0.0533710, RMSE: 0.0000000, NOVELTY: 0.0061365, AVERAGE_POPULARITY: 0.2827742, DIVERSITY_MEAN_INTER_LIST: 0.9853726, DIVERSITY_HERFINDAHL: 0.9985329, COVERAGE_ITEM: 0.7232225, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1717085, SHANNON_ENTROPY: 10.9366640, 
SearchBayesianSkoptObject: Config 134 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0772861, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0548627, MRR: 0.0548627, NDCG: 0.0674122, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0548627, RMSE: 0.0000000, NOVELTY: 0.0062270, AVERAGE_POPULARITY: 0.2476151, DIVERSITY_MEAN_INTER_LIST: 0.9887075, DIVERSITY_HERFINDAHL: 0.9988664, COVERAGE_ITEM: 0.7658286, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1956746, SHANNON_ENTROPY: 11.2933810, 
SearchBayesianSkoptObject: Config 135 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770595, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0547071, MRR: 0.0547071, NDCG: 0.0672828, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0547071, RMSE: 0.0000000, NOVELTY: 0.0062255, AVERAGE_POPULARITY: 0.2479372, DIVERSITY_MEAN_INTER_LIST: 0.9886969, DIVERSITY_HERFINDAHL: 0.9988653, COVERAGE_ITEM: 0.7643687, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1951492, SHANNON_ENTROPY: 11.2884878, 
SearchBayesianSkoptObject: Config 136 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 1, 'USER_CBF_CF': 0.9765518376224819, 'ITEM_CBF_CF': 0.9616493558644628, 'RP3BETA_SIDE': 0.980629678480313, 'ITEM_CBF_FW': 0.8987297826845833, 'PURE_SVD_SIDE': 0.9408967062192196, 'IALS_SIDE': 0.23741714335376912} - results: ROC_AUC: 0.0548264, PRECISION: 0.0070675, PRECISION_RECALL_MIN_DEN: 0.0706748, RECALL: 0.0706748, MAP: 0.0439089, MRR: 0.0439089, NDCG: 0.0502287, F1: 0.0128500, HIT_RATE: 0.0706748, ARHR: 0.0439089, RMSE: 0.0000000, NOVELTY: 0.0063920, AVERAGE_POPULARITY: 0.2052224, DIVERSITY_MEAN_INTER_LIST: 0.9921999, DIVERSITY_HERFINDAHL: 0.9992156, COVERAGE_ITEM: 0.8766694, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2505740, SHANNON_ENTROPY: 11.8800466, 
SearchBayesianSkoptObject: Config 137 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 0.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0764437, PRECISION: 0.0106633, PRECISION_RECALL_MIN_DEN: 0.1066330, RECALL: 0.1066330, MAP: 0.0544001, MRR: 0.0544001, NDCG: 0.0667231, F1: 0.0193878, HIT_RATE: 0.1066330, ARHR: 0.0544001, RMSE: 0.0000000, NOVELTY: 0.0062138, AVERAGE_POPULARITY: 0.2587825, DIVERSITY_MEAN_INTER_LIST: 0.9876472, DIVERSITY_HERFINDAHL: 0.9987603, COVERAGE_ITEM: 0.7264125, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1841850, SHANNON_ENTROPY: 11.1310605, 
SearchBayesianSkoptObject: Config 138 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 0.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0764437, PRECISION: 0.0106633, PRECISION_RECALL_MIN_DEN: 0.1066330, RECALL: 0.1066330, MAP: 0.0544001, MRR: 0.0544001, NDCG: 0.0667231, F1: 0.0193878, HIT_RATE: 0.1066330, ARHR: 0.0544001, RMSE: 0.0000000, NOVELTY: 0.0062138, AVERAGE_POPULARITY: 0.2587825, DIVERSITY_MEAN_INTER_LIST: 0.9876472, DIVERSITY_HERFINDAHL: 0.9987603, COVERAGE_ITEM: 0.7264125, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1841850, SHANNON_ENTROPY: 11.1310605, 
SearchBayesianSkoptObject: Config 139 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 48, 'USER_CBF_CF': 0.02971983387215949, 'ITEM_CBF_CF': 0.09412193490772006, 'RP3BETA_SIDE': 0.9501234722786726, 'ITEM_CBF_FW': 0.040377649870145034, 'PURE_SVD_SIDE': 0.9819208888134894, 'IALS_SIDE': 0.058064060154732436} - results: ROC_AUC: 0.0757343, PRECISION: 0.0105924, PRECISION_RECALL_MIN_DEN: 0.1059236, RECALL: 0.1059236, MAP: 0.0537792, MRR: 0.0537792, NDCG: 0.0660783, F1: 0.0192588, HIT_RATE: 0.1059236, ARHR: 0.0537792, RMSE: 0.0000000, NOVELTY: 0.0061665, AVERAGE_POPULARITY: 0.2648990, DIVERSITY_MEAN_INTER_LIST: 0.9870578, DIVERSITY_HERFINDAHL: 0.9987014, COVERAGE_ITEM: 0.7254934, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1781326, SHANNON_ENTROPY: 11.0420269, 
