CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.3541614777281572, 'tversky_beta': 1.8367479743127013} - results: ROC_AUC: 0.068751±0.0012, PRECISION: 0.009347±0.0001, PRECISION_RECALL_MIN_DEN: 0.093473±0.0010, RECALL: 0.093473±0.0010, MAP: 0.050576±0.0012, MRR: 0.050576±0.0012, NDCG: 0.060707±0.0012, F1: 0.016995±0.0002, HIT_RATE: 0.093473±0.0010, ARHR: 0.050576±0.0012, RMSE: 0.967066±0.0004, NOVELTY: 0.005821±0.0000, AVERAGE_POPULARITY: 0.395123±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.970369±0.0001, DIVERSITY_HERFINDAHL: 0.997031±0.0000, COVERAGE_ITEM: 0.503769±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.140686±0.0003, SHANNON_ENTROPY: 10.016048±0.0023, 
CrossSearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 3, 'shrink': 1985, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.6673643824079383, 'tversky_beta': 0.06021797997189095} - results: ROC_AUC: 0.074640±0.0008, PRECISION: 0.009459±0.0001, PRECISION_RECALL_MIN_DEN: 0.094589±0.0013, RECALL: 0.094589±0.0013, MAP: 0.055767±0.0005, MRR: 0.055767±0.0005, NDCG: 0.065081±0.0007, F1: 0.017198±0.0002, HIT_RATE: 0.094589±0.0013, ARHR: 0.055767±0.0005, RMSE: 0.996041±0.0000, NOVELTY: 0.006764±0.0000, AVERAGE_POPULARITY: 0.165849±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980754±0.0002, DIVERSITY_HERFINDAHL: 0.998070±0.0000, COVERAGE_ITEM: 0.691333±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.259520±0.0006, SHANNON_ENTROPY: 11.490388±0.0076, 
CrossSearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 2, 'shrink': 592, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.10487327995483711, 'tversky_beta': 1.9004548109817776} - results: ROC_AUC: 0.071023±0.0008, PRECISION: 0.009315±0.0001, PRECISION_RECALL_MIN_DEN: 0.093154±0.0010, RECALL: 0.093154±0.0010, MAP: 0.052197±0.0009, MRR: 0.052197±0.0009, NDCG: 0.061952±0.0008, F1: 0.016937±0.0002, HIT_RATE: 0.093154±0.0010, ARHR: 0.052197±0.0009, RMSE: 0.967134±0.0009, NOVELTY: 0.006528±0.0000, AVERAGE_POPULARITY: 0.202373±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.969812±0.0002, DIVERSITY_HERFINDAHL: 0.996976±0.0000, COVERAGE_ITEM: 0.466710±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.190258±0.0010, SHANNON_ENTROPY: 10.577900±0.0070, 
CrossSearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 6, 'shrink': 780, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.2770282545870056, 'tversky_beta': 1.9953374810607232} - results: ROC_AUC: 0.078792±0.0007, PRECISION: 0.010261±0.0001, PRECISION_RECALL_MIN_DEN: 0.102608±0.0013, RECALL: 0.102608±0.0013, MAP: 0.058052±0.0005, MRR: 0.058052±0.0005, NDCG: 0.068683±0.0005, F1: 0.018656±0.0002, HIT_RATE: 0.102608±0.0013, ARHR: 0.058052±0.0005, RMSE: 0.990421±0.0001, NOVELTY: 0.006846±0.0000, AVERAGE_POPULARITY: 0.156966±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.993911±0.0000, DIVERSITY_HERFINDAHL: 0.999385±0.0000, COVERAGE_ITEM: 0.778091±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.329861±0.0004, SHANNON_ENTROPY: 12.285960±0.0039, 
CrossSearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 1, 'shrink': 754, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.061160±0.0007, PRECISION: 0.007454±0.0001, PRECISION_RECALL_MIN_DEN: 0.074542±0.0013, RECALL: 0.074542±0.0013, MAP: 0.047150±0.0003, MRR: 0.047150±0.0003, NDCG: 0.053765±0.0005, F1: 0.013553±0.0002, HIT_RATE: 0.074542±0.0013, ARHR: 0.047150±0.0003, RMSE: 0.995481±0.0001, NOVELTY: 0.007009±0.0000, AVERAGE_POPULARITY: 0.113090±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.929904±0.0004, DIVERSITY_HERFINDAHL: 0.992985±0.0000, COVERAGE_ITEM: 0.595577±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.241301±0.0010, SHANNON_ENTROPY: 10.688466±0.0097, 
CrossSearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 200, 'shrink': 1765, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066732±0.0013, PRECISION: 0.009076±0.0002, PRECISION_RECALL_MIN_DEN: 0.090762±0.0016, RECALL: 0.090762±0.0016, MAP: 0.048948±0.0012, MRR: 0.048948±0.0012, NDCG: 0.058831±0.0013, F1: 0.016502±0.0003, HIT_RATE: 0.090762±0.0016, ARHR: 0.048948±0.0012, RMSE: 0.993002±0.0001, NOVELTY: 0.005543±0.0000, AVERAGE_POPULARITY: 0.517868±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.930117±0.0004, DIVERSITY_HERFINDAHL: 0.993006±0.0000, COVERAGE_ITEM: 0.451019±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.101155±0.0005, SHANNON_ENTROPY: 8.886518±0.0083, 
CrossSearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 200, 'shrink': 493, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.20710859378243557, 'tversky_beta': 0.0002917520184668732} - results: ROC_AUC: 0.074401±0.0007, PRECISION: 0.010087±0.0001, PRECISION_RECALL_MIN_DEN: 0.100866±0.0008, RECALL: 0.100866±0.0008, MAP: 0.054245±0.0009, MRR: 0.054245±0.0009, NDCG: 0.065281±0.0008, F1: 0.018339±0.0001, HIT_RATE: 0.100866±0.0008, ARHR: 0.054245±0.0009, RMSE: 0.958045±0.0002, NOVELTY: 0.006038±0.0000, AVERAGE_POPULARITY: 0.396911±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.964055±0.0002, DIVERSITY_HERFINDAHL: 0.996400±0.0000, COVERAGE_ITEM: 0.672344±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.184336±0.0008, SHANNON_ENTROPY: 10.351589±0.0062, 
CrossSearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 200, 'shrink': 1775, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066706±0.0013, PRECISION: 0.009073±0.0002, PRECISION_RECALL_MIN_DEN: 0.090728±0.0016, RECALL: 0.090728±0.0016, MAP: 0.048927±0.0012, MRR: 0.048927±0.0012, NDCG: 0.058806±0.0013, F1: 0.016496±0.0003, HIT_RATE: 0.090728±0.0016, ARHR: 0.048927±0.0012, RMSE: 0.993026±0.0001, NOVELTY: 0.005543±0.0000, AVERAGE_POPULARITY: 0.518215±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929958±0.0004, DIVERSITY_HERFINDAHL: 0.992990±0.0000, COVERAGE_ITEM: 0.450857±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.101118±0.0006, SHANNON_ENTROPY: 8.883675±0.0083, 
CrossSearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 97, 'shrink': 1643, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.068532±0.0010, PRECISION: 0.009313±0.0001, PRECISION_RECALL_MIN_DEN: 0.093131±0.0009, RECALL: 0.093131±0.0009, MAP: 0.050300±0.0011, MRR: 0.050300±0.0011, NDCG: 0.060425±0.0010, F1: 0.016933±0.0002, HIT_RATE: 0.093131±0.0009, ARHR: 0.050300±0.0011, RMSE: 0.993874±0.0000, NOVELTY: 0.005657±0.0000, AVERAGE_POPULARITY: 0.463048±0.0042, DIVERSITY_MEAN_INTER_LIST: 0.952104±0.0004, DIVERSITY_HERFINDAHL: 0.995205±0.0000, COVERAGE_ITEM: 0.465866±0.0046, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115889±0.0004, SHANNON_ENTROPY: 9.393020±0.0068, 
CrossSearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 200, 'shrink': 1771, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066715±0.0013, PRECISION: 0.009073±0.0002, PRECISION_RECALL_MIN_DEN: 0.090728±0.0016, RECALL: 0.090728±0.0016, MAP: 0.048945±0.0012, MRR: 0.048945±0.0012, NDCG: 0.058820±0.0013, F1: 0.016496±0.0003, HIT_RATE: 0.090728±0.0016, ARHR: 0.048945±0.0012, RMSE: 0.993016±0.0001, NOVELTY: 0.005543±0.0000, AVERAGE_POPULARITY: 0.518083±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.930022±0.0004, DIVERSITY_HERFINDAHL: 0.992997±0.0000, COVERAGE_ITEM: 0.450857±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.101137±0.0006, SHANNON_ENTROPY: 8.884724±0.0083, 
CrossSearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 197, 'shrink': 1749, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.04934563358787593, 'tversky_beta': 1.9676938729157167} - results: ROC_AUC: 0.073607±0.0008, PRECISION: 0.010073±0.0001, PRECISION_RECALL_MIN_DEN: 0.100729±0.0005, RECALL: 0.100729±0.0005, MAP: 0.053412±0.0009, MRR: 0.053412±0.0009, NDCG: 0.064595±0.0007, F1: 0.018314±0.0001, HIT_RATE: 0.100729±0.0005, ARHR: 0.053412±0.0009, RMSE: 0.989178±0.0000, NOVELTY: 0.006015±0.0000, AVERAGE_POPULARITY: 0.413577±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.958783±0.0002, DIVERSITY_HERFINDAHL: 0.995873±0.0000, COVERAGE_ITEM: 0.675361±0.0029, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.182968±0.0008, SHANNON_ENTROPY: 10.240652±0.0090, 
CrossSearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 1, 'shrink': 1448, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.058866±0.0011, PRECISION: 0.007003±0.0001, PRECISION_RECALL_MIN_DEN: 0.070031±0.0014, RECALL: 0.070031±0.0014, MAP: 0.046118±0.0008, MRR: 0.046118±0.0008, NDCG: 0.051927±0.0008, F1: 0.012733±0.0003, HIT_RATE: 0.070031±0.0014, ARHR: 0.046118±0.0008, RMSE: 0.996825±0.0001, NOVELTY: 0.006776±0.0000, AVERAGE_POPULARITY: 0.126933±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.962925±0.0003, DIVERSITY_HERFINDAHL: 0.996287±0.0000, COVERAGE_ITEM: 0.659097±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.253108±0.0010, SHANNON_ENTROPY: 11.212882±0.0094, 
CrossSearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 184, 'shrink': 279, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.3547219838276306, 'tversky_beta': 0.04796695719533829} - results: ROC_AUC: 0.065976±0.0011, PRECISION: 0.008936±0.0001, PRECISION_RECALL_MIN_DEN: 0.089361±0.0012, RECALL: 0.089361±0.0012, MAP: 0.048348±0.0011, MRR: 0.048348±0.0011, NDCG: 0.058053±0.0011, F1: 0.016247±0.0002, HIT_RATE: 0.089361±0.0012, ARHR: 0.048348±0.0011, RMSE: 0.832807±0.0023, NOVELTY: 0.005589±0.0000, AVERAGE_POPULARITY: 0.491111±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.941845±0.0004, DIVERSITY_HERFINDAHL: 0.994179±0.0000, COVERAGE_ITEM: 0.456156±0.0039, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.106142±0.0005, SHANNON_ENTROPY: 9.100216±0.0081, 
CrossSearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 200, 'shrink': 1817, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066596±0.0013, PRECISION: 0.009056±0.0002, PRECISION_RECALL_MIN_DEN: 0.090557±0.0016, RECALL: 0.090557±0.0016, MAP: 0.048867±0.0012, MRR: 0.048867±0.0012, NDCG: 0.058720±0.0013, F1: 0.016465±0.0003, HIT_RATE: 0.090557±0.0016, ARHR: 0.048867±0.0012, RMSE: 0.993120±0.0001, NOVELTY: 0.005540±0.0000, AVERAGE_POPULARITY: 0.519516±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929369±0.0004, DIVERSITY_HERFINDAHL: 0.992932±0.0000, COVERAGE_ITEM: 0.450576±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100869±0.0006, SHANNON_ENTROPY: 8.872506±0.0079, 
CrossSearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 197, 'shrink': 988, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.16917636734551825, 'tversky_beta': 0.08264389417771968} - results: ROC_AUC: 0.073494±0.0007, PRECISION: 0.010015±0.0001, PRECISION_RECALL_MIN_DEN: 0.100148±0.0005, RECALL: 0.100148±0.0005, MAP: 0.053274±0.0009, MRR: 0.053274±0.0009, NDCG: 0.064365±0.0008, F1: 0.018209±0.0001, HIT_RATE: 0.100148±0.0005, ARHR: 0.053274±0.0009, RMSE: 0.977743±0.0001, NOVELTY: 0.005951±0.0000, AVERAGE_POPULARITY: 0.429068±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.954131±0.0002, DIVERSITY_HERFINDAHL: 0.995408±0.0000, COVERAGE_ITEM: 0.658956±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.171304±0.0007, SHANNON_ENTROPY: 10.060113±0.0051, 
CrossSearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 200, 'shrink': 1816, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066603±0.0013, PRECISION: 0.009057±0.0002, PRECISION_RECALL_MIN_DEN: 0.090568±0.0016, RECALL: 0.090568±0.0016, MAP: 0.048877±0.0012, MRR: 0.048877±0.0012, NDCG: 0.058731±0.0013, F1: 0.016467±0.0003, HIT_RATE: 0.090568±0.0016, ARHR: 0.048877±0.0012, RMSE: 0.993118±0.0001, NOVELTY: 0.005540±0.0000, AVERAGE_POPULARITY: 0.519481±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929383±0.0004, DIVERSITY_HERFINDAHL: 0.992933±0.0000, COVERAGE_ITEM: 0.450587±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100876±0.0006, SHANNON_ENTROPY: 8.872807±0.0079, 
CrossSearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 200, 'shrink': 1816, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066603±0.0013, PRECISION: 0.009057±0.0002, PRECISION_RECALL_MIN_DEN: 0.090568±0.0016, RECALL: 0.090568±0.0016, MAP: 0.048877±0.0012, MRR: 0.048877±0.0012, NDCG: 0.058731±0.0013, F1: 0.016467±0.0003, HIT_RATE: 0.090568±0.0016, ARHR: 0.048877±0.0012, RMSE: 0.993118±0.0001, NOVELTY: 0.005540±0.0000, AVERAGE_POPULARITY: 0.519481±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929383±0.0004, DIVERSITY_HERFINDAHL: 0.992933±0.0000, COVERAGE_ITEM: 0.450587±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100876±0.0006, SHANNON_ENTROPY: 8.872807±0.0079, 
CrossSearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 23, 'shrink': 1997, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.08280567972223453, 'tversky_beta': 1.9357713655023523} - results: ROC_AUC: 0.080080±0.0009, PRECISION: 0.010558±0.0001, PRECISION_RECALL_MIN_DEN: 0.105582±0.0012, RECALL: 0.105582±0.0012, MAP: 0.058684±0.0009, MRR: 0.058684±0.0009, NDCG: 0.069851±0.0009, F1: 0.019197±0.0002, HIT_RATE: 0.105582±0.0012, ARHR: 0.058684±0.0009, RMSE: 0.994271±0.0000, NOVELTY: 0.006604±0.0000, AVERAGE_POPULARITY: 0.232751±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.990398±0.0000, DIVERSITY_HERFINDAHL: 0.999034±0.0000, COVERAGE_ITEM: 0.758108±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.282123±0.0003, SHANNON_ENTROPY: 11.816805±0.0049, 
CrossSearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 7, 'shrink': 1257, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.012320805527437088, 'tversky_beta': 1.8958671792148694} - results: ROC_AUC: 0.079995±0.0010, PRECISION: 0.010417±0.0001, PRECISION_RECALL_MIN_DEN: 0.104169±0.0011, RECALL: 0.104169±0.0011, MAP: 0.058907±0.0008, MRR: 0.058907±0.0008, NDCG: 0.069706±0.0008, F1: 0.018940±0.0002, HIT_RATE: 0.104169±0.0011, ARHR: 0.058907±0.0008, RMSE: 0.992935±0.0001, NOVELTY: 0.006765±0.0000, AVERAGE_POPULARITY: 0.180069±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.992837±0.0001, DIVERSITY_HERFINDAHL: 0.999278±0.0000, COVERAGE_ITEM: 0.768327±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.309599±0.0007, SHANNON_ENTROPY: 12.095123±0.0065, 
CrossSearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 198, 'shrink': 1072, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.016429146296292, 'tversky_beta': 1.843794391570229} - results: ROC_AUC: 0.073467±0.0008, PRECISION: 0.010016±0.0001, PRECISION_RECALL_MIN_DEN: 0.100159±0.0006, RECALL: 0.100159±0.0006, MAP: 0.053277±0.0007, MRR: 0.053277±0.0007, NDCG: 0.064365±0.0007, F1: 0.018211±0.0001, HIT_RATE: 0.100159±0.0006, ARHR: 0.053277±0.0007, RMSE: 0.983888±0.0001, NOVELTY: 0.006063±0.0000, AVERAGE_POPULARITY: 0.399612±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.963114±0.0002, DIVERSITY_HERFINDAHL: 0.996306±0.0000, COVERAGE_ITEM: 0.684369±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.190946±0.0008, SHANNON_ENTROPY: 10.384573±0.0086, 
CrossSearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 5, 'shrink': 543, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.008603735408227122, 'tversky_beta': 1.8828865688272878} - results: ROC_AUC: 0.078370±0.0005, PRECISION: 0.010237±0.0001, PRECISION_RECALL_MIN_DEN: 0.102369±0.0013, RECALL: 0.102369±0.0013, MAP: 0.057748±0.0006, MRR: 0.057748±0.0006, NDCG: 0.068383±0.0006, F1: 0.018613±0.0002, HIT_RATE: 0.102369±0.0013, ARHR: 0.057748±0.0006, RMSE: 0.987312±0.0001, NOVELTY: 0.006849±0.0000, AVERAGE_POPULARITY: 0.152564±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.993064±0.0000, DIVERSITY_HERFINDAHL: 0.999301±0.0000, COVERAGE_ITEM: 0.776048±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.325512±0.0009, SHANNON_ENTROPY: 12.257570±0.0037, 
CrossSearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 173, 'shrink': 460, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.016084319195355693, 'tversky_beta': 1.9439068525751204} - results: ROC_AUC: 0.072734±0.0006, PRECISION: 0.009904±0.0000, PRECISION_RECALL_MIN_DEN: 0.099043±0.0004, RECALL: 0.099043±0.0004, MAP: 0.052859±0.0005, MRR: 0.052859±0.0005, NDCG: 0.063779±0.0004, F1: 0.018008±0.0001, HIT_RATE: 0.099043±0.0004, ARHR: 0.052859±0.0005, RMSE: 0.972852±0.0001, NOVELTY: 0.006287±0.0000, AVERAGE_POPULARITY: 0.338544±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.977200±0.0001, DIVERSITY_HERFINDAHL: 0.997714±0.0000, COVERAGE_ITEM: 0.722844±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.229682±0.0009, SHANNON_ENTROPY: 10.993990±0.0030, 
CrossSearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 172, 'shrink': 1993, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9063236215322223, 'tversky_beta': 0.35613902019243265} - results: ROC_AUC: 0.077490±0.0008, PRECISION: 0.010378±0.0001, PRECISION_RECALL_MIN_DEN: 0.103782±0.0009, RECALL: 0.103782±0.0009, MAP: 0.056660±0.0006, MRR: 0.056660±0.0006, NDCG: 0.067842±0.0006, F1: 0.018869±0.0002, HIT_RATE: 0.103782±0.0009, ARHR: 0.056660±0.0006, RMSE: 0.990873±0.0001, NOVELTY: 0.006264±0.0000, AVERAGE_POPULARITY: 0.324358±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.979104±0.0001, DIVERSITY_HERFINDAHL: 0.997905±0.0000, COVERAGE_ITEM: 0.707726±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.220636±0.0006, SHANNON_ENTROPY: 11.000522±0.0068, 
CrossSearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 2, 'shrink': 985, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.014344894174505466, 'tversky_beta': 1.34733097551211} - results: ROC_AUC: 0.074453±0.0008, PRECISION: 0.009335±0.0001, PRECISION_RECALL_MIN_DEN: 0.093348±0.0015, RECALL: 0.093348±0.0015, MAP: 0.056115±0.0008, MRR: 0.056115±0.0008, NDCG: 0.065061±0.0009, F1: 0.016972±0.0003, HIT_RATE: 0.093348±0.0015, ARHR: 0.056115±0.0008, RMSE: 0.993202±0.0001, NOVELTY: 0.006787±0.0000, AVERAGE_POPULARITY: 0.151422±0.0006, DIVERSITY_MEAN_INTER_LIST: 0.980094±0.0001, DIVERSITY_HERFINDAHL: 0.998004±0.0000, COVERAGE_ITEM: 0.685526±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.272350±0.0009, SHANNON_ENTROPY: 11.619343±0.0087, 
CrossSearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 200, 'shrink': 1833, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066520±0.0013, PRECISION: 0.009051±0.0002, PRECISION_RECALL_MIN_DEN: 0.090511±0.0016, RECALL: 0.090511±0.0016, MAP: 0.048838±0.0012, MRR: 0.048838±0.0012, NDCG: 0.058686±0.0013, F1: 0.016457±0.0003, HIT_RATE: 0.090511±0.0016, ARHR: 0.048838±0.0012, RMSE: 0.993156±0.0001, NOVELTY: 0.005539±0.0000, AVERAGE_POPULARITY: 0.520035±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929130±0.0004, DIVERSITY_HERFINDAHL: 0.992908±0.0000, COVERAGE_ITEM: 0.450468±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100759±0.0006, SHANNON_ENTROPY: 8.867942±0.0078, 
CrossSearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 200, 'shrink': 1833, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066520±0.0013, PRECISION: 0.009051±0.0002, PRECISION_RECALL_MIN_DEN: 0.090511±0.0016, RECALL: 0.090511±0.0016, MAP: 0.048838±0.0012, MRR: 0.048838±0.0012, NDCG: 0.058686±0.0013, F1: 0.016457±0.0003, HIT_RATE: 0.090511±0.0016, ARHR: 0.048838±0.0012, RMSE: 0.993156±0.0001, NOVELTY: 0.005539±0.0000, AVERAGE_POPULARITY: 0.520035±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929130±0.0004, DIVERSITY_HERFINDAHL: 0.992908±0.0000, COVERAGE_ITEM: 0.450468±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100759±0.0006, SHANNON_ENTROPY: 8.867942±0.0078, 
CrossSearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 151, 'shrink': 1995, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9588346452235685, 'tversky_beta': 1.9879722372543782} - results: ROC_AUC: 0.077623±0.0009, PRECISION: 0.010377±0.0001, PRECISION_RECALL_MIN_DEN: 0.103770±0.0010, RECALL: 0.103770±0.0010, MAP: 0.057109±0.0007, MRR: 0.057109±0.0007, NDCG: 0.068176±0.0008, F1: 0.018867±0.0002, HIT_RATE: 0.103770±0.0010, ARHR: 0.057109±0.0007, RMSE: 0.992292±0.0000, NOVELTY: 0.006389±0.0000, AVERAGE_POPULARITY: 0.296113±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.983186±0.0001, DIVERSITY_HERFINDAHL: 0.998313±0.0000, COVERAGE_ITEM: 0.729094±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244888±0.0006, SHANNON_ENTROPY: 11.298504±0.0038, 
