CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.3541614777281572, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.066402±0.0014, PRECISION: 0.009077±0.0002, PRECISION_RECALL_MIN_DEN: 0.090773±0.0017, RECALL: 0.090773±0.0017, MAP: 0.048690±0.0013, MRR: 0.048690±0.0013, NDCG: 0.058625±0.0014, F1: 0.016504±0.0003, HIT_RATE: 0.090773±0.0017, ARHR: 0.048690±0.0013, RMSE: 2.542900±0.0245, NOVELTY: 0.005779±0.0000, AVERAGE_POPULARITY: 0.414377±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.963089±0.0003, DIVERSITY_HERFINDAHL: 0.996303±0.0000, COVERAGE_ITEM: 0.596659±0.0047, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.146136±0.0007, SHANNON_ENTROPY: 10.021466±0.0054, 
CrossSearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 200, 'shrink': 1432, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7085296128391543, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.981765±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244277±0.0003, SHANNON_ENTROPY: 10.836283±0.0046, 
CrossSearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 200, 'shrink': 1430, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.711744898626225, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.981739±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836287±0.0046, 
CrossSearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 200, 'shrink': 1441, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.714905180109579, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.981879±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244277±0.0003, SHANNON_ENTROPY: 10.836289±0.0046, 
CrossSearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 200, 'shrink': 1430, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7235488560819525, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.981739±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836287±0.0046, 
CrossSearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 200, 'shrink': 1459, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.6164117852249458, 'feature_weighting': 'none'} - results: ROC_AUC: 0.059513±0.0009, PRECISION: 0.008211±0.0001, PRECISION_RECALL_MIN_DEN: 0.082105±0.0013, RECALL: 0.082105±0.0013, MAP: 0.043707±0.0010, MRR: 0.043707±0.0010, NDCG: 0.052750±0.0010, F1: 0.014928±0.0002, HIT_RATE: 0.082105±0.0013, ARHR: 0.043707±0.0010, RMSE: 0.984629±0.0001, NOVELTY: 0.005410±0.0000, AVERAGE_POPULARITY: 0.591510±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.879099±0.0004, DIVERSITY_HERFINDAHL: 0.987905±0.0000, COVERAGE_ITEM: 0.513371±0.0060, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.095502±0.0005, SHANNON_ENTROPY: 8.309593±0.0077, 
CrossSearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 200, 'shrink': 991, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8216586332015638, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.973650±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836286±0.0046, 
CrossSearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 200, 'shrink': 991, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8215726472812462, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.973650±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836286±0.0046, 
CrossSearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 200, 'shrink': 1535, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7543967359846186, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.982988±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836280±0.0046, 
CrossSearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 200, 'shrink': 1001, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8212870917423778, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.973913±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244276±0.0003, SHANNON_ENTROPY: 10.836290±0.0046, 
CrossSearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 200, 'shrink': 997, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8183117289626246, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.973809±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836292±0.0046, 
CrossSearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 200, 'shrink': 1001, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.821091139988293, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.973913±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244276±0.0003, SHANNON_ENTROPY: 10.836290±0.0046, 
CrossSearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 200, 'shrink': 1009, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7942398992490975, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974120±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836284±0.0046, 
CrossSearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 200, 'shrink': 1001, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8209916344469623, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.973913±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244276±0.0003, SHANNON_ENTROPY: 10.836290±0.0046, 
CrossSearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 200, 'shrink': 1543, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7542092378832151, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.983077±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836286±0.0046, 
CrossSearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 200, 'shrink': 1010, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8208920839485263, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070151±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061569±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974146±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244277±0.0003, SHANNON_ENTROPY: 10.836285±0.0046, 
CrossSearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 200, 'shrink': 1549, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7616786283203, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.983142±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836288±0.0046, 
CrossSearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 200, 'shrink': 1017, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8209648306899672, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974324±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244284±0.0003, SHANNON_ENTROPY: 10.836297±0.0046, 
CrossSearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 200, 'shrink': 1017, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8209916911353746, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974324±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244284±0.0003, SHANNON_ENTROPY: 10.836297±0.0046, 
CrossSearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 200, 'shrink': 1025, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7954604739744601, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.974524±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244276±0.0003, SHANNON_ENTROPY: 10.836290±0.0046, 
CrossSearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 200, 'shrink': 1025, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7954636285072403, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.974524±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244276±0.0003, SHANNON_ENTROPY: 10.836290±0.0046, 
CrossSearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 200, 'shrink': 1026, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7961175245649033, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070151±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061569±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974549±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244285±0.0003, SHANNON_ENTROPY: 10.836300±0.0046, 
CrossSearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 200, 'shrink': 1558, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7700573413876652, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.983240±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836280±0.0046, 
CrossSearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 200, 'shrink': 1618, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.9166773229697895, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.983861±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836303±0.0046, 
CrossSearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 200, 'shrink': 1587, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8108164906159284, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.983546±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244281±0.0003, SHANNON_ENTROPY: 10.836282±0.0046, 
CrossSearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 200, 'shrink': 1039, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8237682737701817, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974867±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 200, 'shrink': 1039, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8238227694894666, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974867±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
