SearchBayesianSkopt: New best config found. Config 0: {'topK': 2891, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5217546579681989, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0206282, PRECISION: 0.0037975, PRECISION_RECALL_MIN_DEN: 0.0379747, RECALL: 0.0379747, MAP: 0.0123730, MRR: 0.0123730, NDCG: 0.0182662, F1: 0.0069045, HIT_RATE: 0.0379747, ARHR: 0.0123730, RMSE: 26.4486835, NOVELTY: 0.0053212, AVERAGE_POPULARITY: 0.6916731, DIVERSITY_MEAN_INTER_LIST: 0.7661590, DIVERSITY_HERFINDAHL: 0.9765755, COVERAGE_ITEM: 0.0072452, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3214409, SHANNON_ENTROPY: 5.8378799, 
SearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 2176, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9959506891339844, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0256681, PRECISION: 0.0045359, PRECISION_RECALL_MIN_DEN: 0.0453586, RECALL: 0.0453586, MAP: 0.0158515, MRR: 0.0158515, NDCG: 0.0226484, F1: 0.0082470, HIT_RATE: 0.0453586, ARHR: 0.0158515, RMSE: 0.9725024, NOVELTY: 0.0049192, AVERAGE_POPULARITY: 0.8371755, DIVERSITY_MEAN_INTER_LIST: 0.6313945, DIVERSITY_HERFINDAHL: 0.9631062, COVERAGE_ITEM: 0.0029738, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4668418, SHANNON_ENTROPY: 5.0529554, 
SearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 2183, 'shrink': 2958, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.15399050494269131, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0233240, PRECISION: 0.0045359, PRECISION_RECALL_MIN_DEN: 0.0453586, RECALL: 0.0453586, MAP: 0.0142922, MRR: 0.0142922, NDCG: 0.0213879, F1: 0.0082470, HIT_RATE: 0.0453586, ARHR: 0.0142922, RMSE: 0.8823285, NOVELTY: 0.0049743, AVERAGE_POPULARITY: 0.7904254, DIVERSITY_MEAN_INTER_LIST: 0.7215992, DIVERSITY_HERFINDAHL: 0.9721219, COVERAGE_ITEM: 0.0047040, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3983542, SHANNON_ENTROPY: 5.5132771, 
SearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 3087, 'shrink': 2941, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.00979862265630005, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0246718, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0155250, MRR: 0.0155250, NDCG: 0.0225921, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0155250, RMSE: 0.8545030, NOVELTY: 0.0049540, AVERAGE_POPULARITY: 0.8085830, DIVERSITY_MEAN_INTER_LIST: 0.6787122, DIVERSITY_HERFINDAHL: 0.9678354, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4607835, SHANNON_ENTROPY: 5.2874869, 
SearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 3987, 'shrink': 107, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8545214680034037, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0228551, PRECISION: 0.0041667, PRECISION_RECALL_MIN_DEN: 0.0416667, RECALL: 0.0416667, MAP: 0.0141051, MRR: 0.0141051, NDCG: 0.0204356, F1: 0.0075758, HIT_RATE: 0.0416667, ARHR: 0.0141051, RMSE: 0.9759665, NOVELTY: 0.0051410, AVERAGE_POPULARITY: 0.7827778, DIVERSITY_MEAN_INTER_LIST: 0.6318835, DIVERSITY_HERFINDAHL: 0.9631550, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3484326, SHANNON_ENTROPY: 5.1187486, 
SearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 3974, 'shrink': 2896, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9479926325284465, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0257267, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0156041, MRR: 0.0156041, NDCG: 0.0223571, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0156041, RMSE: 0.8271137, NOVELTY: 0.0049429, AVERAGE_POPULARITY: 0.8176756, DIVERSITY_MEAN_INTER_LIST: 0.6583116, DIVERSITY_HERFINDAHL: 0.9657964, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4371148, SHANNON_ENTROPY: 5.2153346, 
SearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 3129, 'shrink': 2, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9614782400410729, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0255509, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0161095, MRR: 0.0161095, NDCG: 0.0227498, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0161095, RMSE: 46.4830938, NOVELTY: 0.0049804, AVERAGE_POPULARITY: 0.7872314, DIVERSITY_MEAN_INTER_LIST: 0.6966286, DIVERSITY_HERFINDAHL: 0.9696261, COVERAGE_ITEM: 0.0045418, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3855870, SHANNON_ENTROPY: 5.4128678, 
SearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 2200, 'shrink': 57, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.97410556988316, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0227965, PRECISION: 0.0039030, PRECISION_RECALL_MIN_DEN: 0.0390295, RECALL: 0.0390295, MAP: 0.0149864, MRR: 0.0149864, NDCG: 0.0205203, F1: 0.0070963, HIT_RATE: 0.0390295, ARHR: 0.0149864, RMSE: 1.2580111, NOVELTY: 0.0053253, AVERAGE_POPULARITY: 0.7228525, DIVERSITY_MEAN_INTER_LIST: 0.6967413, DIVERSITY_HERFINDAHL: 0.9696374, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5139683, SHANNON_ENTROPY: 5.3267883, 
SearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 3328, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0273676, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0166740, MRR: 0.0166740, NDCG: 0.0235866, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0166740, RMSE: 0.8781456, NOVELTY: 0.0049636, AVERAGE_POPULARITY: 0.8000136, DIVERSITY_MEAN_INTER_LIST: 0.6753967, DIVERSITY_HERFINDAHL: 0.9675041, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4621211, SHANNON_ENTROPY: 5.2724336, 
SearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 3983, 'shrink': 2997, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8643048608789092, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046941, PRECISION_RECALL_MIN_DEN: 0.0469409, RECALL: 0.0469409, MAP: 0.0165298, MRR: 0.0165298, NDCG: 0.0235257, F1: 0.0085347, HIT_RATE: 0.0469409, ARHR: 0.0165298, RMSE: 0.9623504, NOVELTY: 0.0049033, AVERAGE_POPULARITY: 0.8527449, DIVERSITY_MEAN_INTER_LIST: 0.5684424, DIVERSITY_HERFINDAHL: 0.9568143, COVERAGE_ITEM: 0.0026494, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4466371, SHANNON_ENTROPY: 4.8074113, 
SearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 2672, 'shrink': 2996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.026186211725643734, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0247304, PRECISION: 0.0044304, PRECISION_RECALL_MIN_DEN: 0.0443038, RECALL: 0.0443038, MAP: 0.0151869, MRR: 0.0151869, NDCG: 0.0218853, F1: 0.0080552, HIT_RATE: 0.0443038, ARHR: 0.0151869, RMSE: 0.9703219, NOVELTY: 0.0049148, AVERAGE_POPULARITY: 0.8418471, DIVERSITY_MEAN_INTER_LIST: 0.6047807, DIVERSITY_HERFINDAHL: 0.9604462, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4716711, SHANNON_ENTROPY: 4.9534903, 
SearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 2024, 'shrink': 25, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.047656156790303564, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0224449, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0131444, MRR: 0.0131444, NDCG: 0.0199277, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0131444, RMSE: 9.3009669, NOVELTY: 0.0049846, AVERAGE_POPULARITY: 0.7830200, DIVERSITY_MEAN_INTER_LIST: 0.7286859, DIVERSITY_HERFINDAHL: 0.9728302, COVERAGE_ITEM: 0.0048662, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4038334, SHANNON_ENTROPY: 5.5861567, 
SearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 3999, 'shrink': 2926, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.020368164387579938, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0229723, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0134420, MRR: 0.0134420, NDCG: 0.0204019, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0134420, RMSE: 0.9902882, NOVELTY: 0.0049084, AVERAGE_POPULARITY: 0.8479825, DIVERSITY_MEAN_INTER_LIST: 0.5915129, DIVERSITY_HERFINDAHL: 0.9591201, COVERAGE_ITEM: 0.0031901, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3992704, SHANNON_ENTROPY: 4.9338665, 
SearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 1650, 'shrink': 2908, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.02692465425972946, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0225621, PRECISION: 0.0040612, PRECISION_RECALL_MIN_DEN: 0.0406118, RECALL: 0.0406118, MAP: 0.0130952, MRR: 0.0130952, NDCG: 0.0194477, F1: 0.0073840, HIT_RATE: 0.0406118, ARHR: 0.0130952, RMSE: 0.9778886, NOVELTY: 0.0049400, AVERAGE_POPULARITY: 0.8187708, DIVERSITY_MEAN_INTER_LIST: 0.6740024, DIVERSITY_HERFINDAHL: 0.9673647, COVERAGE_ITEM: 0.0036226, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4350831, SHANNON_ENTROPY: 5.2477763, 
SearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 3967, 'shrink': 2987, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05592782650083962, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0247890, PRECISION: 0.0045886, PRECISION_RECALL_MIN_DEN: 0.0458861, RECALL: 0.0458861, MAP: 0.0157707, MRR: 0.0157707, NDCG: 0.0226655, F1: 0.0083429, HIT_RATE: 0.0458861, ARHR: 0.0157707, RMSE: 0.8377122, NOVELTY: 0.0049459, AVERAGE_POPULARITY: 0.8158472, DIVERSITY_MEAN_INTER_LIST: 0.6613080, DIVERSITY_HERFINDAHL: 0.9660959, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4668028, SHANNON_ENTROPY: 5.2100778, 
SearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 3995, 'shrink': 2864, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8864210028514516, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0214487, PRECISION: 0.0040084, PRECISION_RECALL_MIN_DEN: 0.0400844, RECALL: 0.0400844, MAP: 0.0134240, MRR: 0.0134240, NDCG: 0.0195278, F1: 0.0072881, HIT_RATE: 0.0400844, ARHR: 0.0134240, RMSE: 0.9664337, NOVELTY: 0.0052081, AVERAGE_POPULARITY: 0.7367261, DIVERSITY_MEAN_INTER_LIST: 0.7205347, DIVERSITY_HERFINDAHL: 0.9720155, COVERAGE_ITEM: 0.0065423, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3015010, SHANNON_ENTROPY: 5.5923185, 
SearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0156336, MRR: 0.0156336, NDCG: 0.0227460, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0156336, RMSE: 0.8672428, NOVELTY: 0.0049626, AVERAGE_POPULARITY: 0.8008091, DIVERSITY_MEAN_INTER_LIST: 0.6703776, DIVERSITY_HERFINDAHL: 0.9670024, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4800548, SHANNON_ENTROPY: 5.2583841, 
SearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 2941, 'shrink': 2948, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9695296758249705, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0257853, PRECISION: 0.0045359, PRECISION_RECALL_MIN_DEN: 0.0453586, RECALL: 0.0453586, MAP: 0.0159854, MRR: 0.0159854, NDCG: 0.0227663, F1: 0.0082470, HIT_RATE: 0.0453586, ARHR: 0.0159854, RMSE: 0.9666477, NOVELTY: 0.0049075, AVERAGE_POPULARITY: 0.8483845, DIVERSITY_MEAN_INTER_LIST: 0.5941743, DIVERSITY_HERFINDAHL: 0.9593861, COVERAGE_ITEM: 0.0025953, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4834625, SHANNON_ENTROPY: 4.8989518, 
SearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 3031, 'shrink': 58, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03520178218924853, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0245546, PRECISION: 0.0045359, PRECISION_RECALL_MIN_DEN: 0.0453586, RECALL: 0.0453586, MAP: 0.0152430, MRR: 0.0152430, NDCG: 0.0221438, F1: 0.0082470, HIT_RATE: 0.0453586, ARHR: 0.0152430, RMSE: 1.2388082, NOVELTY: 0.0049120, AVERAGE_POPULARITY: 0.8446161, DIVERSITY_MEAN_INTER_LIST: 0.5934664, DIVERSITY_HERFINDAHL: 0.9593153, COVERAGE_ITEM: 0.0025412, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4983144, SHANNON_ENTROPY: 4.9135627, 
SearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 3974, 'shrink': 294, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9480199709525363, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0241444, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0147993, MRR: 0.0147993, NDCG: 0.0213535, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0147993, RMSE: 1.1438835, NOVELTY: 0.0051896, AVERAGE_POPULARITY: 0.7422632, DIVERSITY_MEAN_INTER_LIST: 0.7116279, DIVERSITY_HERFINDAHL: 0.9711253, COVERAGE_ITEM: 0.0055691, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3362403, SHANNON_ENTROPY: 5.5003605, 
SearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 3367, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0274262, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0167619, MRR: 0.0167619, NDCG: 0.0236556, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0167619, RMSE: 0.8775049, NOVELTY: 0.0049636, AVERAGE_POPULARITY: 0.8000766, DIVERSITY_MEAN_INTER_LIST: 0.6744095, DIVERSITY_HERFINDAHL: 0.9674054, COVERAGE_ITEM: 0.0034063, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4679078, SHANNON_ENTROPY: 5.2672502, 
SearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 3365, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0273676, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0166740, MRR: 0.0166740, NDCG: 0.0235866, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0166740, RMSE: 0.8775514, NOVELTY: 0.0049636, AVERAGE_POPULARITY: 0.8000879, DIVERSITY_MEAN_INTER_LIST: 0.6744450, DIVERSITY_HERFINDAHL: 0.9674089, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4607124, SHANNON_ENTROPY: 5.2675824, 
SearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 1920, 'shrink': 82, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.984638098749655, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0256681, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0156510, MRR: 0.0156510, NDCG: 0.0219607, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0156510, RMSE: 2.6147193, NOVELTY: 0.0049979, AVERAGE_POPULARITY: 0.7716195, DIVERSITY_MEAN_INTER_LIST: 0.7393605, DIVERSITY_HERFINDAHL: 0.9738971, COVERAGE_ITEM: 0.0049743, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4103920, SHANNON_ENTROPY: 5.6400988, 
SearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 1710, 'shrink': 2960, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9586435013538581, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0239686, PRECISION: 0.0041139, PRECISION_RECALL_MIN_DEN: 0.0411392, RECALL: 0.0411392, MAP: 0.0154672, MRR: 0.0154672, NDCG: 0.0213858, F1: 0.0074799, HIT_RATE: 0.0411392, ARHR: 0.0154672, RMSE: 0.8943148, NOVELTY: 0.0049872, AVERAGE_POPULARITY: 0.7796432, DIVERSITY_MEAN_INTER_LIST: 0.7422339, DIVERSITY_HERFINDAHL: 0.9741842, COVERAGE_ITEM: 0.0050284, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4071326, SHANNON_ENTROPY: 5.6419330, 
SearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 3338, 'shrink': 2964, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9503372858059864, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0247304, PRECISION: 0.0045359, PRECISION_RECALL_MIN_DEN: 0.0453586, RECALL: 0.0453586, MAP: 0.0155153, MRR: 0.0155153, NDCG: 0.0223603, F1: 0.0082470, HIT_RATE: 0.0453586, ARHR: 0.0155153, RMSE: 0.8429644, NOVELTY: 0.0049501, AVERAGE_POPULARITY: 0.8109478, DIVERSITY_MEAN_INTER_LIST: 0.6794041, DIVERSITY_HERFINDAHL: 0.9679046, COVERAGE_ITEM: 0.0037307, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4372619, SHANNON_ENTROPY: 5.3021884, 
SearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 1625, 'shrink': 2968, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0007427708916587508, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0226793, PRECISION: 0.0039030, PRECISION_RECALL_MIN_DEN: 0.0390295, RECALL: 0.0390295, MAP: 0.0137378, MRR: 0.0137378, NDCG: 0.0195928, F1: 0.0070963, HIT_RATE: 0.0390295, ARHR: 0.0137378, RMSE: 0.9785717, NOVELTY: 0.0049394, AVERAGE_POPULARITY: 0.8190831, DIVERSITY_MEAN_INTER_LIST: 0.6732618, DIVERSITY_HERFINDAHL: 0.9672907, COVERAGE_ITEM: 0.0035685, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4401741, SHANNON_ENTROPY: 5.2381833, 
SearchBayesianSkopt: Config 175 is suboptimal. Config: {'topK': 3351, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0274848, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0167443, MRR: 0.0167443, NDCG: 0.0236463, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0167443, RMSE: 0.8777558, NOVELTY: 0.0049635, AVERAGE_POPULARITY: 0.8000957, DIVERSITY_MEAN_INTER_LIST: 0.6750148, DIVERSITY_HERFINDAHL: 0.9674659, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4614541, SHANNON_ENTROPY: 5.2701948, 
SearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 3350, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0274848, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0167443, MRR: 0.0167443, NDCG: 0.0236463, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0167443, RMSE: 0.8777653, NOVELTY: 0.0049635, AVERAGE_POPULARITY: 0.8000973, DIVERSITY_MEAN_INTER_LIST: 0.6749829, DIVERSITY_HERFINDAHL: 0.9674627, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4614216, SHANNON_ENTROPY: 5.2700990, 
SearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 3348, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0274848, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0167443, MRR: 0.0167443, NDCG: 0.0236463, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0167443, RMSE: 0.8778595, NOVELTY: 0.0049636, AVERAGE_POPULARITY: 0.8000602, DIVERSITY_MEAN_INTER_LIST: 0.6749621, DIVERSITY_HERFINDAHL: 0.9674606, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4544767, SHANNON_ENTROPY: 5.2705082, 
SearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 3920, 'shrink': 2971, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9418915247124495, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0256095, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0155683, MRR: 0.0155683, NDCG: 0.0223246, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0155683, RMSE: 0.8324295, NOVELTY: 0.0049437, AVERAGE_POPULARITY: 0.8169376, DIVERSITY_MEAN_INTER_LIST: 0.6603571, DIVERSITY_HERFINDAHL: 0.9660009, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4396129, SHANNON_ENTROPY: 5.2230074, 
SearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 3993, 'shrink': 2890, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.04356305087870394, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0216245, PRECISION: 0.0041667, PRECISION_RECALL_MIN_DEN: 0.0416667, RECALL: 0.0416667, MAP: 0.0136777, MRR: 0.0136777, NDCG: 0.0200487, F1: 0.0075758, HIT_RATE: 0.0416667, ARHR: 0.0136777, RMSE: 0.9562570, NOVELTY: 0.0049414, AVERAGE_POPULARITY: 0.8187692, DIVERSITY_MEAN_INTER_LIST: 0.6662329, DIVERSITY_HERFINDAHL: 0.9665882, COVERAGE_ITEM: 0.0048121, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3311064, SHANNON_ENTROPY: 5.2791400, 
