CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 624, 'shrink': 787, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0500555, PRECISION: 0.0069683, PRECISION_RECALL_MIN_DEN: 0.0696834, RECALL: 0.0696834, MAP: 0.0363418, MRR: 0.0363418, NDCG: 0.0441921, F1: 0.0126697, HIT_RATE: 0.0696834, ARHR: 0.0363418, RMSE: 0.9742164, NOVELTY: 0.0052576, AVERAGE_POPULARITY: 0.6373885, DIVERSITY_MEAN_INTER_LIST: 0.8464026, DIVERSITY_HERFINDAHL: 0.9846365, COVERAGE_ITEM: 0.2886510, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0580553, SHANNON_ENTROPY: 7.4663964, 
CrossSearchBayesianSkopt: Config 175 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0557011, PRECISION: 0.0076433, PRECISION_RECALL_MIN_DEN: 0.0764332, RECALL: 0.0764332, MAP: 0.0402469, MRR: 0.0402469, NDCG: 0.0488029, F1: 0.0138970, HIT_RATE: 0.0764332, ARHR: 0.0402469, RMSE: 0.9246236, NOVELTY: 0.0065851, AVERAGE_POPULARITY: 0.3285223, DIVERSITY_MEAN_INTER_LIST: 0.9665018, DIVERSITY_HERFINDAHL: 0.9966459, COVERAGE_ITEM: 0.7434334, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2417667, SHANNON_ENTROPY: 10.8664579, 
CrossSearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 10, 'shrink': 1978, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0547439, PRECISION: 0.0075447, PRECISION_RECALL_MIN_DEN: 0.0754474, RECALL: 0.0754474, MAP: 0.0392980, MRR: 0.0392980, NDCG: 0.0478392, F1: 0.0137177, HIT_RATE: 0.0754474, ARHR: 0.0392980, RMSE: 0.9961135, NOVELTY: 0.0059446, AVERAGE_POPULARITY: 0.3769739, DIVERSITY_MEAN_INTER_LIST: 0.9728461, DIVERSITY_HERFINDAHL: 0.9972803, COVERAGE_ITEM: 0.5476723, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1384541, SHANNON_ENTROPY: 10.0793081, 
CrossSearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 503, 'shrink': 2, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0571804, PRECISION: 0.0077384, PRECISION_RECALL_MIN_DEN: 0.0773835, RECALL: 0.0773835, MAP: 0.0415714, MRR: 0.0415714, NDCG: 0.0500564, F1: 0.0140697, HIT_RATE: 0.0773835, ARHR: 0.0415714, RMSE: 0.9393679, NOVELTY: 0.0064990, AVERAGE_POPULARITY: 0.3331895, DIVERSITY_MEAN_INTER_LIST: 0.9697002, DIVERSITY_HERFINDAHL: 0.9969657, COVERAGE_ITEM: 0.7416923, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2328958, SHANNON_ENTROPY: 10.8442878, 
CrossSearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 996, 'shrink': 1995, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0453405, PRECISION: 0.0063875, PRECISION_RECALL_MIN_DEN: 0.0638750, RECALL: 0.0638750, MAP: 0.0329085, MRR: 0.0329085, NDCG: 0.0401837, F1: 0.0116136, HIT_RATE: 0.0638750, ARHR: 0.0329085, RMSE: 0.9851613, NOVELTY: 0.0051417, AVERAGE_POPULARITY: 0.7042093, DIVERSITY_MEAN_INTER_LIST: 0.7690748, DIVERSITY_HERFINDAHL: 0.9769041, COVERAGE_ITEM: 0.2474831, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0450290, SHANNON_ENTROPY: 6.7252349, 
CrossSearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 999, 'shrink': 10, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0598359, PRECISION: 0.0081416, PRECISION_RECALL_MIN_DEN: 0.0814157, RECALL: 0.0814157, MAP: 0.0433542, MRR: 0.0433542, NDCG: 0.0523679, F1: 0.0148029, HIT_RATE: 0.0814157, ARHR: 0.0433542, RMSE: 0.9273358, NOVELTY: 0.0060563, AVERAGE_POPULARITY: 0.3893204, DIVERSITY_MEAN_INTER_LIST: 0.9551302, DIVERSITY_HERFINDAHL: 0.9955088, COVERAGE_ITEM: 0.6703433, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1652161, SHANNON_ENTROPY: 10.1047566, 
CrossSearchBayesianSkopt: Config 182 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0557011, PRECISION: 0.0076433, PRECISION_RECALL_MIN_DEN: 0.0764332, RECALL: 0.0764332, MAP: 0.0402469, MRR: 0.0402469, NDCG: 0.0488029, F1: 0.0138970, HIT_RATE: 0.0764332, ARHR: 0.0402469, RMSE: 0.9246236, NOVELTY: 0.0065851, AVERAGE_POPULARITY: 0.3285223, DIVERSITY_MEAN_INTER_LIST: 0.9665018, DIVERSITY_HERFINDAHL: 0.9966459, COVERAGE_ITEM: 0.7434334, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2417667, SHANNON_ENTROPY: 10.8664579, 
CrossSearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 9, 'shrink': 1988, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0547291, PRECISION: 0.0075581, PRECISION_RECALL_MIN_DEN: 0.0755806, RECALL: 0.0755806, MAP: 0.0392772, MRR: 0.0392772, NDCG: 0.0478506, F1: 0.0137419, HIT_RATE: 0.0755806, ARHR: 0.0392772, RMSE: 0.9962532, NOVELTY: 0.0059649, AVERAGE_POPULARITY: 0.3707348, DIVERSITY_MEAN_INTER_LIST: 0.9739016, DIVERSITY_HERFINDAHL: 0.9973858, COVERAGE_ITEM: 0.5425250, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1407560, SHANNON_ENTROPY: 10.1172083, 
CrossSearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 6, 'shrink': 954, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0569277, PRECISION: 0.0078565, PRECISION_RECALL_MIN_DEN: 0.0785648, RECALL: 0.0785648, MAP: 0.0407617, MRR: 0.0407617, NDCG: 0.0496933, F1: 0.0142845, HIT_RATE: 0.0785648, ARHR: 0.0407617, RMSE: 0.9945839, NOVELTY: 0.0060303, AVERAGE_POPULARITY: 0.3386226, DIVERSITY_MEAN_INTER_LIST: 0.9790619, DIVERSITY_HERFINDAHL: 0.9979018, COVERAGE_ITEM: 0.5149500, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1466721, SHANNON_ENTROPY: 10.2761861, 
CrossSearchBayesianSkopt: Config 187 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0557011, PRECISION: 0.0076433, PRECISION_RECALL_MIN_DEN: 0.0764332, RECALL: 0.0764332, MAP: 0.0402469, MRR: 0.0402469, NDCG: 0.0488029, F1: 0.0138970, HIT_RATE: 0.0764332, ARHR: 0.0402469, RMSE: 0.9246236, NOVELTY: 0.0065851, AVERAGE_POPULARITY: 0.3285223, DIVERSITY_MEAN_INTER_LIST: 0.9665018, DIVERSITY_HERFINDAHL: 0.9966459, COVERAGE_ITEM: 0.7434334, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2417667, SHANNON_ENTROPY: 10.8664579, 
CrossSearchBayesianSkopt: Config 188 is suboptimal. Config: {'topK': 5, 'shrink': 1984, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0546669, PRECISION: 0.0074994, PRECISION_RECALL_MIN_DEN: 0.0749944, RECALL: 0.0749944, MAP: 0.0393036, MRR: 0.0393036, NDCG: 0.0477433, F1: 0.0136354, HIT_RATE: 0.0749944, ARHR: 0.0393036, RMSE: 0.9968437, NOVELTY: 0.0060803, AVERAGE_POPULARITY: 0.3370011, DIVERSITY_MEAN_INTER_LIST: 0.9784074, DIVERSITY_HERFINDAHL: 0.9978364, COVERAGE_ITEM: 0.5175128, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1537146, SHANNON_ENTROPY: 10.2999180, 
CrossSearchBayesianSkopt: Config 189 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 190 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 191 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 192 is suboptimal. Config: {'topK': 482, 'shrink': 1, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0563692, PRECISION: 0.0076531, PRECISION_RECALL_MIN_DEN: 0.0765309, RECALL: 0.0765309, MAP: 0.0408609, MRR: 0.0408609, NDCG: 0.0493090, F1: 0.0139147, HIT_RATE: 0.0765309, ARHR: 0.0408609, RMSE: 0.9399820, NOVELTY: 0.0065966, AVERAGE_POPULARITY: 0.3219585, DIVERSITY_MEAN_INTER_LIST: 0.9716751, DIVERSITY_HERFINDAHL: 0.9971632, COVERAGE_ITEM: 0.7462666, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2456575, SHANNON_ENTROPY: 10.9725920, 
CrossSearchBayesianSkopt: Config 193 is suboptimal. Config: {'topK': 6, 'shrink': 926, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0569978, PRECISION: 0.0078662, PRECISION_RECALL_MIN_DEN: 0.0786625, RECALL: 0.0786625, MAP: 0.0408333, MRR: 0.0408333, NDCG: 0.0497703, F1: 0.0143023, HIT_RATE: 0.0786625, ARHR: 0.0408333, RMSE: 0.9944857, NOVELTY: 0.0060297, AVERAGE_POPULARITY: 0.3382411, DIVERSITY_MEAN_INTER_LIST: 0.9791444, DIVERSITY_HERFINDAHL: 0.9979101, COVERAGE_ITEM: 0.5141173, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1466226, SHANNON_ENTROPY: 10.2773829, 
CrossSearchBayesianSkopt: Config 194 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0557011, PRECISION: 0.0076433, PRECISION_RECALL_MIN_DEN: 0.0764332, RECALL: 0.0764332, MAP: 0.0402469, MRR: 0.0402469, NDCG: 0.0488029, F1: 0.0138970, HIT_RATE: 0.0764332, ARHR: 0.0402469, RMSE: 0.9246236, NOVELTY: 0.0065851, AVERAGE_POPULARITY: 0.3285223, DIVERSITY_MEAN_INTER_LIST: 0.9665018, DIVERSITY_HERFINDAHL: 0.9966459, COVERAGE_ITEM: 0.7434334, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2417667, SHANNON_ENTROPY: 10.8664579, 
CrossSearchBayesianSkopt: Config 195 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 196 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 197 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 198 is suboptimal. Config: {'topK': 538, 'shrink': 2, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0572652, PRECISION: 0.0077499, PRECISION_RECALL_MIN_DEN: 0.0774990, RECALL: 0.0774990, MAP: 0.0415547, MRR: 0.0415547, NDCG: 0.0500728, F1: 0.0140907, HIT_RATE: 0.0774990, ARHR: 0.0415547, RMSE: 0.9380189, NOVELTY: 0.0064871, AVERAGE_POPULARITY: 0.3352869, DIVERSITY_MEAN_INTER_LIST: 0.9689217, DIVERSITY_HERFINDAHL: 0.9968879, COVERAGE_ITEM: 0.7410868, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2311927, SHANNON_ENTROPY: 10.8193003, 
CrossSearchBayesianSkopt: Config 199 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0557011, PRECISION: 0.0076433, PRECISION_RECALL_MIN_DEN: 0.0764332, RECALL: 0.0764332, MAP: 0.0402469, MRR: 0.0402469, NDCG: 0.0488029, F1: 0.0138970, HIT_RATE: 0.0764332, ARHR: 0.0402469, RMSE: 0.9246236, NOVELTY: 0.0065851, AVERAGE_POPULARITY: 0.3285223, DIVERSITY_MEAN_INTER_LIST: 0.9665018, DIVERSITY_HERFINDAHL: 0.9966459, COVERAGE_ITEM: 0.7434334, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2417667, SHANNON_ENTROPY: 10.8664579, 
CrossSearchBayesianSkopt: Search complete. Best config is 70: {'topK': 8, 'shrink': 22, 'normalize': True, 'similarity': 'dice'}
