CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 624, 'shrink': 787, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.30553268100646164, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0566544, PRECISION: 0.0078325, PRECISION_RECALL_MIN_DEN: 0.0783250, RECALL: 0.0783250, MAP: 0.0409629, MRR: 0.0409629, NDCG: 0.0497805, F1: 0.0142409, HIT_RATE: 0.0783250, ARHR: 0.0409629, RMSE: 0.8012527, NOVELTY: 0.0059740, AVERAGE_POPULARITY: 0.4451588, DIVERSITY_MEAN_INTER_LIST: 0.9416550, DIVERSITY_HERFINDAHL: 0.9941613, COVERAGE_ITEM: 0.6700514, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1623749, SHANNON_ENTROPY: 9.8208672, 
CrossSearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 971, 'shrink': 26, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.921456514403064, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0511331, PRECISION: 0.0071460, PRECISION_RECALL_MIN_DEN: 0.0714597, RECALL: 0.0714597, MAP: 0.0368500, MRR: 0.0368500, NDCG: 0.0450025, F1: 0.0129927, HIT_RATE: 0.0714597, ARHR: 0.0368500, RMSE: 139.1368484, NOVELTY: 0.0052503, AVERAGE_POPULARITY: 0.6515816, DIVERSITY_MEAN_INTER_LIST: 0.8253042, DIVERSITY_HERFINDAHL: 0.9825268, COVERAGE_ITEM: 0.3065369, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0590124, SHANNON_ENTROPY: 7.3557164, 
CrossSearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 997, 'shrink': 1932, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.026229555032921244, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0572938, PRECISION: 0.0079888, PRECISION_RECALL_MIN_DEN: 0.0798881, RECALL: 0.0798881, MAP: 0.0410522, MRR: 0.0410522, NDCG: 0.0502111, F1: 0.0145251, HIT_RATE: 0.0798881, ARHR: 0.0410522, RMSE: 0.8231585, NOVELTY: 0.0054380, AVERAGE_POPULARITY: 0.5817044, DIVERSITY_MEAN_INTER_LIST: 0.8892768, DIVERSITY_HERFINDAHL: 0.9889237, COVERAGE_ITEM: 0.4339768, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0837126, SHANNON_ENTROPY: 8.2417509, 
CrossSearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 957, 'shrink': 94, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0006510905168770621, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0573679, PRECISION: 0.0079941, PRECISION_RECALL_MIN_DEN: 0.0799414, RECALL: 0.0799414, MAP: 0.0411424, MRR: 0.0411424, NDCG: 0.0502921, F1: 0.0145348, HIT_RATE: 0.0799414, ARHR: 0.0411424, RMSE: 12.5307586, NOVELTY: 0.0054419, AVERAGE_POPULARITY: 0.5799068, DIVERSITY_MEAN_INTER_LIST: 0.8904617, DIVERSITY_HERFINDAHL: 0.9890422, COVERAGE_ITEM: 0.4349824, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0842277, SHANNON_ENTROPY: 8.2604389, 
CrossSearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 17, 'shrink': 1960, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.6622691543038609, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0647690, PRECISION: 0.0088823, PRECISION_RECALL_MIN_DEN: 0.0888228, RECALL: 0.0888228, MAP: 0.0462655, MRR: 0.0462655, NDCG: 0.0563411, F1: 0.0161496, HIT_RATE: 0.0888228, ARHR: 0.0462655, RMSE: 0.9012289, NOVELTY: 0.0065948, AVERAGE_POPULARITY: 0.2191409, DIVERSITY_MEAN_INTER_LIST: 0.9906485, DIVERSITY_HERFINDAHL: 0.9990605, COVERAGE_ITEM: 0.7120303, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2295656, SHANNON_ENTROPY: 11.5038283, 
CrossSearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 857, 'shrink': 1981, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9991137666920786, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0500052, PRECISION: 0.0068946, PRECISION_RECALL_MIN_DEN: 0.0689462, RECALL: 0.0689462, MAP: 0.0365301, MRR: 0.0365301, NDCG: 0.0441724, F1: 0.0125357, HIT_RATE: 0.0689462, ARHR: 0.0365301, RMSE: 0.9833810, NOVELTY: 0.0053977, AVERAGE_POPULARITY: 0.5510608, DIVERSITY_MEAN_INTER_LIST: 0.8999273, DIVERSITY_HERFINDAHL: 0.9899887, COVERAGE_ITEM: 0.3266180, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0703347, SHANNON_ENTROPY: 8.1361539, 
CrossSearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 8, 'shrink': 1477, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.6607792021516451, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0648499, PRECISION: 0.0088041, PRECISION_RECALL_MIN_DEN: 0.0880412, RECALL: 0.0880412, MAP: 0.0461843, MRR: 0.0461843, NDCG: 0.0561193, F1: 0.0160075, HIT_RATE: 0.0880412, ARHR: 0.0461843, RMSE: 0.9198925, NOVELTY: 0.0068308, AVERAGE_POPULARITY: 0.1819905, DIVERSITY_MEAN_INTER_LIST: 0.9925048, DIVERSITY_HERFINDAHL: 0.9992461, COVERAGE_ITEM: 0.7391403, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2638155, SHANNON_ENTROPY: 11.8063273, 
CrossSearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 14, 'shrink': 807, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.02589229569133967, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0640378, PRECISION: 0.0085448, PRECISION_RECALL_MIN_DEN: 0.0854478, RECALL: 0.0854478, MAP: 0.0461113, MRR: 0.0461113, NDCG: 0.0554739, F1: 0.0155360, HIT_RATE: 0.0854478, ARHR: 0.0461113, RMSE: 0.9437185, NOVELTY: 0.0070859, AVERAGE_POPULARITY: 0.1846877, DIVERSITY_MEAN_INTER_LIST: 0.9919681, DIVERSITY_HERFINDAHL: 0.9991924, COVERAGE_ITEM: 0.7472939, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2962179, SHANNON_ENTROPY: 11.9255103, 
CrossSearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0627362, PRECISION: 0.0086158, PRECISION_RECALL_MIN_DEN: 0.0861584, RECALL: 0.0861584, MAP: 0.0448837, MRR: 0.0448837, NDCG: 0.0546498, F1: 0.0156652, HIT_RATE: 0.0861584, ARHR: 0.0448837, RMSE: 725.1070707, NOVELTY: 0.0061896, AVERAGE_POPULARITY: 0.2934846, DIVERSITY_MEAN_INTER_LIST: 0.9842721, DIVERSITY_HERFINDAHL: 0.9984228, COVERAGE_ITEM: 0.5572966, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1659439, SHANNON_ENTROPY: 10.6581120, 
CrossSearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 7, 'shrink': 875, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.006338732054276043, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0512279, PRECISION: 0.0070598, PRECISION_RECALL_MIN_DEN: 0.0705982, RECALL: 0.0705982, MAP: 0.0368957, MRR: 0.0368957, NDCG: 0.0448580, F1: 0.0128360, HIT_RATE: 0.0705982, ARHR: 0.0368957, RMSE: 0.9890886, NOVELTY: 0.0060506, AVERAGE_POPULARITY: 0.3670001, DIVERSITY_MEAN_INTER_LIST: 0.9730144, DIVERSITY_HERFINDAHL: 0.9972971, COVERAGE_ITEM: 0.5929170, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1498182, SHANNON_ENTROPY: 10.2208611, 
CrossSearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 991, 'shrink': 1967, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7884768926232228, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0598221, PRECISION: 0.0081522, PRECISION_RECALL_MIN_DEN: 0.0815223, RECALL: 0.0815223, MAP: 0.0431652, MRR: 0.0431652, NDCG: 0.0522467, F1: 0.0148222, HIT_RATE: 0.0815223, ARHR: 0.0431652, RMSE: 0.7539259, NOVELTY: 0.0060257, AVERAGE_POPULARITY: 0.3958270, DIVERSITY_MEAN_INTER_LIST: 0.9543946, DIVERSITY_HERFINDAHL: 0.9954352, COVERAGE_ITEM: 0.6243633, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1581190, SHANNON_ENTROPY: 10.0532583, 
CrossSearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0627362, PRECISION: 0.0086158, PRECISION_RECALL_MIN_DEN: 0.0861584, RECALL: 0.0861584, MAP: 0.0448837, MRR: 0.0448837, NDCG: 0.0546498, F1: 0.0156652, HIT_RATE: 0.0861584, ARHR: 0.0448837, RMSE: 725.1070707, NOVELTY: 0.0061896, AVERAGE_POPULARITY: 0.2934846, DIVERSITY_MEAN_INTER_LIST: 0.9842721, DIVERSITY_HERFINDAHL: 0.9984228, COVERAGE_ITEM: 0.5572966, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1659439, SHANNON_ENTROPY: 10.6581120, 
CrossSearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 51, 'shrink': 18, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.018838689225515463, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0646348, PRECISION: 0.0089036, PRECISION_RECALL_MIN_DEN: 0.0890359, RECALL: 0.0890359, MAP: 0.0462036, MRR: 0.0462036, NDCG: 0.0563328, F1: 0.0161884, HIT_RATE: 0.0890359, ARHR: 0.0462036, RMSE: 0.9686185, NOVELTY: 0.0062681, AVERAGE_POPULARITY: 0.3022405, DIVERSITY_MEAN_INTER_LIST: 0.9831633, DIVERSITY_HERFINDAHL: 0.9983120, COVERAGE_ITEM: 0.5859313, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1699905, SHANNON_ENTROPY: 10.7134657, 
CrossSearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: New best config found. Config 175: {'topK': 22, 'shrink': 1950, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.023501533226738765, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0671611, PRECISION: 0.0092970, PRECISION_RECALL_MIN_DEN: 0.0929704, RECALL: 0.0929704, MAP: 0.0477636, MRR: 0.0477636, NDCG: 0.0584503, F1: 0.0169037, HIT_RATE: 0.0929704, ARHR: 0.0477636, RMSE: 0.9199451, NOVELTY: 0.0062783, AVERAGE_POPULARITY: 0.2903124, DIVERSITY_MEAN_INTER_LIST: 0.9851072, DIVERSITY_HERFINDAHL: 0.9985063, COVERAGE_ITEM: 0.6622222, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1796062, SHANNON_ENTROPY: 10.9152641, 
CrossSearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 966, 'shrink': 1971, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.055335616256523515, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0415767, PRECISION: 0.0058955, PRECISION_RECALL_MIN_DEN: 0.0589547, RECALL: 0.0589547, MAP: 0.0301021, MRR: 0.0301021, NDCG: 0.0368737, F1: 0.0107190, HIT_RATE: 0.0589547, ARHR: 0.0301021, RMSE: 0.9798449, NOVELTY: 0.0050762, AVERAGE_POPULARITY: 0.7421251, DIVERSITY_MEAN_INTER_LIST: 0.7098849, DIVERSITY_HERFINDAHL: 0.9709853, COVERAGE_ITEM: 0.2058070, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0412180, SHANNON_ENTROPY: 6.2925126, 
CrossSearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 41, 'shrink': 22, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9716646124669397, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0609184, PRECISION: 0.0084631, PRECISION_RECALL_MIN_DEN: 0.0846308, RECALL: 0.0846308, MAP: 0.0437730, MRR: 0.0437730, NDCG: 0.0534116, F1: 0.0153874, HIT_RATE: 0.0846308, ARHR: 0.0437730, RMSE: 62.3761873, NOVELTY: 0.0058048, AVERAGE_POPULARITY: 0.4111426, DIVERSITY_MEAN_INTER_LIST: 0.9656149, DIVERSITY_HERFINDAHL: 0.9965572, COVERAGE_ITEM: 0.5025142, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1209562, SHANNON_ENTROPY: 9.7634427, 
CrossSearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0627362, PRECISION: 0.0086158, PRECISION_RECALL_MIN_DEN: 0.0861584, RECALL: 0.0861584, MAP: 0.0448837, MRR: 0.0448837, NDCG: 0.0546498, F1: 0.0156652, HIT_RATE: 0.0861584, ARHR: 0.0448837, RMSE: 725.1070707, NOVELTY: 0.0061896, AVERAGE_POPULARITY: 0.2934846, DIVERSITY_MEAN_INTER_LIST: 0.9842721, DIVERSITY_HERFINDAHL: 0.9984228, COVERAGE_ITEM: 0.5572966, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1659439, SHANNON_ENTROPY: 10.6581120, 
CrossSearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0627362, PRECISION: 0.0086158, PRECISION_RECALL_MIN_DEN: 0.0861584, RECALL: 0.0861584, MAP: 0.0448837, MRR: 0.0448837, NDCG: 0.0546498, F1: 0.0156652, HIT_RATE: 0.0861584, ARHR: 0.0448837, RMSE: 725.1070707, NOVELTY: 0.0061896, AVERAGE_POPULARITY: 0.2934846, DIVERSITY_MEAN_INTER_LIST: 0.9842721, DIVERSITY_HERFINDAHL: 0.9984228, COVERAGE_ITEM: 0.5572966, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1659439, SHANNON_ENTROPY: 10.6581120, 
CrossSearchBayesianSkopt: Config 182 is suboptimal. Config: {'topK': 971, 'shrink': 1431, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9901210746401878, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0433224, PRECISION: 0.0057711, PRECISION_RECALL_MIN_DEN: 0.0577113, RECALL: 0.0577113, MAP: 0.0312946, MRR: 0.0312946, NDCG: 0.0375836, F1: 0.0104930, HIT_RATE: 0.0577113, ARHR: 0.0312946, RMSE: 0.7735013, NOVELTY: 0.0071002, AVERAGE_POPULARITY: 0.0895489, DIVERSITY_MEAN_INTER_LIST: 0.9905137, DIVERSITY_HERFINDAHL: 0.9990470, COVERAGE_ITEM: 0.6513112, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2284647, SHANNON_ENTROPY: 11.5011931, 
CrossSearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0614681, PRECISION: 0.0081265, PRECISION_RECALL_MIN_DEN: 0.0812647, RECALL: 0.0812647, MAP: 0.0444441, MRR: 0.0444441, NDCG: 0.0532236, F1: 0.0147754, HIT_RATE: 0.0812647, ARHR: 0.0444441, RMSE: 0.9536442, NOVELTY: 0.0070933, AVERAGE_POPULARITY: 0.1646265, DIVERSITY_MEAN_INTER_LIST: 0.9876129, DIVERSITY_HERFINDAHL: 0.9987569, COVERAGE_ITEM: 0.6997783, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3095651, SHANNON_ENTROPY: 11.7824264, 
CrossSearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0614681, PRECISION: 0.0081265, PRECISION_RECALL_MIN_DEN: 0.0812647, RECALL: 0.0812647, MAP: 0.0444441, MRR: 0.0444441, NDCG: 0.0532236, F1: 0.0147754, HIT_RATE: 0.0812647, ARHR: 0.0444441, RMSE: 0.9536442, NOVELTY: 0.0070933, AVERAGE_POPULARITY: 0.1646265, DIVERSITY_MEAN_INTER_LIST: 0.9876129, DIVERSITY_HERFINDAHL: 0.9987569, COVERAGE_ITEM: 0.6997783, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3095651, SHANNON_ENTROPY: 11.7824264, 
CrossSearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 5, 'shrink': 1989, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8028767640148824, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0642361, PRECISION: 0.0086798, PRECISION_RECALL_MIN_DEN: 0.0867978, RECALL: 0.0867978, MAP: 0.0456851, MRR: 0.0456851, NDCG: 0.0554599, F1: 0.0157814, HIT_RATE: 0.0867978, ARHR: 0.0456851, RMSE: 0.9273766, NOVELTY: 0.0067614, AVERAGE_POPULARITY: 0.1804664, DIVERSITY_MEAN_INTER_LIST: 0.9919677, DIVERSITY_HERFINDAHL: 0.9991924, COVERAGE_ITEM: 0.6988375, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2428111, SHANNON_ENTROPY: 11.6537251, 
CrossSearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 145, 'shrink': 1988, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.06639541910933523, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0476072, PRECISION: 0.0067365, PRECISION_RECALL_MIN_DEN: 0.0673653, RECALL: 0.0673653, MAP: 0.0343579, MRR: 0.0343579, NDCG: 0.0421110, F1: 0.0122482, HIT_RATE: 0.0673653, ARHR: 0.0343579, RMSE: 0.9887683, NOVELTY: 0.0053561, AVERAGE_POPULARITY: 0.6127067, DIVERSITY_MEAN_INTER_LIST: 0.8674701, DIVERSITY_HERFINDAHL: 0.9867432, COVERAGE_ITEM: 0.3958908, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0741229, SHANNON_ENTROPY: 7.9238748, 
CrossSearchBayesianSkopt: New best config found. Config 187: {'topK': 5, 'shrink': 1510, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0664802, PRECISION: 0.0088787, PRECISION_RECALL_MIN_DEN: 0.0887872, RECALL: 0.0887872, MAP: 0.0477748, MRR: 0.0477748, NDCG: 0.0575353, F1: 0.0161431, HIT_RATE: 0.0887872, ARHR: 0.0477748, RMSE: 0.9421121, NOVELTY: 0.0068128, AVERAGE_POPULARITY: 0.1925409, DIVERSITY_MEAN_INTER_LIST: 0.9781181, DIVERSITY_HERFINDAHL: 0.9978075, COVERAGE_ITEM: 0.6554312, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2033100, SHANNON_ENTROPY: 11.0260973, 
CrossSearchBayesianSkopt: Config 188 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 189 is suboptimal. Config: {'topK': 959, 'shrink': 571, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.006496052846850732, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0573639, PRECISION: 0.0079933, PRECISION_RECALL_MIN_DEN: 0.0799325, RECALL: 0.0799325, MAP: 0.0411374, MRR: 0.0411374, NDCG: 0.0502861, F1: 0.0145332, HIT_RATE: 0.0799325, ARHR: 0.0411374, RMSE: 1.8668040, NOVELTY: 0.0054418, AVERAGE_POPULARITY: 0.5799904, DIVERSITY_MEAN_INTER_LIST: 0.8904040, DIVERSITY_HERFINDAHL: 0.9890364, COVERAGE_ITEM: 0.4348959, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0842096, SHANNON_ENTROPY: 8.2595345, 
CrossSearchBayesianSkopt: Config 190 is suboptimal. Config: {'topK': 9, 'shrink': 1430, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9810411401859642, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0628615, PRECISION: 0.0087197, PRECISION_RECALL_MIN_DEN: 0.0871975, RECALL: 0.0871975, MAP: 0.0449953, MRR: 0.0449953, NDCG: 0.0549585, F1: 0.0158541, HIT_RATE: 0.0871975, ARHR: 0.0449953, RMSE: 1.1678331, NOVELTY: 0.0060801, AVERAGE_POPULARITY: 0.3219156, DIVERSITY_MEAN_INTER_LIST: 0.9815285, DIVERSITY_HERFINDAHL: 0.9981485, COVERAGE_ITEM: 0.5613409, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1516273, SHANNON_ENTROPY: 10.4739340, 
CrossSearchBayesianSkopt: Config 191 is suboptimal. Config: {'topK': 14, 'shrink': 1052, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.008776650447687386, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0656039, PRECISION: 0.0088423, PRECISION_RECALL_MIN_DEN: 0.0884231, RECALL: 0.0884231, MAP: 0.0470711, MRR: 0.0470711, NDCG: 0.0568936, F1: 0.0160769, HIT_RATE: 0.0884231, ARHR: 0.0470711, RMSE: 0.9376944, NOVELTY: 0.0068436, AVERAGE_POPULARITY: 0.2091379, DIVERSITY_MEAN_INTER_LIST: 0.9908532, DIVERSITY_HERFINDAHL: 0.9990809, COVERAGE_ITEM: 0.7339822, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2597032, SHANNON_ENTROPY: 11.6838601, 
