CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 624, 'shrink': 787, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0504127, PRECISION: 0.0069994, PRECISION_RECALL_MIN_DEN: 0.0699942, RECALL: 0.0699942, MAP: 0.0365685, MRR: 0.0365685, NDCG: 0.0444442, F1: 0.0127262, HIT_RATE: 0.0699942, ARHR: 0.0365685, RMSE: 0.9737187, NOVELTY: 0.0052588, AVERAGE_POPULARITY: 0.6366581, DIVERSITY_MEAN_INTER_LIST: 0.8467429, DIVERSITY_HERFINDAHL: 0.9846705, COVERAGE_ITEM: 0.2884672, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0581329, SHANNON_ENTROPY: 7.4715007, 
CrossSearchBayesianSkopt: Config 175 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 504, 'shrink': 1, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0569889, PRECISION: 0.0077197, PRECISION_RECALL_MIN_DEN: 0.0771970, RECALL: 0.0771970, MAP: 0.0411528, MRR: 0.0411528, NDCG: 0.0496987, F1: 0.0140358, HIT_RATE: 0.0771970, ARHR: 0.0411528, RMSE: 0.9357914, NOVELTY: 0.0066708, AVERAGE_POPULARITY: 0.3110439, DIVERSITY_MEAN_INTER_LIST: 0.9731619, DIVERSITY_HERFINDAHL: 0.9973119, COVERAGE_ITEM: 0.7467964, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2534034, SHANNON_ENTROPY: 11.0674330, 
CrossSearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 503, 'shrink': 2, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0581060, PRECISION: 0.0078529, PRECISION_RECALL_MIN_DEN: 0.0785292, RECALL: 0.0785292, MAP: 0.0420877, MRR: 0.0420877, NDCG: 0.0507288, F1: 0.0142780, HIT_RATE: 0.0785292, ARHR: 0.0420877, RMSE: 0.9361079, NOVELTY: 0.0065659, AVERAGE_POPULARITY: 0.3228417, DIVERSITY_MEAN_INTER_LIST: 0.9713555, DIVERSITY_HERFINDAHL: 0.9971312, COVERAGE_ITEM: 0.7434225, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2403383, SHANNON_ENTROPY: 10.9390642, 
CrossSearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 15, 'shrink': 1990, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0543363, PRECISION: 0.0075474, PRECISION_RECALL_MIN_DEN: 0.0754740, RECALL: 0.0754740, MAP: 0.0390407, MRR: 0.0390407, NDCG: 0.0476355, F1: 0.0137226, HIT_RATE: 0.0754740, ARHR: 0.0390407, RMSE: 0.9954571, NOVELTY: 0.0058645, AVERAGE_POPULARITY: 0.4037183, DIVERSITY_MEAN_INTER_LIST: 0.9675557, DIVERSITY_HERFINDAHL: 0.9967513, COVERAGE_ITEM: 0.5531982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1302434, SHANNON_ENTROPY: 9.8987308, 
CrossSearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0562725, PRECISION: 0.0077126, PRECISION_RECALL_MIN_DEN: 0.0771260, RECALL: 0.0771260, MAP: 0.0404326, MRR: 0.0404326, NDCG: 0.0491176, F1: 0.0140229, HIT_RATE: 0.0771260, ARHR: 0.0404326, RMSE: 0.9211689, NOVELTY: 0.0066861, AVERAGE_POPULARITY: 0.3136874, DIVERSITY_MEAN_INTER_LIST: 0.9694520, DIVERSITY_HERFINDAHL: 0.9969409, COVERAGE_ITEM: 0.7451527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2528760, SHANNON_ENTROPY: 11.0099981, 
CrossSearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 9, 'shrink': 889, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0569475, PRECISION: 0.0078609, PRECISION_RECALL_MIN_DEN: 0.0786092, RECALL: 0.0786092, MAP: 0.0409202, MRR: 0.0409202, NDCG: 0.0498198, F1: 0.0142926, HIT_RATE: 0.0786092, ARHR: 0.0409202, RMSE: 0.9933625, NOVELTY: 0.0059549, AVERAGE_POPULARITY: 0.3599929, DIVERSITY_MEAN_INTER_LIST: 0.9763718, DIVERSITY_HERFINDAHL: 0.9976328, COVERAGE_ITEM: 0.5253636, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1369947, SHANNON_ENTROPY: 10.1406814, 
CrossSearchBayesianSkopt: Config 182 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0562725, PRECISION: 0.0077126, PRECISION_RECALL_MIN_DEN: 0.0771260, RECALL: 0.0771260, MAP: 0.0404326, MRR: 0.0404326, NDCG: 0.0491176, F1: 0.0140229, HIT_RATE: 0.0771260, ARHR: 0.0404326, RMSE: 0.9211689, NOVELTY: 0.0066861, AVERAGE_POPULARITY: 0.3136874, DIVERSITY_MEAN_INTER_LIST: 0.9694520, DIVERSITY_HERFINDAHL: 0.9969409, COVERAGE_ITEM: 0.7451527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2528760, SHANNON_ENTROPY: 11.0099981, 
CrossSearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 12, 'shrink': 1989, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0545959, PRECISION: 0.0075145, PRECISION_RECALL_MIN_DEN: 0.0751454, RECALL: 0.0751454, MAP: 0.0391819, MRR: 0.0391819, NDCG: 0.0476818, F1: 0.0136628, HIT_RATE: 0.0751454, ARHR: 0.0391819, RMSE: 0.9957786, NOVELTY: 0.0059088, AVERAGE_POPULARITY: 0.3887390, DIVERSITY_MEAN_INTER_LIST: 0.9706340, DIVERSITY_HERFINDAHL: 0.9970591, COVERAGE_ITEM: 0.5513490, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1347962, SHANNON_ENTROPY: 10.0036561, 
CrossSearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 1000, 'shrink': 761, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0495256, PRECISION: 0.0068715, PRECISION_RECALL_MIN_DEN: 0.0687153, RECALL: 0.0687153, MAP: 0.0359412, MRR: 0.0359412, NDCG: 0.0436640, F1: 0.0124937, HIT_RATE: 0.0687153, ARHR: 0.0359412, RMSE: 0.9711273, NOVELTY: 0.0052183, AVERAGE_POPULARITY: 0.6555717, DIVERSITY_MEAN_INTER_LIST: 0.8239078, DIVERSITY_HERFINDAHL: 0.9823871, COVERAGE_ITEM: 0.2575507, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0539043, SHANNON_ENTROPY: 7.2311963, 
CrossSearchBayesianSkopt: Config 187 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 188 is suboptimal. Config: {'topK': 6, 'shrink': 961, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0569415, PRECISION: 0.0078591, PRECISION_RECALL_MIN_DEN: 0.0785914, RECALL: 0.0785914, MAP: 0.0407588, MRR: 0.0407588, NDCG: 0.0496976, F1: 0.0142893, HIT_RATE: 0.0785914, ARHR: 0.0407588, RMSE: 0.9943337, NOVELTY: 0.0060291, AVERAGE_POPULARITY: 0.3394123, DIVERSITY_MEAN_INTER_LIST: 0.9789004, DIVERSITY_HERFINDAHL: 0.9978857, COVERAGE_ITEM: 0.5150581, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1465318, SHANNON_ENTROPY: 10.2699429, 
CrossSearchBayesianSkopt: Config 189 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 190 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 191 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 192 is suboptimal. Config: {'topK': 482, 'shrink': 1, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0570491, PRECISION: 0.0077330, PRECISION_RECALL_MIN_DEN: 0.0773303, RECALL: 0.0773303, MAP: 0.0412171, MRR: 0.0412171, NDCG: 0.0497779, F1: 0.0140600, HIT_RATE: 0.0773303, ARHR: 0.0412171, RMSE: 0.9366826, NOVELTY: 0.0066791, AVERAGE_POPULARITY: 0.3096296, DIVERSITY_MEAN_INTER_LIST: 0.9736358, DIVERSITY_HERFINDAHL: 0.9973593, COVERAGE_ITEM: 0.7472614, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2545471, SHANNON_ENTROPY: 11.0844777, 
CrossSearchBayesianSkopt: Config 193 is suboptimal. Config: {'topK': 995, 'shrink': 1985, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0455487, PRECISION: 0.0064026, PRECISION_RECALL_MIN_DEN: 0.0640259, RECALL: 0.0640259, MAP: 0.0330326, MRR: 0.0330326, NDCG: 0.0403176, F1: 0.0116411, HIT_RATE: 0.0640259, ARHR: 0.0330326, RMSE: 0.9849481, NOVELTY: 0.0051427, AVERAGE_POPULARITY: 0.7035580, DIVERSITY_MEAN_INTER_LIST: 0.7697870, DIVERSITY_HERFINDAHL: 0.9769753, COVERAGE_ITEM: 0.2476237, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0451034, SHANNON_ENTROPY: 6.7317607, 
CrossSearchBayesianSkopt: Config 194 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0562725, PRECISION: 0.0077126, PRECISION_RECALL_MIN_DEN: 0.0771260, RECALL: 0.0771260, MAP: 0.0404326, MRR: 0.0404326, NDCG: 0.0491176, F1: 0.0140229, HIT_RATE: 0.0771260, ARHR: 0.0404326, RMSE: 0.9211689, NOVELTY: 0.0066861, AVERAGE_POPULARITY: 0.3136874, DIVERSITY_MEAN_INTER_LIST: 0.9694520, DIVERSITY_HERFINDAHL: 0.9969409, COVERAGE_ITEM: 0.7451527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2528760, SHANNON_ENTROPY: 11.0099981, 
CrossSearchBayesianSkopt: Config 195 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 196 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0562725, PRECISION: 0.0077126, PRECISION_RECALL_MIN_DEN: 0.0771260, RECALL: 0.0771260, MAP: 0.0404326, MRR: 0.0404326, NDCG: 0.0491176, F1: 0.0140229, HIT_RATE: 0.0771260, ARHR: 0.0404326, RMSE: 0.9211689, NOVELTY: 0.0066861, AVERAGE_POPULARITY: 0.3136874, DIVERSITY_MEAN_INTER_LIST: 0.9694520, DIVERSITY_HERFINDAHL: 0.9969409, COVERAGE_ITEM: 0.7451527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2528760, SHANNON_ENTROPY: 11.0099981, 
CrossSearchBayesianSkopt: Config 197 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 198 is suboptimal. Config: {'topK': 5, 'shrink': 999, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0565468, PRECISION: 0.0077961, PRECISION_RECALL_MIN_DEN: 0.0779608, RECALL: 0.0779608, MAP: 0.0405239, MRR: 0.0405239, NDCG: 0.0493711, F1: 0.0141747, HIT_RATE: 0.0779608, ARHR: 0.0405239, RMSE: 0.9947322, NOVELTY: 0.0060661, AVERAGE_POPULARITY: 0.3293147, DIVERSITY_MEAN_INTER_LIST: 0.9799916, DIVERSITY_HERFINDAHL: 0.9979948, COVERAGE_ITEM: 0.5110679, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1511661, SHANNON_ENTROPY: 10.3297042, 
CrossSearchBayesianSkopt: Config 199 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Search complete. Best config is 75: {'topK': 10, 'shrink': 21, 'normalize': True, 'similarity': 'jaccard'}
