CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 624, 'shrink': 787, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0464822, PRECISION: 0.0065465, PRECISION_RECALL_MIN_DEN: 0.0654647, RECALL: 0.0654647, MAP: 0.0337144, MRR: 0.0337144, NDCG: 0.0411735, F1: 0.0119027, HIT_RATE: 0.0654647, ARHR: 0.0337144, RMSE: 0.9662823, NOVELTY: 0.0051831, AVERAGE_POPULARITY: 0.6847640, DIVERSITY_MEAN_INTER_LIST: 0.7983775, DIVERSITY_HERFINDAHL: 0.9798342, COVERAGE_ITEM: 0.2822925, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0498951, SHANNON_ENTROPY: 6.9912707, 
CrossSearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 8, 'shrink': 0, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0488634, PRECISION: 0.0068626, PRECISION_RECALL_MIN_DEN: 0.0686265, RECALL: 0.0686265, MAP: 0.0346567, MRR: 0.0346567, NDCG: 0.0426648, F1: 0.0124775, HIT_RATE: 0.0686265, ARHR: 0.0346567, RMSE: 0.9690938, NOVELTY: 0.0080695, AVERAGE_POPULARITY: 0.1268066, DIVERSITY_MEAN_INTER_LIST: 0.9866308, DIVERSITY_HERFINDAHL: 0.9986587, COVERAGE_ITEM: 0.5875750, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3193878, SHANNON_ENTROPY: 11.7431765, 
CrossSearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 5, 'shrink': 1732, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0595527, PRECISION: 0.0079524, PRECISION_RECALL_MIN_DEN: 0.0795240, RECALL: 0.0795240, MAP: 0.0429878, MRR: 0.0429878, NDCG: 0.0516806, F1: 0.0144589, HIT_RATE: 0.0795240, ARHR: 0.0429878, RMSE: 0.9493964, NOVELTY: 0.0072428, AVERAGE_POPULARITY: 0.1456726, DIVERSITY_MEAN_INTER_LIST: 0.9930493, DIVERSITY_HERFINDAHL: 0.9993005, COVERAGE_ITEM: 0.6967505, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3438545, SHANNON_ENTROPY: 12.1298972, 
CrossSearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 6, 'shrink': 588, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0628625, PRECISION: 0.0086425, PRECISION_RECALL_MIN_DEN: 0.0864248, RECALL: 0.0864248, MAP: 0.0448480, MRR: 0.0448480, NDCG: 0.0546850, F1: 0.0157136, HIT_RATE: 0.0864248, ARHR: 0.0448480, RMSE: 1.8822234, NOVELTY: 0.0061537, AVERAGE_POPULARITY: 0.3025266, DIVERSITY_MEAN_INTER_LIST: 0.9834686, DIVERSITY_HERFINDAHL: 0.9983425, COVERAGE_ITEM: 0.5574588, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1611771, SHANNON_ENTROPY: 10.5988428, 
CrossSearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 997, 'shrink': 1979, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0433451, PRECISION: 0.0061264, PRECISION_RECALL_MIN_DEN: 0.0612638, RECALL: 0.0612638, MAP: 0.0313758, MRR: 0.0313758, NDCG: 0.0383950, F1: 0.0111389, HIT_RATE: 0.0612638, ARHR: 0.0313758, RMSE: 0.9827871, NOVELTY: 0.0051093, AVERAGE_POPULARITY: 0.7268488, DIVERSITY_MEAN_INTER_LIST: 0.7357250, DIVERSITY_HERFINDAHL: 0.9735692, COVERAGE_ITEM: 0.2443471, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0417742, SHANNON_ENTROPY: 6.4767717, 
CrossSearchBayesianSkopt: Config 175 is suboptimal. Config: {'topK': 14, 'shrink': 1995, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0625398, PRECISION: 0.0086993, PRECISION_RECALL_MIN_DEN: 0.0869932, RECALL: 0.0869932, MAP: 0.0448068, MRR: 0.0448068, NDCG: 0.0547581, F1: 0.0158169, HIT_RATE: 0.0869932, ARHR: 0.0448068, RMSE: 1.0356076, NOVELTY: 0.0060034, AVERAGE_POPULARITY: 0.3443202, DIVERSITY_MEAN_INTER_LIST: 0.9785836, DIVERSITY_HERFINDAHL: 0.9978540, COVERAGE_ITEM: 0.5587780, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1429069, SHANNON_ENTROPY: 10.3182884, 
CrossSearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 6, 'shrink': 1351, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0629306, PRECISION: 0.0086567, PRECISION_RECALL_MIN_DEN: 0.0865669, RECALL: 0.0865669, MAP: 0.0447253, MRR: 0.0447253, NDCG: 0.0546333, F1: 0.0157394, HIT_RATE: 0.0865669, ARHR: 0.0447253, RMSE: 1.0436527, NOVELTY: 0.0062855, AVERAGE_POPULARITY: 0.2886924, DIVERSITY_MEAN_INTER_LIST: 0.9846119, DIVERSITY_HERFINDAHL: 0.9984568, COVERAGE_ITEM: 0.6245255, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1883782, SHANNON_ENTROPY: 10.8491554, 
CrossSearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 994, 'shrink': 1366, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0606244, PRECISION: 0.0083805, PRECISION_RECALL_MIN_DEN: 0.0838048, RECALL: 0.0838048, MAP: 0.0435780, MRR: 0.0435780, NDCG: 0.0530779, F1: 0.0152372, HIT_RATE: 0.0838048, ARHR: 0.0435780, RMSE: 0.7891500, NOVELTY: 0.0062954, AVERAGE_POPULARITY: 0.3462060, DIVERSITY_MEAN_INTER_LIST: 0.9722799, DIVERSITY_HERFINDAHL: 0.9972237, COVERAGE_ITEM: 0.6432657, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2388610, SHANNON_ENTROPY: 10.7937021, 
CrossSearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 16, 'shrink': 986, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0644483, PRECISION: 0.0087713, PRECISION_RECALL_MIN_DEN: 0.0877126, RECALL: 0.0877126, MAP: 0.0461186, MRR: 0.0461186, NDCG: 0.0559836, F1: 0.0159477, HIT_RATE: 0.0877126, ARHR: 0.0461186, RMSE: 0.9142247, NOVELTY: 0.0069627, AVERAGE_POPULARITY: 0.1919555, DIVERSITY_MEAN_INTER_LIST: 0.9923628, DIVERSITY_HERFINDAHL: 0.9992319, COVERAGE_ITEM: 0.7560854, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2971449, SHANNON_ENTROPY: 11.9309425, 
CrossSearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 990, 'shrink': 7, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0510571, PRECISION: 0.0071406, PRECISION_RECALL_MIN_DEN: 0.0714064, RECALL: 0.0714064, MAP: 0.0367986, MRR: 0.0367986, NDCG: 0.0449496, F1: 0.0129830, HIT_RATE: 0.0714064, ARHR: 0.0367986, RMSE: 520.4674745, NOVELTY: 0.0052480, AVERAGE_POPULARITY: 0.6526819, DIVERSITY_MEAN_INTER_LIST: 0.8239518, DIVERSITY_HERFINDAHL: 0.9823915, COVERAGE_ITEM: 0.3051960, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0587664, SHANNON_ENTROPY: 7.3421880, 
CrossSearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 11, 'shrink': 1, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0627214, PRECISION: 0.0086869, PRECISION_RECALL_MIN_DEN: 0.0868689, RECALL: 0.0868689, MAP: 0.0448878, MRR: 0.0448878, NDCG: 0.0548023, F1: 0.0157943, HIT_RATE: 0.0868689, ARHR: 0.0448878, RMSE: 892.5866856, NOVELTY: 0.0060452, AVERAGE_POPULARITY: 0.3316669, DIVERSITY_MEAN_INTER_LIST: 0.9803254, DIVERSITY_HERFINDAHL: 0.9980282, COVERAGE_ITEM: 0.5614058, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1477387, SHANNON_ENTROPY: 10.4086890, 
CrossSearchBayesianSkopt: Config 182 is suboptimal. Config: {'topK': 990, 'shrink': 5, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0557801, PRECISION: 0.0075732, PRECISION_RECALL_MIN_DEN: 0.0757316, RECALL: 0.0757316, MAP: 0.0406427, MRR: 0.0406427, NDCG: 0.0489460, F1: 0.0137694, HIT_RATE: 0.0757316, ARHR: 0.0406427, RMSE: 0.8600060, NOVELTY: 0.0065495, AVERAGE_POPULARITY: 0.3732279, DIVERSITY_MEAN_INTER_LIST: 0.9513590, DIVERSITY_HERFINDAHL: 0.9951317, COVERAGE_ITEM: 0.6842931, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1874565, SHANNON_ENTROPY: 10.2506917, 
CrossSearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 6, 'shrink': 5, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0629306, PRECISION: 0.0086567, PRECISION_RECALL_MIN_DEN: 0.0865669, RECALL: 0.0865669, MAP: 0.0447253, MRR: 0.0447253, NDCG: 0.0546333, F1: 0.0157394, HIT_RATE: 0.0865669, ARHR: 0.0447253, RMSE: 83.8388588, NOVELTY: 0.0062855, AVERAGE_POPULARITY: 0.2886924, DIVERSITY_MEAN_INTER_LIST: 0.9846119, DIVERSITY_HERFINDAHL: 0.9984568, COVERAGE_ITEM: 0.6245255, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1883782, SHANNON_ENTROPY: 10.8491554, 
CrossSearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 5, 'shrink': 1639, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0592359, PRECISION: 0.0078840, PRECISION_RECALL_MIN_DEN: 0.0788401, RECALL: 0.0788401, MAP: 0.0427838, MRR: 0.0427838, NDCG: 0.0513680, F1: 0.0143346, HIT_RATE: 0.0788401, ARHR: 0.0427838, RMSE: 0.9493039, NOVELTY: 0.0072729, AVERAGE_POPULARITY: 0.1425420, DIVERSITY_MEAN_INTER_LIST: 0.9931036, DIVERSITY_HERFINDAHL: 0.9993059, COVERAGE_ITEM: 0.6986429, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3474978, SHANNON_ENTROPY: 12.1532464, 
CrossSearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 999, 'shrink': 1997, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0572771, PRECISION: 0.0079888, PRECISION_RECALL_MIN_DEN: 0.0798881, RECALL: 0.0798881, MAP: 0.0410488, MRR: 0.0410488, NDCG: 0.0502077, F1: 0.0145251, HIT_RATE: 0.0798881, ARHR: 0.0410488, RMSE: 0.8167279, NOVELTY: 0.0054378, AVERAGE_POPULARITY: 0.5817753, DIVERSITY_MEAN_INTER_LIST: 0.8892265, DIVERSITY_HERFINDAHL: 0.9889187, COVERAGE_ITEM: 0.4339551, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0836915, SHANNON_ENTROPY: 8.2410490, 
CrossSearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 996, 'shrink': 1996, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0577162, PRECISION: 0.0079391, PRECISION_RECALL_MIN_DEN: 0.0793907, RECALL: 0.0793907, MAP: 0.0418289, MRR: 0.0418289, NDCG: 0.0506998, F1: 0.0144347, HIT_RATE: 0.0793907, ARHR: 0.0418289, RMSE: 0.7675754, NOVELTY: 0.0056990, AVERAGE_POPULARITY: 0.4937231, DIVERSITY_MEAN_INTER_LIST: 0.9234531, DIVERSITY_HERFINDAHL: 0.9923412, COVERAGE_ITEM: 0.5511652, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1164085, SHANNON_ENTROPY: 9.1344792, 
CrossSearchBayesianSkopt: Config 187 is suboptimal. Config: {'topK': 8, 'shrink': 1525, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0629720, PRECISION: 0.0087260, PRECISION_RECALL_MIN_DEN: 0.0872596, RECALL: 0.0872596, MAP: 0.0446853, MRR: 0.0446853, NDCG: 0.0547530, F1: 0.0158654, HIT_RATE: 0.0872596, ARHR: 0.0446853, RMSE: 1.0138525, NOVELTY: 0.0062266, AVERAGE_POPULARITY: 0.3020672, DIVERSITY_MEAN_INTER_LIST: 0.9832067, DIVERSITY_HERFINDAHL: 0.9983163, COVERAGE_ITEM: 0.6184374, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1818724, SHANNON_ENTROPY: 10.7504498, 
CrossSearchBayesianSkopt: Config 188 is suboptimal. Config: {'topK': 5, 'shrink': 1514, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0588185, PRECISION: 0.0078138, PRECISION_RECALL_MIN_DEN: 0.0781385, RECALL: 0.0781385, MAP: 0.0424903, MRR: 0.0424903, NDCG: 0.0509806, F1: 0.0142070, HIT_RATE: 0.0781385, ARHR: 0.0424903, RMSE: 0.9492013, NOVELTY: 0.0073168, AVERAGE_POPULARITY: 0.1381155, DIVERSITY_MEAN_INTER_LIST: 0.9931582, DIVERSITY_HERFINDAHL: 0.9993114, COVERAGE_ITEM: 0.7016815, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3523685, SHANNON_ENTROPY: 12.1854097, 
CrossSearchBayesianSkopt: Config 189 is suboptimal. Config: {'topK': 5, 'shrink': 1522, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0588501, PRECISION: 0.0078183, PRECISION_RECALL_MIN_DEN: 0.0781829, RECALL: 0.0781829, MAP: 0.0425310, MRR: 0.0425310, NDCG: 0.0510216, F1: 0.0142151, HIT_RATE: 0.0781829, ARHR: 0.0425310, RMSE: 0.9492002, NOVELTY: 0.0073140, AVERAGE_POPULARITY: 0.1384157, DIVERSITY_MEAN_INTER_LIST: 0.9931560, DIVERSITY_HERFINDAHL: 0.9993112, COVERAGE_ITEM: 0.7014328, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3520893, SHANNON_ENTROPY: 12.1834120, 
CrossSearchBayesianSkopt: Config 190 is suboptimal. Config: {'topK': 5, 'shrink': 1530, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0588757, PRECISION: 0.0078227, PRECISION_RECALL_MIN_DEN: 0.0782273, RECALL: 0.0782273, MAP: 0.0425315, MRR: 0.0425315, NDCG: 0.0510328, F1: 0.0142231, HIT_RATE: 0.0782273, ARHR: 0.0425315, RMSE: 0.9492050, NOVELTY: 0.0073110, AVERAGE_POPULARITY: 0.1387144, DIVERSITY_MEAN_INTER_LIST: 0.9931546, DIVERSITY_HERFINDAHL: 0.9993111, COVERAGE_ITEM: 0.7013247, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3516984, SHANNON_ENTROPY: 12.1813601, 
CrossSearchBayesianSkopt: Config 191 is suboptimal. Config: {'topK': 5, 'shrink': 1538, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0588964, PRECISION: 0.0078236, PRECISION_RECALL_MIN_DEN: 0.0782362, RECALL: 0.0782362, MAP: 0.0425486, MRR: 0.0425486, NDCG: 0.0510485, F1: 0.0142248, HIT_RATE: 0.0782362, ARHR: 0.0425486, RMSE: 0.9492208, NOVELTY: 0.0073081, AVERAGE_POPULARITY: 0.1390041, DIVERSITY_MEAN_INTER_LIST: 0.9931509, DIVERSITY_HERFINDAHL: 0.9993107, COVERAGE_ITEM: 0.7011625, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3513410, SHANNON_ENTROPY: 12.1791601, 
CrossSearchBayesianSkopt: Config 192 is suboptimal. Config: {'topK': 5, 'shrink': 626, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 1.3362269, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 193 is suboptimal. Config: {'topK': 5, 'shrink': 1543, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0589073, PRECISION: 0.0078316, PRECISION_RECALL_MIN_DEN: 0.0783161, RECALL: 0.0783161, MAP: 0.0425703, MRR: 0.0425703, NDCG: 0.0510824, F1: 0.0142393, HIT_RATE: 0.0783161, ARHR: 0.0425703, RMSE: 0.9492232, NOVELTY: 0.0073063, AVERAGE_POPULARITY: 0.1391732, DIVERSITY_MEAN_INTER_LIST: 0.9931508, DIVERSITY_HERFINDAHL: 0.9993107, COVERAGE_ITEM: 0.7010111, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3511495, SHANNON_ENTROPY: 12.1778772, 
CrossSearchBayesianSkopt: Config 194 is suboptimal. Config: {'topK': 7, 'shrink': 801, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0636875, PRECISION: 0.0086078, PRECISION_RECALL_MIN_DEN: 0.0860784, RECALL: 0.0860784, MAP: 0.0456349, MRR: 0.0456349, NDCG: 0.0552395, F1: 0.0156506, HIT_RATE: 0.0860784, ARHR: 0.0456349, RMSE: 0.9324285, NOVELTY: 0.0071027, AVERAGE_POPULARITY: 0.1635332, DIVERSITY_MEAN_INTER_LIST: 0.9913596, DIVERSITY_HERFINDAHL: 0.9991316, COVERAGE_ITEM: 0.7362963, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2985676, SHANNON_ENTROPY: 11.9023449, 
CrossSearchBayesianSkopt: Config 195 is suboptimal. Config: {'topK': 6, 'shrink': 1534, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0628625, PRECISION: 0.0086425, PRECISION_RECALL_MIN_DEN: 0.0864248, RECALL: 0.0864248, MAP: 0.0448480, MRR: 0.0448480, NDCG: 0.0546850, F1: 0.0157136, HIT_RATE: 0.0864248, ARHR: 0.0448480, RMSE: 1.1400816, NOVELTY: 0.0061537, AVERAGE_POPULARITY: 0.3025266, DIVERSITY_MEAN_INTER_LIST: 0.9834686, DIVERSITY_HERFINDAHL: 0.9983425, COVERAGE_ITEM: 0.5574588, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1611771, SHANNON_ENTROPY: 10.5988428, 
CrossSearchBayesianSkopt: Config 196 is suboptimal. Config: {'topK': 5, 'shrink': 1459, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0586103, PRECISION: 0.0077801, PRECISION_RECALL_MIN_DEN: 0.0778010, RECALL: 0.0778010, MAP: 0.0423435, MRR: 0.0423435, NDCG: 0.0507896, F1: 0.0141456, HIT_RATE: 0.0778010, ARHR: 0.0423435, RMSE: 0.9491824, NOVELTY: 0.0073375, AVERAGE_POPULARITY: 0.1360418, DIVERSITY_MEAN_INTER_LIST: 0.9931595, DIVERSITY_HERFINDAHL: 0.9993115, COVERAGE_ITEM: 0.7028062, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3546575, SHANNON_ENTROPY: 12.1987731, 
CrossSearchBayesianSkopt: Config 197 is suboptimal. Config: {'topK': 7, 'shrink': 615, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0630618, PRECISION: 0.0086984, PRECISION_RECALL_MIN_DEN: 0.0869843, RECALL: 0.0869843, MAP: 0.0449670, MRR: 0.0449670, NDCG: 0.0549023, F1: 0.0158153, HIT_RATE: 0.0869843, ARHR: 0.0449670, RMSE: 1.8483538, NOVELTY: 0.0061250, AVERAGE_POPULARITY: 0.3100350, DIVERSITY_MEAN_INTER_LIST: 0.9827791, DIVERSITY_HERFINDAHL: 0.9982735, COVERAGE_ITEM: 0.5599892, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1572170, SHANNON_ENTROPY: 10.5523044, 
CrossSearchBayesianSkopt: Config 198 is suboptimal. Config: {'topK': 6, 'shrink': 840, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0639993, PRECISION: 0.0086434, PRECISION_RECALL_MIN_DEN: 0.0864337, RECALL: 0.0864337, MAP: 0.0458315, MRR: 0.0458315, NDCG: 0.0554771, F1: 0.0157152, HIT_RATE: 0.0864337, ARHR: 0.0458315, RMSE: 0.9343014, NOVELTY: 0.0070634, AVERAGE_POPULARITY: 0.1635931, DIVERSITY_MEAN_INTER_LIST: 0.9902969, DIVERSITY_HERFINDAHL: 0.9990253, COVERAGE_ITEM: 0.7289538, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2869231, SHANNON_ENTROPY: 11.8165704, 
CrossSearchBayesianSkopt: Config 199 is suboptimal. Config: {'topK': 5, 'shrink': 1984, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0627362, PRECISION: 0.0086158, PRECISION_RECALL_MIN_DEN: 0.0861584, RECALL: 0.0861584, MAP: 0.0448837, MRR: 0.0448837, NDCG: 0.0546498, F1: 0.0156652, HIT_RATE: 0.0861584, ARHR: 0.0448837, RMSE: 1.0577040, NOVELTY: 0.0061896, AVERAGE_POPULARITY: 0.2934846, DIVERSITY_MEAN_INTER_LIST: 0.9842721, DIVERSITY_HERFINDAHL: 0.9984228, COVERAGE_ITEM: 0.5572966, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1659439, SHANNON_ENTROPY: 10.6581120, 
CrossSearchBayesianSkopt: Search complete. Best config is 122: {'topK': 9, 'shrink': 1998, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'}
