CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 139, 'shrink': 1420, 'normalize': False, 'alpha_weight': 1.6, 'interactions_feature_weighting': 'BM25', 'similarity': 'jaccard'} - results: ROC_AUC: 0.077744±0.0009, PRECISION: 0.010427±0.0001, PRECISION_RECALL_MIN_DEN: 0.104272±0.0011, RECALL: 0.104272±0.0011, MAP: 0.057149±0.0007, MRR: 0.057149±0.0007, NDCG: 0.068318±0.0007, F1: 0.018958±0.0002, HIT_RATE: 0.104272±0.0011, ARHR: 0.057149±0.0007, RMSE: 0.988589±0.0001, NOVELTY: 0.006314±0.0000, AVERAGE_POPULARITY: 0.315875±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.980234±0.0001, DIVERSITY_HERFINDAHL: 0.998018±0.0000, COVERAGE_ITEM: 0.720692±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.230786±0.0004, SHANNON_ENTROPY: 11.118596±0.0039, 
CrossSearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 200, 'shrink': 1034, 'normalize': False, 'alpha_weight': 0.52, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065852±0.0012, PRECISION: 0.008965±0.0001, PRECISION_RECALL_MIN_DEN: 0.089646±0.0013, RECALL: 0.089646±0.0013, MAP: 0.048373±0.0013, MRR: 0.048373±0.0013, NDCG: 0.058124±0.0013, F1: 0.016299±0.0002, HIT_RATE: 0.089646±0.0013, ARHR: 0.048373±0.0013, RMSE: 0.987462±0.0001, NOVELTY: 0.005527±0.0000, AVERAGE_POPULARITY: 0.526538±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.926038±0.0004, DIVERSITY_HERFINDAHL: 0.992599±0.0000, COVERAGE_ITEM: 0.450197±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099658±0.0006, SHANNON_ENTROPY: 8.814515±0.0090, 
CrossSearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 200, 'shrink': 1101, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065536±0.0013, PRECISION: 0.008921±0.0001, PRECISION_RECALL_MIN_DEN: 0.089213±0.0014, RECALL: 0.089213±0.0014, MAP: 0.048143±0.0013, MRR: 0.048143±0.0013, NDCG: 0.057847±0.0013, F1: 0.016221±0.0003, HIT_RATE: 0.089213±0.0014, ARHR: 0.048143±0.0013, RMSE: 0.987934±0.0001, NOVELTY: 0.005521±0.0000, AVERAGE_POPULARITY: 0.529830±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924375±0.0004, DIVERSITY_HERFINDAHL: 0.992432±0.0000, COVERAGE_ITEM: 0.450089±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099097±0.0006, SHANNON_ENTROPY: 8.786797±0.0092, 
CrossSearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 200, 'shrink': 1084, 'normalize': False, 'alpha_weight': 0.34, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065604±0.0013, PRECISION: 0.008911±0.0001, PRECISION_RECALL_MIN_DEN: 0.089110±0.0014, RECALL: 0.089110±0.0014, MAP: 0.048160±0.0013, MRR: 0.048160±0.0013, NDCG: 0.057841±0.0013, F1: 0.016202±0.0003, HIT_RATE: 0.089110±0.0014, ARHR: 0.048160±0.0013, RMSE: 0.987818±0.0001, NOVELTY: 0.005522±0.0000, AVERAGE_POPULARITY: 0.529005±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.924788±0.0004, DIVERSITY_HERFINDAHL: 0.992474±0.0000, COVERAGE_ITEM: 0.450003±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099257±0.0006, SHANNON_ENTROPY: 8.793715±0.0092, 
CrossSearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 200, 'shrink': 1068, 'normalize': False, 'alpha_weight': 0.28, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065686±0.0012, PRECISION: 0.008925±0.0001, PRECISION_RECALL_MIN_DEN: 0.089247±0.0013, RECALL: 0.089247±0.0013, MAP: 0.048231±0.0012, MRR: 0.048231±0.0012, NDCG: 0.057926±0.0012, F1: 0.016227±0.0002, HIT_RATE: 0.089247±0.0013, ARHR: 0.048231±0.0012, RMSE: 0.987706±0.0001, NOVELTY: 0.005524±0.0000, AVERAGE_POPULARITY: 0.528235±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.925184±0.0004, DIVERSITY_HERFINDAHL: 0.992513±0.0000, COVERAGE_ITEM: 0.449981±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099388±0.0006, SHANNON_ENTROPY: 8.800224±0.0092, 
CrossSearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 200, 'shrink': 1164, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065314±0.0012, PRECISION: 0.008891±0.0002, PRECISION_RECALL_MIN_DEN: 0.088905±0.0015, RECALL: 0.088905±0.0015, MAP: 0.047939±0.0012, MRR: 0.047939±0.0012, NDCG: 0.057620±0.0013, F1: 0.016165±0.0003, HIT_RATE: 0.088905±0.0015, ARHR: 0.047939±0.0012, RMSE: 0.988344±0.0001, NOVELTY: 0.005516±0.0000, AVERAGE_POPULARITY: 0.532692±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.922912±0.0005, DIVERSITY_HERFINDAHL: 0.992286±0.0001, COVERAGE_ITEM: 0.450089±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098644±0.0006, SHANNON_ENTROPY: 8.763084±0.0092, 
CrossSearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 200, 'shrink': 1123, 'normalize': False, 'alpha_weight': 0.54, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065445±0.0013, PRECISION: 0.008912±0.0001, PRECISION_RECALL_MIN_DEN: 0.089122±0.0013, RECALL: 0.089122±0.0013, MAP: 0.048067±0.0012, MRR: 0.048067±0.0012, NDCG: 0.057767±0.0012, F1: 0.016204±0.0002, HIT_RATE: 0.089122±0.0013, ARHR: 0.048067±0.0012, RMSE: 0.988081±0.0001, NOVELTY: 0.005519±0.0000, AVERAGE_POPULARITY: 0.530837±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.923855±0.0005, DIVERSITY_HERFINDAHL: 0.992380±0.0000, COVERAGE_ITEM: 0.450014±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098949±0.0006, SHANNON_ENTROPY: 8.778493±0.0095, 
CrossSearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 200, 'shrink': 1116, 'normalize': False, 'alpha_weight': 0.52, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065481±0.0013, PRECISION: 0.008914±0.0001, PRECISION_RECALL_MIN_DEN: 0.089145±0.0013, RECALL: 0.089145±0.0013, MAP: 0.048086±0.0012, MRR: 0.048086±0.0012, NDCG: 0.057788±0.0012, F1: 0.016208±0.0002, HIT_RATE: 0.089145±0.0013, ARHR: 0.048086±0.0012, RMSE: 0.988035±0.0001, NOVELTY: 0.005520±0.0000, AVERAGE_POPULARITY: 0.530522±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924016±0.0005, DIVERSITY_HERFINDAHL: 0.992396±0.0000, COVERAGE_ITEM: 0.450251±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098974±0.0006, SHANNON_ENTROPY: 8.781113±0.0095, 
CrossSearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 200, 'shrink': 1090, 'normalize': False, 'alpha_weight': 0.28, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065558±0.0013, PRECISION: 0.008913±0.0001, PRECISION_RECALL_MIN_DEN: 0.089133±0.0014, RECALL: 0.089133±0.0014, MAP: 0.048144±0.0013, MRR: 0.048144±0.0013, NDCG: 0.057831±0.0013, F1: 0.016206±0.0003, HIT_RATE: 0.089133±0.0014, ARHR: 0.048144±0.0013, RMSE: 0.987859±0.0001, NOVELTY: 0.005522±0.0000, AVERAGE_POPULARITY: 0.529320±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924634±0.0004, DIVERSITY_HERFINDAHL: 0.992458±0.0000, COVERAGE_ITEM: 0.450003±0.0038, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099197±0.0006, SHANNON_ENTROPY: 8.791075±0.0090, 
CrossSearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 200, 'shrink': 1058, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065729±0.0012, PRECISION: 0.008929±0.0001, PRECISION_RECALL_MIN_DEN: 0.089293±0.0013, RECALL: 0.089293±0.0013, MAP: 0.048272±0.0013, MRR: 0.048272±0.0013, NDCG: 0.057968±0.0013, F1: 0.016235±0.0002, HIT_RATE: 0.089293±0.0013, ARHR: 0.048272±0.0013, RMSE: 0.987635±0.0001, NOVELTY: 0.005525±0.0000, AVERAGE_POPULARITY: 0.527743±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.925432±0.0004, DIVERSITY_HERFINDAHL: 0.992538±0.0000, COVERAGE_ITEM: 0.450251±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099449±0.0006, SHANNON_ENTROPY: 8.804405±0.0094, 
CrossSearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 200, 'shrink': 1043, 'normalize': False, 'alpha_weight': 0.28, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065796±0.0012, PRECISION: 0.008949±0.0001, PRECISION_RECALL_MIN_DEN: 0.089486±0.0013, RECALL: 0.089486±0.0013, MAP: 0.048321±0.0013, MRR: 0.048321±0.0013, NDCG: 0.058049±0.0013, F1: 0.016270±0.0002, HIT_RATE: 0.089486±0.0013, ARHR: 0.048321±0.0013, RMSE: 0.987527±0.0001, NOVELTY: 0.005526±0.0000, AVERAGE_POPULARITY: 0.527023±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.925786±0.0004, DIVERSITY_HERFINDAHL: 0.992573±0.0000, COVERAGE_ITEM: 0.450273±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099587±0.0006, SHANNON_ENTROPY: 8.810593±0.0089, 
CrossSearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 200, 'shrink': 1204, 'normalize': False, 'alpha_weight': 0.52, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065210±0.0012, PRECISION: 0.008877±0.0001, PRECISION_RECALL_MIN_DEN: 0.088769±0.0014, RECALL: 0.088769±0.0014, MAP: 0.047805±0.0012, MRR: 0.047805±0.0012, NDCG: 0.057487±0.0012, F1: 0.016140±0.0002, HIT_RATE: 0.088769±0.0014, ARHR: 0.047805±0.0012, RMSE: 0.988590±0.0001, NOVELTY: 0.005513±0.0000, AVERAGE_POPULARITY: 0.534349±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.922028±0.0005, DIVERSITY_HERFINDAHL: 0.992198±0.0001, COVERAGE_ITEM: 0.450003±0.0034, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098389±0.0006, SHANNON_ENTROPY: 8.749132±0.0088, 
CrossSearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 200, 'shrink': 1085, 'normalize': False, 'alpha_weight': 0.28, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065593±0.0013, PRECISION: 0.008911±0.0001, PRECISION_RECALL_MIN_DEN: 0.089110±0.0014, RECALL: 0.089110±0.0014, MAP: 0.048158±0.0013, MRR: 0.048158±0.0013, NDCG: 0.057839±0.0013, F1: 0.016202±0.0003, HIT_RATE: 0.089110±0.0014, ARHR: 0.048158±0.0013, RMSE: 0.987825±0.0001, NOVELTY: 0.005522±0.0000, AVERAGE_POPULARITY: 0.529056±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924759±0.0004, DIVERSITY_HERFINDAHL: 0.992471±0.0000, COVERAGE_ITEM: 0.450003±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099247±0.0006, SHANNON_ENTROPY: 8.793288±0.0093, 
